vtx,x,y,z
0,0.0158384,0.258374,0.399076
1,0.0158931,0.259912,0.393367
2,0.0131697,0.255343,0.402647
3,0.0069647,0.254443,0.40215
4,0.00441792,0.252142,0.403134
5,0.0062502,0.255554,0.393814
6,0.0273817,0.257662,0.398086
7,0.0266869,0.259059,0.395762
8,0.00739177,0.255415,0.391099
9,0.0189942,0.25866,0.387885
10,0.0117025,0.247123,0.403834
11,-0.0027316,0.239864,0.395515
12,0.000613595,0.246927,0.400164
13,0.0223522,0.25113,0.401004
14,0.000398799,0.24432,0.402297
15,0.0378083,0.257508,0.389633
16,0.0347864,0.253639,0.395061
17,-0.00548699,0.243635,0.402051
18,0.0393824,0.254635,0.395057
19,0.0051604,0.24993,0.38677
20,0.0270372,0.249035,0.401272
21,-0.00293523,0.243671,0.388378
22,-0.00718295,0.241091,0.403159
23,0.0177449,0.244387,0.406435
24,-0.00286712,0.242289,0.380526
25,0.01182,0.248979,0.382649
26,0.0331563,0.254602,0.384039
27,0.007672,0.235656,0.414663
28,-0.00625582,0.236604,0.393681
29,0.00879549,0.238368,0.40961
30,0.0319727,0.244803,0.405556
31,0.0225445,0.238092,0.412801
32,0.0441674,0.248041,0.403672
33,0.0392678,0.245917,0.408131
34,0.0204321,0.252914,0.381048
35,0.0329689,0.250972,0.372137
36,0.0253848,0.255982,0.384334
37,-0.000285466,0.237261,0.410589
38,0.0189839,0.24321,0.366005
39,0.00797602,0.230324,0.417992
40,0.0314918,0.238471,0.415668
41,0.0277293,0.250881,0.37351
42,-0.00458976,0.2329,0.407056
43,0.0544737,0.239468,0.396927
44,0.021998,0.235652,0.418012
45,-0.00675784,0.235162,0.388088
46,0.0403683,0.249628,0.380086
47,-0.00717454,0.238232,0.379099
48,-0.00780256,0.234971,0.397576
49,0.045481,0.247938,0.39053
50,0.0413356,0.237202,0.412733
51,-0.0100439,0.227681,0.389962
52,0.0168756,0.231612,0.419407
53,-0.00466993,0.237603,0.368735
54,-0.0076814,0.235424,0.361986
55,0.0313825,0.230438,0.41924
56,0.0254645,0.24529,0.365913
57,0.0458174,0.23955,0.408981
58,0.0301387,0.246292,0.354877
59,0.0145476,0.222752,0.419388
60,0.0145236,0.235258,0.35776
61,0.00937083,0.239939,0.367241
62,-0.0113804,0.2267,0.378402
63,0.0278284,0.245188,0.354407
64,0.00334536,0.22457,0.417125
65,-0.000120133,0.23848,0.372625
66,-0.00756442,0.219344,0.402486
67,-0.013606,0.226945,0.367847
68,-0.00504644,0.215784,0.407864
69,0.0216793,0.218248,0.418136
70,-0.000535558,0.232408,0.363077
71,-0.0126519,0.230396,0.361515
72,0.0559199,0.238961,0.390795
73,0.0255021,0.236705,0.357268
74,0.00997548,0.218566,0.415901
75,0.0517993,0.241853,0.382545
76,0.0172849,0.215144,0.417816
77,0.044968,0.228626,0.41043
78,0.00573263,0.233971,0.363083
79,-0.00965776,0.220531,0.395609
80,-0.0120153,0.218843,0.384247
81,-0.00128646,0.211699,0.411708
82,0.0495442,0.240992,0.404846
83,0.0492892,0.241953,0.373698
84,-0.0158433,0.214485,0.399624
85,0.00514555,0.214102,0.415528
86,-0.0200565,0.212334,0.388985
87,0.0411614,0.224706,0.412499
88,-0.0205124,0.209971,0.398108
89,0.0592055,0.233375,0.397128
90,0.0627678,0.241989,0.37285
91,0.0327334,0.22025,0.415132
92,0.0360361,0.244441,0.352848
93,-0.0260098,0.202635,0.390094
94,0.000415599,0.22088,0.415321
95,0.0480275,0.230611,0.405684
96,0.0281639,0.240945,0.350503
97,0.0667584,0.240722,0.378726
98,-0.00272643,0.225275,0.357265
99,-0.0109474,0.208475,0.411294
100,0.0309044,0.242604,0.348623
101,-0.00858879,0.226834,0.356597
102,0.0247178,0.23241,0.354596
103,-0.0153011,0.210207,0.407146
104,0.074517,0.234778,0.38737
105,0.050238,0.238538,0.362639
106,-0.0174289,0.207393,0.407093
107,0.00257763,0.224784,0.355332
108,0.0550753,0.232461,0.401692
109,0.034929,0.228845,0.342558
110,0.0178455,0.229372,0.349086
111,-0.0130797,0.215826,0.37701
112,0.0601964,0.241239,0.366575
113,0.00498857,0.206752,0.414292
114,0.0540782,0.221823,0.404634
115,-0.007265,0.218604,0.355552
116,0.0297956,0.231357,0.351519
117,-0.00500525,0.198737,0.419581
118,0.0604182,0.229328,0.399968
119,0.00635606,0.224085,0.349804
120,0.0753747,0.228349,0.394029
121,-0.0149125,0.216191,0.365929
122,-0.0150783,0.209997,0.371116
123,-0.0264616,0.20179,0.380543
124,0.0504646,0.221088,0.407106
125,0.0793638,0.234903,0.373843
126,-0.00133017,0.217321,0.357176
127,0.0436963,0.242228,0.364218
128,-0.0117199,0.221572,0.358013
129,0.0720923,0.237669,0.371882
130,-0.0249566,0.19846,0.401332
131,-0.0211107,0.197096,0.406478
132,0.0299556,0.203805,0.418026
133,0.0461412,0.209195,0.413599
134,0.0374367,0.233687,0.344712
135,0.0811809,0.231786,0.359424
136,-0.0125696,0.19999,0.418288
137,0.0143819,0.222554,0.346924
138,0.0430587,0.235463,0.34932
139,0.0623258,0.234309,0.352889
140,0.0292651,0.226643,0.347431
141,0.000513958,0.214793,0.353738
142,-0.015948,0.197062,0.414341
143,-0.00979244,0.21387,0.352723
144,0.0210517,0.223538,0.342987
145,0.00378572,0.214513,0.344709
146,0.0519506,0.230996,0.349975
147,-0.0073764,0.18936,0.420554
148,-0.004454,0.208014,0.348843
149,0.0577374,0.230489,0.348681
150,-0.0247389,0.187456,0.407728
151,-0.0147585,0.18511,0.415461
152,0.0551789,0.209409,0.405047
153,0.073302,0.218766,0.400904
154,0.0695621,0.234411,0.358099
155,-0.0301746,0.189907,0.39382
156,0.042557,0.19643,0.414885
157,-0.00368861,0.191071,0.421103
158,-0.0144829,0.205573,0.364676
159,0.0329035,0.224601,0.343911
160,-0.0178195,0.189578,0.409198
161,0.00992825,0.185167,0.417409
162,0.00988614,0.193172,0.417221
163,0.0498233,0.226036,0.344136
164,-0.0299533,0.194353,0.39597
165,-0.00936523,0.176707,0.417944
166,0.0145417,0.200883,0.41483
167,-0.0125335,0.205872,0.346943
168,0.0534027,0.203725,0.407425
169,0.0344789,0.216539,0.33665
170,0.0282756,0.216277,0.334911
171,0.0847371,0.222862,0.388249
172,0.0388622,0.223755,0.335974
173,0.0125433,0.204484,0.34025
174,-0.0138365,0.209658,0.356485
175,0.0818232,0.228736,0.355073
176,0.0845423,0.229672,0.370011
177,0.0885675,0.220839,0.379161
178,0.0228195,0.194222,0.416129
179,0.0657505,0.208714,0.405065
180,0.0482178,0.1982,0.411662
181,-0.0183103,0.196727,0.359715
182,0.0572236,0.2247,0.344163
183,0.0481584,0.217057,0.332152
184,0.0812749,0.217599,0.396663
185,0.0256041,0.187666,0.41515
186,0.0161334,0.19065,0.418933
187,0.0236767,0.218535,0.337853
188,-0.00509789,0.200514,0.344562
189,-0.0155902,0.199465,0.34689
190,0.0759238,0.225294,0.352388
191,0.0224817,0.213365,0.339814
192,0.0533907,0.217466,0.342309
193,0.0901662,0.216955,0.384168
194,-0.00129803,0.203367,0.339461
195,0.0481001,0.22151,0.338583
196,-0.0201826,0.197255,0.364242
197,0.0707731,0.227291,0.348071
198,0.0441691,0.213402,0.328635
199,0.068523,0.219755,0.33869
200,0.0912238,0.220521,0.356599
201,0.0878831,0.210177,0.390126
202,-0.0146264,0.198402,0.344454
203,-0.024703,0.181736,0.407476
204,0.0414505,0.206777,0.326235
205,0.0547149,0.197738,0.406624
206,-0.0195984,0.175977,0.409166
207,-0.0291514,0.182974,0.370169
208,-0.0307963,0.185899,0.377706
209,0.081298,0.211558,0.397418
210,-0.00805745,0.19225,0.338576
211,0.0758979,0.217051,0.339256
212,0.0649691,0.196871,0.402312
213,-0.01048,0.192826,0.3421
214,0.091542,0.215314,0.369528
215,0.0342998,0.204019,0.320958
216,0.0828975,0.220011,0.350383
217,-0.0247563,0.174411,0.403502
218,0.0732022,0.1993,0.401121
219,0.0594612,0.21313,0.338017
220,-0.0170571,0.174463,0.411668
221,0.0933376,0.210863,0.378195
222,0.0015446,0.177838,0.41785
223,0.00542852,0.202053,0.337744
224,0.075967,0.210094,0.336556
225,-0.00628994,0.19144,0.331442
226,0.0530516,0.215761,0.333505
227,0.0153392,0.183661,0.416906
228,-0.0142295,0.191977,0.345006
229,-0.0227775,0.183359,0.361421
230,-0.0289718,0.175615,0.367706
231,-0.0250673,0.168902,0.397323
232,0.0183409,0.207075,0.338525
233,-0.0190567,0.167088,0.404474
234,-0.0174082,0.191987,0.35417
235,0.0901828,0.214343,0.354031
236,0.0312196,0.205122,0.323419
237,-0.0314259,0.173683,0.377458
238,-0.030765,0.170805,0.381759
239,-0.00818939,0.170936,0.415759
240,0.0270618,0.2019,0.3294
241,0.0855743,0.198975,0.390325
242,0.0702403,0.187651,0.395764
243,0.0862235,0.208895,0.342454
244,0.0804055,0.214488,0.340037
245,0.0940057,0.205199,0.370575
246,-0.0294137,0.167347,0.372249
247,0.0899578,0.20001,0.383433
248,0.0242682,0.197931,0.331084
249,0.0109477,0.170163,0.412523
250,-0.0288294,0.164864,0.381673
251,0.0506507,0.204373,0.326338
252,0.081168,0.209535,0.337822
253,-0.0107548,0.163412,0.409012
254,0.0483033,0.200517,0.324003
255,0.0490999,0.182833,0.409437
256,0.0574288,0.186288,0.40268
257,0.0451407,0.173927,0.411399
258,0.0138348,0.199954,0.338378
259,-0.0131215,0.159887,0.402831
260,-0.0105948,0.179759,0.338409
261,0.090756,0.207249,0.350572
262,0.0537525,0.177086,0.407705
263,0.0606364,0.207923,0.336176
264,-0.0204685,0.159447,0.39303
265,0.0127503,0.186781,0.33037
266,0.0435701,0.180261,0.412012
267,0.00210008,0.190466,0.328018
268,0.0332756,0.199379,0.32025
269,0.0212789,0.188674,0.330037
270,-0.0137692,0.179572,0.347154
271,-0.0198202,0.170618,0.355989
272,0.0292782,0.175057,0.410704
273,0.0920157,0.197904,0.374739
274,0.0232091,0.173545,0.409441
275,0.0576336,0.201417,0.329994
276,0.00424537,0.156744,0.404403
277,0.00110859,0.183218,0.326319
278,0.0313526,0.19629,0.327212
279,-0.0218165,0.16456,0.35996
280,-0.00786226,0.180301,0.330488
281,0.0645056,0.19583,0.332357
282,0.0737714,0.202021,0.335564
283,0.0420674,0.199985,0.318469
284,0.0643605,0.200441,0.335863
285,-0.0129208,0.172258,0.341755
286,0.0688514,0.194086,0.336273
287,-0.0244751,0.159953,0.382117
288,0.0890648,0.187871,0.362859
289,0.0867086,0.186907,0.379898
290,0.0164018,0.16232,0.407475
291,-0.0152892,0.174378,0.352866
292,0.0777926,0.200116,0.336676
293,0.0892799,0.201614,0.347
294,0.0685667,0.183321,0.397102
295,0.0561985,0.196329,0.323582
296,-0.0138639,0.162329,0.35606
297,0.0853151,0.205036,0.340091
298,0.0918149,0.198692,0.358224
299,-0.00236109,0.183936,0.327203
300,0.0773267,0.18472,0.389677
301,0.0259152,0.161341,0.412299
302,0.0351512,0.184682,0.323263
303,0.0872346,0.185404,0.376035
304,0.0786416,0.179368,0.388285
305,0.0196518,0.149998,0.407877
306,0.068131,0.17198,0.403786
307,-0.0110847,0.159143,0.349091
308,-0.0193446,0.156958,0.367568
309,0.0824569,0.194743,0.340835
310,0.0860768,0.195854,0.34477
311,0.0883344,0.189789,0.355751
312,-0.00204264,0.152006,0.393853
313,-0.0029147,0.171965,0.326806
314,0.0213317,0.178644,0.326727
315,0.0846039,0.179987,0.380426
316,0.0542358,0.193895,0.321498
317,0.0500436,0.191202,0.316869
318,0.0700314,0.189671,0.33681
319,0.0470426,0.180841,0.316159
320,-0.0127836,0.155245,0.364544
321,-0.0130095,0.152252,0.380464
322,0.0848955,0.167377,0.384445
323,0.0540078,0.166582,0.409896
324,-0.0115254,0.160276,0.354389
325,0.0765156,0.190124,0.341319
326,0.012556,0.156667,0.404685
327,0.0697132,0.186437,0.330699
328,0.0842694,0.18904,0.34947
329,0.0278888,0.181677,0.325408
330,0.0343143,0.161314,0.413672
331,0.0408088,0.154529,0.412299
332,-0.00916726,0.164926,0.339158
333,-0.000292422,0.172607,0.326047
334,-0.0133846,0.151739,0.374015
335,0.00957923,0.179423,0.32764
336,0.0791206,0.186808,0.343582
337,0.0636788,0.187677,0.3264
338,-0.00652538,0.171621,0.330499
339,0.0773142,0.181393,0.332489
340,-0.0126833,0.146137,0.378321
341,0.0659556,0.162824,0.405745
342,0.0413163,0.192964,0.316187
343,0.0853398,0.185628,0.34941
344,-0.00795807,0.150083,0.380496
345,0.0882444,0.181113,0.366797
346,0.00461721,0.166954,0.326087
347,-0.00522483,0.150219,0.386488
348,0.00199013,0.164047,0.327434
349,0.0882909,0.185534,0.357481
350,0.00592975,0.147525,0.397083
351,-0.0027931,0.152191,0.34181
352,-0.0133991,0.147451,0.355106
353,0.0132757,0.171177,0.325972
354,0.0430385,0.180638,0.317137
355,0.0204886,0.164593,0.321574
356,-0.0138355,0.144555,0.374968
357,0.0273326,0.176197,0.323528
358,0.0348221,0.178963,0.323233
359,0.0572658,0.183224,0.32003
360,-0.0131157,0.14711,0.364149
361,0.0845342,0.181523,0.343083
362,0.0504713,0.159814,0.410722
363,-0.00993107,0.153792,0.347835
364,0.0701105,0.176636,0.326473
365,-0.00411923,0.144964,0.37858
366,0.0294715,0.149332,0.411951
367,0.0296569,0.171867,0.319636
368,-0.00187269,0.157525,0.334498
369,0.0891662,0.162493,0.376004
370,0.0788376,0.164631,0.395718
371,-0.00145534,0.145257,0.388069
372,0.0517935,0.174289,0.31611
373,-0.00829369,0.139821,0.376873
374,0.0775376,0.151668,0.396457
375,0.0908048,0.181422,0.350089
376,0.0103066,0.137991,0.397857
377,0.0450877,0.173436,0.315241
378,-0.0108408,0.140902,0.351047
379,0.0203039,0.13814,0.404614
380,0.0918245,0.179696,0.355347
381,0.0160048,0.157505,0.325027
382,0.06089,0.175345,0.318378
383,0.0373505,0.167694,0.315908
384,0.00854168,0.148994,0.327708
385,0.0853857,0.17238,0.333951
386,0.0891378,0.173336,0.342448
387,-0.00938534,0.136828,0.373043
388,0.055478,0.145137,0.407654
389,-0.0116684,0.13981,0.369096
390,0.090293,0.16514,0.368982
391,0.00266916,0.151197,0.332232
392,-0.00857856,0.133152,0.372248
393,0.00186974,0.151459,0.337559
394,0.0790269,0.174296,0.329238
395,0.00886282,0.15642,0.325054
396,0.0587169,0.170021,0.315354
