vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.00233516,-0.0104116,-0.00655398,0.00233516,-0.0104116,-0.00655398
1,0,0,0,0.00209426,-0.00402687,0.000617667,0.00209426,-0.00402687,0.000617667
2,0,0,0,0.000262029,-0.00633286,-0.0127817,0.000262029,-0.00633286,-0.0127817
3,0,0,0,0.00432891,-0.00462404,-0.00240848,0.00432891,-0.00462404,-0.00240848
4,0,0,0,0.0138669,-0.00773102,-0.0130737,0.0138669,-0.00773102,-0.0130737
5,0,0,0,0.00287615,-0.00149803,0.000191153,0.00287615,-0.00149803,0.000191153
6,0,0,0,-0.00106933,-0.00412882,-0.00573913,-0.00106933,-0.00412882,-0.00573913
7,0,0,0,2.81993e-05,-0.00790845,-0.00186821,2.81993e-05,-0.00790845,-0.00186821
8,0,0,0,0.00541848,-0.0056723,0.00470341,0.00541848,-0.0056723,0.00470341
9,0,0,0,0.00124114,-0.0227749,0.0111605,0.00124114,-0.0227749,0.0111605
10,0,0,0,0.00513469,-0.0255135,-0.0529825,0.00513469,-0.0255135,-0.0529825
11,0,0,0,0.0181126,-0.0117008,-0.000869842,0.0181126,-0.0117008,-0.000869842
12,0,0,0,0.0126413,-0.00721584,-0.0026639,0.0126413,-0.00721584,-0.0026639
13,0,0,0,-0.00809661,-0.0195799,-0.04322,-0.00809661,-0.0195799,-0.04322
14,0,0,0,0.00353236,-0.00459193,-0.0060616,0.00353236,-0.00459193,-0.0060616
15,0,0,0,-0.00271473,-0.00922154,0.000463877,-0.00271473,-0.00922154,0.000463877
16,0,0,0,-0.00531262,-0.0269367,-0.0300836,-0.00531262,-0.0269367,-0.0300836
17,0,0,0,0.00819252,-0.00816203,0.00123387,0.00819252,-0.00816203,0.00123387
18,0,0,0,-0.00917555,-0.0322622,-0.0149938,-0.00917555,-0.0322622,-0.0149938
19,0,0,0,0.00690095,-0.00685043,0.00534882,0.00690095,-0.00685043,0.00534882
20,0,0,0,-0.00558597,-0.0522002,-0.0533065,-0.00558597,-0.0522002,-0.0533065
21,0,0,0,0.0402336,-0.0244725,-0.00339271,0.0402336,-0.0244725,-0.00339271
22,0,0,0,0.0117126,-0.0041173,-0.00074773,0.0117126,-0.0041173,-0.00074773
23,0,0,0,0.00458619,-0.0342197,-0.0415641,0.00458619,-0.0342197,-0.0415641
24,0,0,0,0.00812715,-0.0103027,0.00382309,0.00812715,-0.0103027,0.00382309
25,0,0,0,0.0153871,-0.0319966,0.0219948,0.0153871,-0.0319966,0.0219948
26,0,0,0,-0.000939446,-0.0153872,0.00664071,-0.000939446,-0.0153872,0.00664071
27,0,0,0,0.009927,-0.0306288,-0.0300513,0.009927,-0.0306288,-0.0300513
28,0,0,0,0.0262602,-0.0157239,0.00144348,0.0262602,-0.0157239,0.00144348
29,0,0,0,0.00765053,-0.039207,-0.0327255,0.00765053,-0.039207,-0.0327255
30,0,0,0,0.0156097,-0.0861068,-0.0643769,0.0156097,-0.0861068,-0.0643769
31,0,0,0,0.00926824,-0.0512276,-0.032672,0.00926824,-0.0512276,-0.032672
32,0,0,0,-0.0351681,-0.0540688,-0.0336919,-0.0351681,-0.0540688,-0.0336919
33,0,0,0,0.00143132,-0.0800102,-0.0676937,0.00143132,-0.0800102,-0.0676937
34,0,0,0,0.00580127,-0.0121274,0.00834643,0.00580127,-0.0121274,0.00834643
35,0,0,0,-0.00232737,-0.0177417,0.00609044,-0.00232737,-0.0177417,0.00609044
36,0,0,0,-0.0004389,-0.0238096,0.0109262,-0.0004389,-0.0238096,0.0109262
37,0,0,0,0.00616734,-0.00498834,-0.0077002,0.00616734,-0.00498834,-0.0077002
38,0,0,0,0.0122457,-0.0288208,0.0210567,0.0122457,-0.0288208,0.0210567
39,0,0,0,0.0229924,-0.017594,-0.0601247,0.0229924,-0.017594,-0.0601247
40,0,0,0,-0.0070726,-0.0516992,-0.0739069,-0.0070726,-0.0516992,-0.0739069
41,0,0,0,0.0164812,-0.0459385,0.021428,0.0164812,-0.0459385,0.021428
42,0,0,0,0.0207078,-0.00121494,-0.011699,0.0207078,-0.00121494,-0.011699
43,0,0,0,-0.0862093,-0.0699197,-0.035538,-0.0862093,-0.0699197,-0.035538
44,0,0,0,0.00367001,-0.0298014,-0.0374562,0.00367001,-0.0298014,-0.0374562
45,0,0,0,0.047265,-0.0199397,-0.00176599,0.047265,-0.0199397,-0.00176599
46,0,0,0,-0.0260551,-0.0411517,0.0143854,-0.0260551,-0.0411517,0.0143854
47,0,0,0,0.021916,-0.0131238,-0.000743432,0.021916,-0.0131238,-0.000743432
48,0,0,0,0.0222495,-0.00388099,-0.00173258,0.0222495,-0.00388099,-0.00173258
49,0,0,0,-0.0406218,-0.0446642,0.00761497,-0.0406218,-0.0446642,0.00761497
50,0,0,0,-0.026791,-0.0119468,-0.0493105,-0.026791,-0.0119468,-0.0493105
51,0,0,0,0.0376435,-0.010773,-0.00278695,0.0376435,-0.010773,-0.00278695
52,0,0,0,0.00662372,-0.0116063,-0.0350411,0.00662372,-0.0116063,-0.0350411
53,0,0,0,0.00203389,-0.00418168,0.00146041,0.00203389,-0.00418168,0.00146041
54,0,0,0,0.00303016,-0.00892798,0.00631093,0.00303016,-0.00892798,0.00631093
55,0,0,0,-0.0236478,-0.00639965,-0.0857052,-0.0236478,-0.00639965,-0.0857052
56,0,0,0,0.0182451,-0.0220283,0.0150772,0.0182451,-0.0220283,0.0150772
57,0,0,0,-0.0131713,-0.00909825,-0.0189415,-0.0131713,-0.00909825,-0.0189415
58,0,0,0,0.00182817,-0.00173615,0.000746215,0.00182817,-0.00173615,0.000746215
59,0,0,0,0.00638156,0.00702963,-0.0456016,0.00638156,0.00702963,-0.0456016
60,0,0,0,0.0203013,-0.0590387,0.0492174,0.0203013,-0.0590387,0.0492174
61,0,0,0,0.0143388,-0.0230361,0.0174475,0.0143388,-0.0230361,0.0174475
62,0,0,0,0.0339696,-0.00873103,-0.00511359,0.0339696,-0.00873103,-0.00511359
63,0,0,0,0.0121945,-0.0034712,0.00442083,0.0121945,-0.0034712,0.00442083
64,0,0,0,0.0314633,-0.00344564,-0.0582763,0.0314633,-0.00344564,-0.0582763
65,0,0,0,0.00243311,-0.00458993,0.00279483,0.00243311,-0.00458993,0.00279483
66,0,0,0,0.0414647,-0.0169126,-0.0223406,0.0414647,-0.0169126,-0.0223406
67,0,0,0,0.0356497,-0.00752222,-0.00246717,0.0356497,-0.00752222,-0.00246717
68,0,0,0,0.0367378,-0.0178052,-0.0371076,0.0367378,-0.0178052,-0.0371076
69,0,0,0,-0.00646922,0.00529171,-0.0711528,-0.00646922,0.00529171,-0.0711528
70,0,0,0,0.000741397,-0.0264314,0.0216532,0.000741397,-0.0264314,0.0216532
71,0,0,0,0.00775834,-0.00341822,0.00315277,0.00775834,-0.00341822,0.00315277
72,0,0,0,-0.0419249,-0.0828251,-0.0327338,-0.0419249,-0.0828251,-0.0327338
73,0,0,0,0.00934049,-0.00464884,0.00742367,0.00934049,-0.00464884,0.00742367
74,0,0,0,0.00404271,0.0021346,-0.0259641,0.00404271,0.0021346,-0.0259641
75,0,0,0,-0.0194476,-0.0620084,-0.00288297,-0.0194476,-0.0620084,-0.00288297
76,0,0,0,0.00540298,0.00525822,-0.036029,0.00540298,0.00525822,-0.036029
77,0,0,0,-0.0320541,-0.00353879,-0.0445713,-0.0320541,-0.00353879,-0.0445713
78,0,0,0,0.0248436,-0.0456935,0.0393381,0.0248436,-0.0456935,0.0393381
79,0,0,0,0.0270019,-0.01503,-0.00747122,0.0270019,-0.01503,-0.00747122
80,0,0,0,0.0328517,-0.0163264,0.000201116,0.0328517,-0.0163264,0.000201116
81,0,0,0,0.0227086,-0.00838423,-0.0428708,0.0227086,-0.00838423,-0.0428708
82,0,0,0,-0.005159,-0.0037433,-0.00585026,-0.005159,-0.0037433,-0.00585026
83,0,0,0,-0.019941,-0.0641261,0.0106948,-0.019941,-0.0641261,0.0106948
84,0,0,0,0.0198381,-0.0187174,-0.00737256,0.0198381,-0.0187174,-0.00737256
85,0,0,0,0.0101566,0.00618707,-0.0510419,0.0101566,0.00618707,-0.0510419
86,0,0,0,0.0279688,-0.0237142,0.000365683,0.0279688,-0.0237142,0.000365683
