vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00311236,-0.00891862,0.035628,-0.00311236,-0.00891862,0.035628
1,0,0,0,0.00133235,0.0154398,0.0367521,0.00133235,0.0154398,0.0367521
2,0,0,0,-0.00755817,-0.0207234,0.0203616,-0.00755817,-0.0207234,0.0203616
3,0,0,0,0.00496604,-0.00304797,0.0166694,0.00496604,-0.00304797,0.0166694
4,0,0,0,0.0229447,-0.0235656,0.0308543,0.0229447,-0.0235656,0.0308543
5,0,0,0,0.00696356,0.00429271,0.0139331,0.00696356,0.00429271,0.0139331
6,0,0,0,-0.00625781,-0.00592081,0.0085022,-0.00625781,-0.00592081,0.0085022
7,0,0,0,-0.00522684,0.00107799,0.0147432,-0.00522684,0.00107799,0.0147432
8,0,0,0,0.0192002,0.0303258,0.0317368,0.0192002,0.0303258,0.0317368
9,0,0,0,0.000233197,0.0622286,0.0766414,0.000233197,0.0622286,0.0766414
10,0,0,0,-0.00876423,-0.0578388,0.0440712,-0.00876423,-0.0578388,0.0440712
11,0,0,0,0.0302538,0.000553774,0.0303093,0.0302538,0.000553774,0.0303093
12,0,0,0,0.021629,-0.00329598,0.0221189,0.021629,-0.00329598,0.0221189
13,0,0,0,-0.0202153,-0.0403562,0.0291654,-0.0202153,-0.0403562,0.0291654
14,0,0,0,0.00086215,-0.00887551,0.0121539,0.00086215,-0.00887551,0.0121539
15,0,0,0,-0.00831726,0.0053276,0.0126929,-0.00831726,0.0053276,0.0126929
16,0,0,0,-0.019754,-0.0277885,0.0397211,-0.019754,-0.0277885,0.0397211
17,0,0,0,0.0106968,0.00566717,0.0176201,0.0106968,0.00566717,0.0176201
18,0,0,0,-0.0215026,-0.00631085,0.0398977,-0.0215026,-0.00631085,0.0398977
19,0,0,0,0.0205861,0.0267008,0.0275684,0.0205861,0.0267008,0.0275684
20,0,0,0,-0.0200948,-0.0355703,0.0561827,-0.0200948,-0.0355703,0.0561827
21,0,0,0,0.0784761,0.000348178,0.0760145,0.0784761,0.000348178,0.0760145
22,0,0,0,0.0176656,-0.000610716,0.0116387,0.0176656,-0.000610716,0.0116387
23,0,0,0,-0.00757135,-0.0328988,0.0435693,-0.00757135,-0.0328988,0.0435693
24,0,0,0,0.0174966,0.0205459,0.0369667,0.0174966,0.0205459,0.0369667
25,0,0,0,0.0329522,0.0782494,0.0820831,0.0329522,0.0782494,0.0820831
26,0,0,0,-0.00613584,0.0170264,0.0214833,-0.00613584,0.0170264,0.0214833
27,0,0,0,-0.000170095,-0.0234444,0.0392239,-0.000170095,-0.0234444,0.0392239
28,0,0,0,0.0439187,0.00543702,0.0388866,0.0439187,0.00543702,0.0388866
29,0,0,0,-0.0046439,-0.0264401,0.0529994,-0.0046439,-0.0264401,0.0529994
30,0,0,0,-0.00653584,-0.0366534,0.0827052,-0.00653584,-0.0366534,0.0827052
