vtx,x,y,z
0,0.210142,-0.00954733,0.470954
1,0.207543,-0.0144416,0.47297
2,0.209482,-0.00550062,0.467462
3,0.206464,-0.00638704,0.462
4,0.20468,-0.00454975,0.459527
5,0.201636,-0.0128563,0.464347
6,0.212898,-0.0075215,0.482061
7,0.212124,-0.0102128,0.482137
8,0.200179,-0.014339,0.466425
9,0.204213,-0.0166073,0.477994
10,0.204119,0.000962772,0.466502
11,0.188956,-0.00218013,0.456985
12,0.197918,-0.00351559,0.457626
13,0.20861,-0.0017655,0.477015
14,0.197421,-0.000271352,0.45686
15,0.210819,-0.011058,0.494907
16,0.210639,-0.00518796,0.490499
17,0.194794,-0.0010939,0.451566
18,0.212835,-0.00502144,0.49467
19,0.192907,-0.0137218,0.466512
20,0.208894,0.000824737,0.48148
21,0.186941,-0.00971689,0.459073
22,0.193186,0.00115173,0.449852
23,0.205921,0.00586639,0.471416
24,0.180989,-0.0139804,0.462157
25,0.191823,-0.014538,0.474279
26,0.203669,-0.0136218,0.492952
27,0.201799,0.0157032,0.459877
28,0.184357,-0.00175288,0.454743
29,0.200811,0.0105745,0.462533
30,0.210339,0.00771036,0.484911
31,0.207236,0.0155935,0.474133
32,0.215374,0.00645961,0.496611
33,0.215162,0.0100569,0.490629
34,0.196365,-0.0168166,0.482435
35,0.19344,-0.0191115,0.497522
36,0.20223,-0.0158773,0.485498
37,0.197635,0.0102442,0.453848
38,0.179526,-0.0203367,0.487571
39,0.200336,0.0218314,0.459461
40,0.212289,0.0189905,0.481354
41,0.19254,-0.0191007,0.492167
42,0.19092,0.0101747,0.451652
43,0.20843,0.0100152,0.509549
44,0.20871,0.0207557,0.471928
45,0.179618,-0.00455626,0.456505
46,0.200042,-0.0113481,0.501601
47,0.175854,-0.0128614,0.459109
48,0.185204,0.00172066,0.452026
49,0.20727,-0.00210223,0.502677
50,0.212744,0.0198164,0.491716
51,0.174561,0.00142498,0.453531
52,0.205101,0.0236006,0.467047
53,0.169608,-0.0189491,0.465233
54,0.162801,-0.0225471,0.465096
55,0.208962,0.0271427,0.480728
56,0.183037,-0.0206765,0.493407
57,0.213425,0.0164592,0.49703
58,0.178162,-0.0279562,0.501671
59,0.198157,0.0294884,0.465799
60,0.167252,-0.0211349,0.487219
61,0.174892,-0.0189735,0.478545
62,0.166047,-0.00590861,0.456641
63,0.176346,-0.027936,0.499813
64,0.194246,0.024475,0.456086
65,0.174205,-0.0160832,0.467947
66,0.177639,0.0162898,0.452024
67,0.158744,-0.0136317,0.458374
68,0.179441,0.0229334,0.452706
69,0.196574,0.0332623,0.473364
70,0.163744,-0.0183107,0.47163
71,0.15739,-0.0202206,0.461173
72,0.204593,0.00650015,0.513206
73,0.171525,-0.0204298,0.497442
74,0.191495,0.0292489,0.463294
75,0.199949,-0.00193888,0.512105
76,0.19276,0.0344186,0.469716
77,0.206469,0.0250957,0.496813
78,0.166892,-0.0182393,0.477278
79,0.173364,0.0104114,0.452512
80,0.164138,0.00351854,0.454694
81,0.180319,0.0291706,0.455164
82,0.212986,0.0133507,0.501875
83,0.193496,-0.00847613,0.513004
84,0.169692,0.0162479,0.445923
85,0.186557,0.0312585,0.459427
86,0.16001,0.00983597,0.446177
87,0.203825,0.0285713,0.49291
88,0.164055,0.0175603,0.442628
89,0.205837,0.0154096,0.514504
90,0.197346,-0.00648819,0.525842
91,0.199664,0.0319228,0.484557
92,0.177498,-0.0268929,0.508042
93,0.152056,0.0163737,0.441256
94,0.189555,0.0253335,0.454421
95,0.205795,0.0210496,0.501215
96,0.171004,-0.0275263,0.501956
97,0.201552,-0.000855663,0.527537
98,0.154345,-0.0175825,0.472409
99,0.174606,0.0293281,0.446709
100,0.171852,-0.0294592,0.505015
101,0.15309,-0.0202404,0.467062
102,0.16656,-0.0193467,0.498111
103,0.171714,0.0244576,0.444053
104,0.205498,0.0107151,0.532189
105,0.184308,-0.0133583,0.518257
106,0.169028,0.0260155,0.442378
107,0.1545,-0.0175531,0.478066
108,0.206799,0.0183681,0.509067
109,0.15968,-0.0230845,0.512323
110,0.158667,-0.0222282,0.49402
111,0.15707,0.000599455,0.456659
