vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.000998642,-0.00927707,-0.00359503,0.000998642,-0.00927707,-0.00359503
1,0,0,0,0.00647518,-0.0119684,0.00253428,0.00647518,-0.0119684,0.00253428
2,0,0,0,-0.00291004,-0.00572217,-0.00626832,-0.00291004,-0.00572217,-0.00626832
3,0,0,0,0.0039593,-0.00989931,-0.00540672,0.0039593,-0.00989931,-0.00540672
4,0,0,0,0.0149685,-0.0177086,-0.0314197,0.0149685,-0.0177086,-0.0314197
5,0,0,0,0.00642175,-0.00845915,-0.000812003,0.00642175,-0.00845915,-0.000812003
6,0,0,0,-0.000672958,-0.000755211,-0.000213442,-0.000672958,-0.000755211,-0.000213442
7,0,0,0,-0.000506468,-0.00107423,-1.87894e-05,-0.000506468,-0.00107423,-1.87894e-05
8,0,0,0,0.0219006,-0.0196519,0.010571,0.0219006,-0.0196519,0.010571
9,0,0,0,0.0147631,-0.0185035,0.0111364,0.0147631,-0.0185035,0.0111364
10,0,0,0,-0.0181205,-0.0377204,-0.0580781,-0.0181205,-0.0377204,-0.0580781
11,0,0,0,0.0344356,-0.02283,-0.0149151,0.0344356,-0.02283,-0.0149151
12,0,0,0,0.0208941,-0.0150176,-0.0135048,0.0208941,-0.0150176,-0.0135048
13,0,0,0,-0.00835494,-0.0120179,-0.0130531,-0.00835494,-0.0120179,-0.0130531
14,0,0,0,-0.000611469,-0.0109973,-0.0115161,-0.000611469,-0.0109973,-0.0115161
15,0,0,0,-0.000590428,-0.000981244,0.000171036,-0.000590428,-0.000981244,0.000171036
16,0,0,0,-0.00131051,-0.00238154,-0.0013671,-0.00131051,-0.00238154,-0.0013671
17,0,0,0,0.0149438,-0.0158148,-0.00177867,0.0149438,-0.0158148,-0.00177867
18,0,0,0,-0.00134224,-0.00291667,-0.000365939,-0.00134224,-0.00291667,-0.000365939
19,0,0,0,0.0244158,-0.0187238,0.00949175,0.0244158,-0.0187238,0.00949175
20,0,0,0,-0.0092747,-0.0276233,-0.0192234,-0.0092747,-0.0276233,-0.0192234
21,0,0,0,0.0886187,-0.0547178,-0.0384178,0.0886187,-0.0547178,-0.0384178
22,0,0,0,0.0183282,-0.00744789,-0.00889618,0.0183282,-0.00744789,-0.00889618
23,0,0,0,-0.0104027,-0.0415864,-0.0383459,-0.0104027,-0.0415864,-0.0383459
24,0,0,0,0.0285483,-0.0321114,0.00629556,0.0285483,-0.0321114,0.00629556
25,0,0,0,0.0416278,-0.0468677,0.0285554,0.0416278,-0.0468677,0.0285554
26,0,0,0,-0.000286116,-0.00134644,0.000515148,-0.000286116,-0.00134644,0.000515148
27,0,0,0,-0.0011009,-0.041742,-0.0347735,-0.0011009,-0.041742,-0.0347735
28,0,0,0,0.0514497,-0.0286295,-0.0161835,0.0514497,-0.0286295,-0.0161835
29,0,0,0,-0.00369595,-0.0552157,-0.0371403,-0.00369595,-0.0552157,-0.0371403
30,0,0,0,-0.00128955,-0.0573228,-0.035047,-0.00128955,-0.0573228,-0.035047
31,0,0,0,-8.96788e-06,-0.0576664,-0.0302424,-8.96788e-06,-0.0576664,-0.0302424
32,0,0,0,-0.0116408,-0.0150114,-0.00507721,-0.0116408,-0.0150114,-0.00507721
33,0,0,0,-0.0126689,-0.0476158,-0.0309584,-0.0126689,-0.0476158,-0.0309584
34,0,0,0,0.00510719,-0.00650788,0.00369574,0.00510719,-0.00650788,0.00369574
35,0,0,0,-0.000343043,-0.00130545,0.000438514,-0.000343043,-0.00130545,0.000438514
36,0,0,0,0.000421429,-0.00324858,0.00176206,0.000421429,-0.00324858,0.00176206
37,0,0,0,0.00220153,-0.00918619,-0.0129997,0.00220153,-0.00918619,-0.0129997
38,0,0,0,0.0523458,-0.0601691,0.0417517,0.0523458,-0.0601691,0.0417517
39,0,0,0,-0.00330482,-0.029893,-0.0776972,-0.00330482,-0.029893,-0.0776972
40,0,0,0,-0.0314836,-0.0612817,-0.0589348,-0.0314836,-0.0612817,-0.0589348
41,0,0,0,0.0117476,-0.0141908,0.00508646,0.0117476,-0.0141908,0.00508646
42,0,0,0,0.021553,-0.00249468,-0.031344,0.021553,-0.00249468,-0.031344
43,0,0,0,-0.0548769,-0.0470355,0.00237692,-0.0548769,-0.0470355,0.00237692
44,0,0,0,-0.0104042,-0.0367363,-0.0343959,-0.0104042,-0.0367363,-0.0343959
45,0,0,0,0.0896414,-0.0345588,-0.0398122,0.0896414,-0.0345588,-0.0398122
46,0,0,0,-0.00189144,-0.00444371,0.00268158,-0.00189144,-0.00444371,0.00268158
47,0,0,0,0.0540604,-0.034611,-0.0197964,0.0540604,-0.034611,-0.0197964
48,0,0,0,0.0358037,-0.00547803,-0.0190129,0.0358037,-0.00547803,-0.0190129
49,0,0,0,-0.00325037,-0.00494827,0.0027561,-0.00325037,-0.00494827,0.0027561
50,0,0,0,-0.0424259,-0.0198427,-0.0302857,-0.0424259,-0.0198427,-0.0302857
51,0,0,0,0.0649762,-0.0169609,-0.0329351,0.0649762,-0.0169609,-0.0329351
52,0,0,0,-0.00953155,-0.0182016,-0.037051,-0.00953155,-0.0182016,-0.037051
53,0,0,0,0.00596841,-0.0170345,0.00597805,0.00596841,-0.0170345,0.00597805
54,0,0,0,0.00658309,-0.0119882,0.0074762,0.00658309,-0.0119882,0.0074762
55,0,0,0,-0.0577819,-0.0200753,-0.067534,-0.0577819,-0.0200753,-0.067534
56,0,0,0,0.0494773,-0.0388816,0.0197435,0.0494773,-0.0388816,0.0197435
57,0,0,0,-0.0176634,-0.0112649,-0.0088176,-0.0176634,-0.0112649,-0.0088176
58,0,0,0,0.0173608,-0.0493106,0.0209472,0.0173608,-0.0493106,0.0209472
59,0,0,0,-0.0174513,0.00114864,-0.050094,-0.0174513,0.00114864,-0.050094
60,0,0,0,0.0487914,-0.0571877,0.0471909,0.0487914,-0.0571877,0.0471909
61,0,0,0,0.0516539,-0.0486912,0.0300319,0.0516539,-0.0486912,0.0300319
62,0,0,0,0.0638311,-0.016141,-0.0397565,0.0638311,-0.016141,-0.0397565
63,0,0,0,0.0448942,-0.0183764,-0.000646155,0.0448942,-0.0183764,-0.000646155
64,0,0,0,0.00575369,-0.0120988,-0.0854374,0.00575369,-0.0120988,-0.0854374
65,0,0,0,0.00849871,-0.0177427,0.010382,0.00849871,-0.0177427,0.010382
66,0,0,0,0.0506975,-0.0298378,-0.0613498,0.0506975,-0.0298378,-0.0613498
67,0,0,0,0.0569744,-0.0108179,-0.0310674,0.0569744,-0.0108179,-0.0310674
68,0,0,0,0.0302986,-0.0330179,-0.074669,0.0302986,-0.0330179,-0.074669
69,0,0,0,-0.0393897,-0.00546699,-0.0652399,-0.0393897,-0.00546699,-0.0652399
70,0,0,0,0.0158614,-0.0352398,0.030882,0.0158614,-0.0352398,0.030882
71,0,0,0,0.00882432,-0.00390305,0.000581597,0.00882432,-0.00390305,0.000581597
