vtx,x,y,z
0,0.218175,-0.0103316,0.510908
1,0.215468,-0.015091,0.513081
2,0.217503,-0.00623478,0.50748
3,0.214112,-0.0069505,0.502223
4,0.212272,-0.00498317,0.499883
5,0.209133,-0.0131685,0.504859
6,0.221711,-0.00849905,0.521792
7,0.220807,-0.0111442,0.521916
8,0.20774,-0.0145739,0.507023
9,0.212372,-0.0170727,0.518299
10,0.212404,0.000564211,0.5069
11,0.196571,-0.00175954,0.498368
12,0.205467,-0.00357242,0.49843
13,0.217398,-0.00243424,0.517075
14,0.205081,-0.000298183,0.49771
15,0.220292,-0.0118917,0.534728
16,0.220108,-0.0059762,0.53037
17,0.202083,-0.000967714,0.492603
18,0.222556,-0.00591284,0.534393
19,0.200559,-0.0135654,0.507569
20,0.218066,0.000159532,0.521529
21,0.19436,-0.00921301,0.500539
22,0.200483,0.00137109,0.491006
23,0.214702,0.00539038,0.511715
24,0.188459,-0.0132149,0.503967
25,0.199949,-0.0143472,0.515381
26,0.212952,-0.0140724,0.533247
27,0.21032,0.0155058,0.500544
28,0.191877,-0.00109124,0.496422
29,0.209276,0.0104059,0.503221
30,0.219985,0.00698988,0.524899
31,0.216576,0.0150673,0.514413
32,0.225673,0.00544537,0.536214
33,0.225237,0.00907752,0.530288
34,0.20487,-0.0168881,0.523218
35,0.202877,-0.0190926,0.538429
36,0.210932,-0.0162505,0.525903
37,0.205577,0.0102578,0.49476
38,0.188371,-0.0196566,0.529378
39,0.20911,0.0217127,0.500255
40,0.222185,0.0181844,0.521297
41,0.201628,-0.0190185,0.533151
42,0.198751,0.0105342,0.492993
43,0.219734,0.00935009,0.549583
44,0.218145,0.0201601,0.512152
45,0.187157,-0.00367833,0.49846
46,0.210016,-0.011626,0.542111
47,0.183226,-0.0118443,0.501249
48,0.192703,0.00235608,0.493678
49,0.217646,-0.00272771,0.542751
50,0.22332,0.0189281,0.531572
51,0.182208,0.00256808,0.495843
52,0.214392,0.023197,0.507529
53,0.177159,-0.0177212,0.507719
54,0.170226,-0.0210348,0.508005
55,0.219196,0.0264922,0.520933
56,0.19222,-0.0201791,0.534974
57,0.22419,0.0155099,0.536793
58,0.187635,-0.027298,0.543486
59,0.20766,0.029447,0.506761
60,0.176153,-0.0199343,0.529787
61,0.183249,-0.0180444,0.520671
62,0.173636,-0.00444205,0.499427
63,0.185706,-0.0271945,0.541748
64,0.202952,0.0246774,0.497295
65,0.182014,-0.0150628,0.510153
66,0.185813,0.0173433,0.494252
67,0.166161,-0.0118963,0.501577
68,0.187927,0.0239152,0.494871
69,0.206674,0.033279,0.514442
70,0.171778,-0.0168717,0.51447
71,0.164694,-0.0184574,0.504443
72,0.216011,0.00603472,0.553464
73,0.181074,-0.0194722,0.539717
74,0.200851,0.0295601,0.504693
75,0.210993,-0.00220057,0.552629
76,0.202706,0.0346436,0.511059
77,0.217604,0.0245013,0.537085
78,0.175267,-0.0169607,0.519909
79,0.18135,0.0116355,0.494961
80,0.17202,0.00510536,0.497659
81,0.189209,0.0301104,0.497318
82,0.223931,0.0124026,0.541628
83,0.204387,-0.00845703,0.553901
84,0.177537,0.017725,0.488669
85,0.195782,0.0318487,0.501172
86,0.167669,0.0117053,0.489463
87,0.214868,0.0281411,0.533406
88,0.171789,0.0193093,0.48574
89,0.217678,0.014899,0.554718
