vtx,x,y,z
0,0.00745499,0.256887,0.442426
1,0.00499457,0.257677,0.437111
2,0.00687923,0.254105,0.447016
3,0.00116893,0.252577,0.449212
4,-0.000422046,0.250199,0.451331
5,-0.00296181,0.252537,0.44188
6,0.0176312,0.257137,0.436753
7,0.0158682,0.258163,0.434821
8,-0.00300422,0.252154,0.438961
9,0.00574129,0.256024,0.430939
10,0.00711942,0.245998,0.449337
11,-0.00834208,0.236479,0.448383
12,-0.00437486,0.244332,0.45064
13,0.015112,0.250576,0.442018
14,-0.0033809,0.242013,0.452876
15,0.0236744,0.256809,0.424688
16,0.0236456,0.253409,0.431209
17,-0.00872151,0.240769,0.455169
18,0.0276856,0.254793,0.429196
19,-0.00605119,0.245978,0.436396
20,0.0197309,0.248953,0.440462
21,-0.0118977,0.239288,0.441702
22,-0.00946871,0.238254,0.457073
23,0.0140064,0.244179,0.449387
24,-0.0148449,0.236901,0.434688
25,-0.00159269,0.245111,0.429953
26,0.0175276,0.252797,0.421789
27,0.00932822,0.235702,0.461734
28,-0.011845,0.232724,0.448447
29,0.00795339,0.237833,0.456473
30,0.0264826,0.245731,0.442625
31,0.0217259,0.239173,0.453665
32,0.0363773,0.249743,0.435566
33,0.0340038,0.247778,0.441833
34,0.00501113,0.249587,0.424576
35,0.0129607,0.247576,0.411354
36,0.0104289,0.253513,0.425224
37,0.000270608,0.23606,0.461228
38,-0.00114493,0.237816,0.412363
39,0.0116401,0.230889,0.465051
40,0.0309445,0.240673,0.452504
41,0.00878904,0.247224,0.414818
42,-0.00447034,0.230932,0.460164
43,0.0440458,0.24123,0.425818
44,0.0236505,0.237365,0.458812
45,-0.0143695,0.230532,0.443711
46,0.0230972,0.247951,0.415577
47,-0.0187882,0.232338,0.435513
48,-0.0114603,0.23148,0.452747
49,0.0322278,0.248081,0.423067
50,0.0388423,0.239879,0.445841
51,-0.0156174,0.223122,0.447386
52,0.0200987,0.233106,0.462533
53,-0.0206823,0.230564,0.425158
54,-0.0258847,0.227279,0.420491
55,0.0333178,0.233173,0.456431
56,0.00439943,0.240421,0.409384
57,0.0410916,0.242106,0.440383
58,0.00400613,0.240213,0.397383
59,0.0191278,0.22416,0.464198
60,-0.00751739,0.228483,0.407419
61,-0.00890803,0.233917,0.417765
62,-0.0213808,0.220521,0.437577
63,0.00187799,0.238878,0.398022
64,0.00784679,0.224702,0.466658
65,-0.015096,0.232347,0.426707
66,-0.00724938,0.216742,0.45837
67,-0.0277279,0.219187,0.428964
68,-0.00235144,0.214143,0.462485
69,0.0256517,0.220169,0.460465
70,-0.0185904,0.225073,0.418742
71,-0.0299117,0.221831,0.422563
72,0.0429115,0.240063,0.419688
73,0.00203365,0.230749,0.402295
74,0.0141208,0.219195,0.463284
75,0.0354456,0.241508,0.413687
76,0.0219439,0.216689,0.462261
77,0.0422852,0.231409,0.442931
78,-0.0131261,0.227163,0.416009
79,-0.0120733,0.216839,0.452925
80,-0.018583,0.213488,0.443778
81,0.00312256,0.210933,0.464741
82,0.0426193,0.243321,0.434959
83,0.0295467,0.24021,0.406716
84,-0.0152705,0.210877,0.459632
85,0.0101746,0.214333,0.465322
86,-0.023098,0.207012,0.451955
87,0.0401719,0.227481,0.446712
88,-0.0195211,0.205838,0.460585
89,0.0491649,0.235609,0.424523
90,0.0413867,0.241223,0.4003
91,0.0341782,0.222709,0.452976
92,0.00872658,0.238606,0.393254
93,-0.0267816,0.197102,0.456259
94,0.00494548,0.220582,0.466545
95,0.0428806,0.233028,0.437191
96,0.00113369,0.234204,0.394733
97,0.0475663,0.241094,0.404063
98,-0.022027,0.217078,0.41499
99,-0.00536837,0.206882,0.468653
100,0.00262424,0.23581,0.391751
101,-0.0277947,0.218029,0.416712
102,0.000779698,0.226084,0.400556
103,-0.0111994,0.207684,0.466567
104,0.058871,0.236966,0.409158
105,0.0263286,0.235369,0.396633
106,-0.0127819,0.204725,0.467645
107,-0.0179652,0.216796,0.411074
108,0.0474049,0.234935,0.43047
109,0.00556243,0.221801,0.385718
110,-0.00729479,0.221788,0.398678
111,-0.0220929,0.209473,0.43794
112,0.036592,0.239405,0.395774
113,0.010469,0.206918,0.464882
114,0.0490344,0.224704,0.434436
115,-0.0259698,0.209875,0.415902
116,0.0042554,0.225044,0.395756
117,0.00460028,0.19885,0.474496
118,0.0519257,0.232059,0.42693
119,-0.0167186,0.215693,0.404559
120,0.0631685,0.231532,0.415381
121,-0.0283131,0.208222,0.428681
122,-0.0255533,0.202777,0.433948
123,-0.0309441,0.194975,0.447905
124,0.0468647,0.223985,0.43825
125,0.0577181,0.23569,0.394869
126,-0.0197833,0.209325,0.414992
127,0.0205765,0.238687,0.400461
128,-0.0293638,0.212757,0.419744
129,0.0499872,0.237577,0.395904
130,-0.0207566,0.194546,0.466322
131,-0.0150298,0.194191,0.469487
132,0.0349269,0.206615,0.458123
133,0.0470883,0.212719,0.44692
134,0.00808164,0.227065,0.386222
135,0.0538764,0.230827,0.381351
136,-0.00291905,0.199287,0.476363
137,-0.0104364,0.214468,0.398736
138,0.014802,0.229891,0.387896
139,0.0338322,0.230854,0.383145
140,0.00270909,0.219803,0.39266
141,-0.0192024,0.206525,0.411327
142,-0.00718636,0.195609,0.474446
143,-0.0288097,0.204613,0.414807
144,-0.00613174,0.21547,0.392316
145,-0.0198946,0.205321,0.401826
146,0.0236892,0.226325,0.385131
147,0.00405578,0.189527,0.477147
148,-0.0248238,0.198745,0.409556
149,0.0284597,0.226147,0.381587
150,-0.0165666,0.184551,0.47295
151,-0.00412432,0.184072,0.475968
152,0.0517615,0.212594,0.43539
153,0.0652951,0.222781,0.423283
154,0.0424831,0.232264,0.384806
155,-0.0274074,0.184703,0.462449
156,0.0459828,0.200003,0.450652
157,0.00738968,0.191591,0.475968
158,-0.0270819,0.197605,0.428261
159,0.00482237,0.21762,0.388131
160,-0.00999369,0.18741,0.47121
161,0.0189519,0.186449,0.467451
162,0.0178132,0.194317,0.466634
163,0.0200249,0.220474,0.381151
164,-0.0269072,0.189385,0.463915
165,0.00283132,0.176559,0.47667
166,0.0200704,0.202011,0.461887
167,-0.0326259,0.195705,0.411418
168,0.0518412,0.207139,0.438762
169,0.00431616,0.208808,0.381574
170,-0.00196711,0.207802,0.382613
171,0.0699805,0.226101,0.406703
172,0.00708398,0.216228,0.378537
173,-0.012514,0.195516,0.394982
174,-0.030382,0.200614,0.42026
175,0.0530753,0.227286,0.377412
176,0.061504,0.230418,0.389694
177,0.0700012,0.223223,0.39705
178,0.028921,0.196313,0.460177
179,0.0614228,0.21278,0.431054
180,0.0495702,0.201807,0.445224
181,-0.0314385,0.187894,0.426144
182,0.0268987,0.219793,0.378195
183,0.0147828,0.209859,0.371748
184,0.0709347,0.221716,0.416213
185,0.0318729,0.189963,0.458681
186,0.0244715,0.192581,0.465794
187,-0.00521354,0.210055,0.387005
188,-0.0261875,0.190693,0.406597
189,-0.0345832,0.189109,0.413205
190,0.0470859,0.223039,0.37775
191,-0.00483612,0.205095,0.389708
192,0.0235998,0.212066,0.378713
193,0.0739792,0.220167,0.401246
194,-0.0252026,0.193142,0.400154
195,0.0167809,0.215117,0.377218
196,-0.0313404,0.188862,0.430963
197,0.0404104,0.22401,0.375841
198,0.0102109,0.205439,0.370543
199,0.0355287,0.215142,0.368936
200,0.0632654,0.220146,0.375567
201,0.0751932,0.214066,0.408167
202,-0.0345708,0.187813,0.41069
203,-0.0158965,0.178885,0.473192
204,0.00762653,0.19832,0.370069
205,0.0534555,0.201248,0.437994
206,-0.0098611,0.173856,0.473074
207,-0.0351833,0.174822,0.441286
208,-0.0339744,0.178574,0.448516
209,0.0720244,0.21585,0.417399
210,-0.0302315,0.181454,0.403149
211,0.0427807,0.213162,0.366589
212,0.0610884,0.200688,0.42989
213,-0.0310619,0.182309,0.407295
214,0.0694732,0.216739,0.387567
215,-0.000632518,0.194296,0.368534
216,0.0532588,0.218138,0.373469
217,-0.0166055,0.171145,0.470248
218,0.0677482,0.203585,0.425169
219,0.0278988,0.207723,0.372658
220,-0.00635944,0.172898,0.474401
221,0.075187,0.213627,0.395035
222,0.0124992,0.178577,0.471947
223,-0.0196522,0.192169,0.395897
224,0.0426411,0.205936,0.364706
225,-0.0314356,0.179825,0.396037
226,0.0199244,0.209165,0.371037
227,0.0238265,0.185361,0.464871
228,-0.0331541,0.181558,0.411569
229,-0.0330508,0.174548,0.430693
230,-0.0350795,0.167245,0.439627
231,-0.0186765,0.164881,0.465272
232,-0.00830394,0.198343,0.390794
233,-0.0101252,0.164529,0.469367
234,-0.0322834,0.182542,0.421169
235,0.0620629,0.21362,0.374206
236,-0.0025556,0.195464,0.371956
237,-0.0330803,0.166442,0.449611
238,-0.0303672,0.16423,0.45346
239,0.00375406,0.170692,0.474689
240,-0.00346839,0.192725,0.379356
241,0.074595,0.20286,0.410263
242,0.0643436,0.191202,0.422547
243,0.0544733,0.206384,0.365858
244,0.0475075,0.211108,0.365627
245,0.0734111,0.207089,0.388349
246,-0.0325609,0.159661,0.444627
247,0.0756295,0.203333,0.402109
248,-0.00480291,0.188772,0.382371
249,0.0198025,0.171134,0.463856
250,-0.0278885,0.158519,0.453089
251,0.0162932,0.196721,0.366522
252,0.0479361,0.205985,0.363727
253,-0.000321634,0.162194,0.470305
254,0.0137134,0.192384,0.365721
255,0.0513895,0.186483,0.444147
256,0.0557337,0.189711,0.434266
257,0.049716,0.177659,0.448331
258,-0.0115241,0.190878,0.393138
259,-0.00450173,0.157717,0.466021
260,-0.0309696,0.168858,0.405153
261,0.0620845,0.206205,0.371445
262,0.0556036,0.181029,0.441137
263,0.0288767,0.202423,0.370936
264,-0.0150401,0.155378,0.460295
265,-0.014061,0.176628,0.387486
266,0.0477603,0.183816,0.448998
267,-0.0251211,0.179086,0.389511
268,-0.0012521,0.189521,0.368717
269,-0.00673653,0.179181,0.383458
270,-0.0302513,0.169605,0.414386
271,-0.030949,0.161466,0.425671
272,0.034967,0.177308,0.454185
273,0.0742248,0.200282,0.393568
274,0.0291738,0.175129,0.455691
275,0.0244693,0.194877,0.367154
276,0.0121965,0.156289,0.460461
277,-0.0257691,0.171595,0.389028
278,0.000240031,0.187214,0.376062
279,-0.030345,0.155865,0.430621
280,-0.0317974,0.168544,0.396816
281,0.0323578,0.190257,0.366892
282,0.0412818,0.197638,0.365407
283,0.00589313,0.190592,0.363373
284,0.0330704,0.195295,0.369729
285,-0.0307321,0.161694,0.409805
286,0.0381108,0.18945,0.368765
287,-0.0231444,0.15409,0.452097
288,0.0679994,0.188599,0.384918
289,0.0728991,0.189713,0.401392
290,0.023667,0.163247,0.45769
291,-0.0286207,0.165118,0.420623
292,0.0456213,0.196246,0.364898
293,0.0600196,0.200046,0.369313
294,0.0639092,0.187003,0.42483
295,0.0212132,0.188836,0.362398
296,-0.0244674,0.153745,0.42397
297,0.0531904,0.202185,0.36443
298,0.0672381,0.198863,0.378652
299,-0.0286383,0.172144,0.39122
300,0.0686515,0.188106,0.414336
301,0.034308,0.163754,0.458194
302,0.00355712,0.175454,0.371895
303,0.0719978,0.187769,0.397809
304,0.0699423,0.1828,0.412997
305,0.0283445,0.15148,0.457782
306,0.0676488,0.176754,0.43205
307,-0.024368,0.149834,0.416803
308,-0.0240304,0.149585,0.437103
309,0.0522199,0.191878,0.367171
310,0.0569516,0.193799,0.369126
311,0.0642088,0.189479,0.378629
312,0.0028705,0.149685,0.453984
313,-0.0277454,0.160186,0.392155
314,-0.00672899,0.168746,0.381307
315,0.0720773,0.182842,0.403345
316,0.0189043,0.185974,0.361543
317,0.01358,0.182324,0.359345
318,0.0399536,0.185254,0.369137
319,0.0119153,0.171679,0.36085
320,-0.0191126,0.147974,0.431774
321,-0.0124682,0.147187,0.446481
322,0.0755774,0.171082,0.407974
323,0.0580408,0.171031,0.443917
324,-0.0227625,0.151654,0.421662
325,0.0476089,0.186878,0.370474
326,0.019802,0.156974,0.457261
327,0.0375889,0.181181,0.364029
328,0.0580752,0.187563,0.374707
