vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.0241029,0.00887124,0.0109144,-0.0241029,0.00887124,0.0109144
1,0,0,0,-0.0148952,0.0234892,0.00560748,-0.0148952,0.0234892,0.00560748
2,0,0,0,-0.0222174,-0.00499053,0.00805948,-0.0222174,-0.00499053,0.00805948
3,0,0,0,-0.00993214,0.00514355,0.00950811,-0.00993214,0.00514355,0.00950811
4,0,0,0,-0.0175605,0.00160906,0.034645,-0.0175605,0.00160906,0.034645
5,0,0,0,-0.00491387,0.0082612,0.00699265,-0.00491387,0.0082612,0.00699265
6,0,0,0,-0.0121036,-0.00185651,0.000802031,-0.0121036,-0.00185651,0.000802031
7,0,0,0,-0.0124531,0.0057885,0.000786778,-0.0124531,0.0057885,0.000786778
8,0,0,0,4.89536e-05,0.0328725,0.0105145,4.89536e-05,0.0328725,0.0105145
9,0,0,0,-0.0207449,0.0682026,0.000233339,-0.0207449,0.0682026,0.000233339
10,0,0,0,-0.0490853,-0.0167771,0.0276415,-0.0490853,-0.0167771,0.0276415
11,0,0,0,-0.00517621,0.0204235,0.0334693,-0.00517621,0.0204235,0.0334693
12,0,0,0,-0.00596705,0.0105838,0.023804,-0.00596705,0.0105838,0.023804
13,0,0,0,-0.0396624,-0.0141272,0.00969942,-0.0396624,-0.0141272,0.00969942
14,0,0,0,-0.0129981,-0.00108163,0.00857647,-0.0129981,-0.00108163,0.00857647
15,0,0,0,-0.0123938,0.00800743,-0.00390655,-0.0123938,0.00800743,-0.00390655
16,0,0,0,-0.0488834,-0.00194863,0.0107621,-0.0488834,-0.00194863,0.0107621
17,0,0,0,-0.00529815,0.0142109,0.0122442,-0.00529815,0.0142109,0.0122442
18,0,0,0,-0.0436856,0.0136185,0.000204208,-0.0436856,0.0136185,0.000204208
19,0,0,0,0.00162898,0.0304562,0.0121192,0.00162898,0.0304562,0.0121192
20,0,0,0,-0.0579403,0.00114292,0.0174059,-0.0579403,0.00114292,0.0174059
21,0,0,0,-0.0085704,0.0514882,0.0858478,-0.0085704,0.0514882,0.0858478
22,0,0,0,-0.000263655,0.00720688,0.0184537,-0.000263655,0.00720688,0.0184537
23,0,0,0,-0.0374995,-0.00191055,0.0181254,-0.0374995,-0.00191055,0.0181254
24,0,0,0,-0.0081568,0.035903,0.0177943,-0.0081568,0.035903,0.0177943
25,0,0,0,-0.00447967,0.0841715,0.0164208,-0.00447967,0.0841715,0.0164208
26,0,0,0,-0.0113083,0.0200016,-0.00382066,-0.0113083,0.0200016,-0.00382066
27,0,0,0,-0.028637,0.00275315,0.0177078,-0.028637,0.00275315,0.0177078
28,0,0,0,-0.00108552,0.0315782,0.0462736,-0.00108552,0.0315782,0.0462736
29,0,0,0,-0.043792,0.00717028,0.0229442,-0.043792,0.00717028,0.0229442
30,0,0,0,-0.0723953,0.0174142,0.0388047,-0.0723953,0.0174142,0.0388047
31,0,0,0,-0.0287693,0.0080205,0.0142325,-0.0287693,0.0080205,0.0142325
32,0,0,0,-0.0624195,0.00931653,-0.0103975,-0.0624195,0.00931653,-0.0103975
33,0,0,0,-0.0779238,0.0111309,0.0304833,-0.0779238,0.0111309,0.0304833
34,0,0,0,-0.00335145,0.0238322,0.00369588,-0.00335145,0.0238322,0.00369588
35,0,0,0,-0.0136642,0.0192188,-0.00437001,-0.0136642,0.0192188,-0.00437001
36,0,0,0,-0.016891,0.040739,-0.00489827,-0.016891,0.040739,-0.00489827
37,0,0,0,-0.0102893,-0.00170555,0.0103651,-0.0102893,-0.00170555,0.0103651
38,0,0,0,-0.00401171,0.0599319,0.00888224,-0.00401171,0.0599319,0.00888224
39,0,0,0,-0.0298837,-0.0148367,0.0319747,-0.0298837,-0.0148367,0.0319747
40,0,0,0,-0.05473,-0.00784189,0.0179012,-0.05473,-0.00784189,0.0179012
41,0,0,0,-0.0151334,0.0648973,0.0150366,-0.0151334,0.0648973,0.0150366
42,0,0,0,-0.00285179,-0.0061513,0.0343766,-0.00285179,-0.0061513,0.0343766
43,0,0,0,-0.0868848,0.010772,-0.0453958,-0.0868848,0.010772,-0.0453958
44,0,0,0,-0.0215945,-0.00166418,0.00960669,-0.0215945,-0.00166418,0.00960669
45,0,0,0,0.00569563,0.0412278,0.0887426,0.00569563,0.0412278,0.0887426
46,0,0,0,-0.0440936,0.0500596,-0.0366266,-0.0440936,0.0500596,-0.0366266
47,0,0,0,-0.00622613,0.0356802,0.0535471,-0.00622613,0.0356802,0.0535471
48,0,0,0,0.00652205,0.00902344,0.0368392,0.00652205,0.00902344,0.0368392
49,0,0,0,-0.045844,0.0324081,-0.0378658,-0.045844,0.0324081,-0.0378658
50,0,0,0,-0.0391294,-0.021347,-0.00299611,-0.0391294,-0.021347,-0.00299611
51,0,0,0,0.00847032,0.0230101,0.0687408,0.00847032,0.0230101,0.0687408
52,0,0,0,-0.0137402,-0.00627956,0.00853344,-0.0137402,-0.00627956,0.00853344
53,0,0,0,-0.00937154,0.0167255,0.00206834,-0.00937154,0.0167255,0.00206834
54,0,0,0,-0.0044287,0.0144282,0.000811252,-0.0044287,0.0144282,0.000811252
55,0,0,0,-0.0440282,-0.0341075,0.00691112,-0.0440282,-0.0341075,0.00691112
56,0,0,0,0.000581339,0.0392566,0.0158919,0.000581339,0.0392566,0.0158919
57,0,0,0,-0.020758,-0.00729325,-0.00337983,-0.020758,-0.00729325,-0.00337983
58,0,0,0,-0.0152303,0.0315231,0.00168153,-0.0152303,0.0315231,0.00168153
59,0,0,0,-0.00999019,-0.0128649,0.00757987,-0.00999019,-0.0128649,0.00757987
60,0,0,0,-0.00200366,0.0624449,0.00492373,-0.00200366,0.0624449,0.00492373
61,0,0,0,-0.00048639,0.063602,0.0165784,-0.00048639,0.063602,0.0165784
62,0,0,0,0.00606842,0.018776,0.0758855,0.00606842,0.018776,0.0758855
63,0,0,0,0.00416358,0.0199082,0.0205097,0.00416358,0.0199082,0.0205097
64,0,0,0,-0.0226568,-0.0213072,0.0409503,-0.0226568,-0.0213072,0.0409503
65,0,0,0,-0.00685206,0.0208822,0.000510595,-0.00685206,0.0208822,0.000510595
66,0,0,0,-0.0180213,0.0076473,0.0769893,-0.0180213,0.0076473,0.0769893
67,0,0,0,0.0103685,0.0181069,0.0679462,0.0103685,0.0181069,0.0679462
68,0,0,0,-0.0307386,-0.0060915,0.0649253,-0.0307386,-0.0060915,0.0649253
69,0,0,0,-0.0228436,-0.0244172,0.00893097,-0.0228436,-0.0244172,0.00893097
70,0,0,0,-0.00867162,0.0452623,-0.00738198,-0.00867162,0.0452623,-0.00738198
71,0,0,0,0.000737158,0.00648996,0.00664136,0.000737158,0.00648996,0.00664136
72,0,0,0,-0.0788495,0.0261538,-0.0122407,-0.0788495,0.0261538,-0.0122407
73,0,0,0,0.00271743,0.00916758,0.00509485,0.00271743,0.00916758,0.00509485
74,0,0,0,-0.00786203,-0.00860437,0.00488545,-0.00786203,-0.00860437,0.00488545
75,0,0,0,-0.0637128,0.0493516,-0.0118603,-0.0637128,0.0493516,-0.0118603
76,0,0,0,-0.00841996,-0.0104266,0.00588562,-0.00841996,-0.0104266,0.00588562
77,0,0,0,-0.0350227,-0.0247299,-0.00896317,-0.0350227,-0.0247299,-0.00896317
78,0,0,0,0.00290212,0.0766988,0.0152735,0.00290212,0.0766988,0.0152735
79,0,0,0,-0.0106361,0.018884,0.0525375,-0.0106361,0.018884,0.0525375
80,0,0,0,0.00167939,0.0369283,0.0662997,0.00167939,0.0369283,0.0662997
81,0,0,0,-0.0212658,-0.014123,0.0306265,-0.0212658,-0.014123,0.0306265
82,0,0,0,-0.00920593,-0.00279979,-0.00257263,-0.00920593,-0.00279979,-0.00257263
83,0,0,0,-0.0693977,0.0777143,-0.0220327,-0.0693977,0.0777143,-0.0220327
84,0,0,0,-0.0212308,0.0227643,0.0432921,-0.0212308,0.0227643,0.0432921
