vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00318788,-0.0112416,0.0341178,-0.00318788,-0.0112416,0.0341178
1,0,0,0,0.00395408,0.0115539,0.0361661,0.00395408,0.0115539,0.0361661
2,0,0,0,-0.00912763,-0.0212532,0.0186899,-0.00912763,-0.0212532,0.0186899
3,0,0,0,0.0049776,-0.00505671,0.0153248,0.0049776,-0.00505671,0.0153248
4,0,0,0,0.0193604,-0.027243,0.0268045,0.0193604,-0.027243,0.0268045
5,0,0,0,0.00748619,0.00170597,0.0128255,0.00748619,0.00170597,0.0128255
6,0,0,0,-0.00668444,-0.00662445,0.00858998,-0.00668444,-0.00662445,0.00858998
7,0,0,0,-0.00456688,7.47211e-05,0.0154096,-0.00456688,7.47211e-05,0.0154096
8,0,0,0,0.0216773,0.0228278,0.0303362,0.0216773,0.0228278,0.0303362
9,0,0,0,0.0085476,0.0539627,0.0779576,0.0085476,0.0539627,0.0779576
10,0,0,0,-0.0146965,-0.0598551,0.0408507,-0.0146965,-0.0598551,0.0408507
11,0,0,0,0.0289182,-0.00521128,0.02759,0.0289182,-0.00521128,0.02759
12,0,0,0,0.0203944,-0.00745846,0.0198392,0.0203944,-0.00745846,0.0198392
13,0,0,0,-0.0251685,-0.0418416,0.0282074,-0.0251685,-0.0418416,0.0282074
14,0,0,0,0.000443129,-0.00977905,0.0108813,0.000443129,-0.00977905,0.0108813
15,0,0,0,-0.00761671,0.00517336,0.014229,-0.00761671,0.00517336,0.014229
16,0,0,0,-0.0239476,-0.0313624,0.0423987,-0.0239476,-0.0313624,0.0423987
17,0,0,0,0.0114127,0.00233985,0.0167002,0.0114127,0.00233985,0.0167002
18,0,0,0,-0.0242061,-0.00789972,0.0454106,-0.0242061,-0.00789972,0.0454106
19,0,0,0,0.0222389,0.0194366,0.0259282,0.0222389,0.0194366,0.0259282
20,0,0,0,-0.0255566,-0.041425,0.0605183,-0.0255566,-0.041425,0.0605183
21,0,0,0,0.0737955,-0.0138923,0.0683752,0.0737955,-0.0138923,0.0683752
22,0,0,0,0.0173175,-0.00397944,0.0106205,0.0173175,-0.00397944,0.0106205
23,0,0,0,-0.0110069,-0.037056,0.0437015,-0.0110069,-0.037056,0.0437015
24,0,0,0,0.0196977,0.0142386,0.0354507,0.0196977,0.0142386,0.0354507
25,0,0,0,0.0404471,0.0619431,0.0790106,0.0404471,0.0619431,0.0790106
26,0,0,0,-0.00336165,0.016148,0.0234354,-0.00336165,0.016148,0.0234354
27,0,0,0,-0.00221716,-0.0291294,0.041146,-0.00221716,-0.0291294,0.041146
28,0,0,0,0.0430351,-0.00285692,0.0360562,0.0430351,-0.00285692,0.0360562
