vtx,x,y,z
0,0.0762209,0.11265,0.0672544
1,0.0750291,0.106927,0.0666411
2,0.0742364,0.117213,0.0692745
3,0.0680593,0.118286,0.0693718
4,0.0656354,0.120243,0.0710878
5,0.0654585,0.110313,0.0694717
6,0.0870187,0.109238,0.0696503
7,0.0859117,0.10692,0.0685549
8,0.0658835,0.107504,0.0701687
9,0.0765666,0.101255,0.0690768
10,0.0723318,0.12022,0.076875
11,0.0556775,0.116824,0.0831539
12,0.0607292,0.119229,0.076081
13,0.0822916,0.114394,0.0748877
14,0.0607687,0.121791,0.0782655
15,0.0950105,0.0988753,0.0724926
16,0.093067,0.105466,0.075024
17,0.054955,0.123001,0.0781645
18,0.0975904,0.104244,0.0746871
19,0.0621475,0.104896,0.0757893
20,0.0866761,0.11399,0.0775217
21,0.0541254,0.109378,0.0804557
22,0.0533445,0.124898,0.0802461
23,0.0785305,0.121862,0.0800077
24,0.0521235,0.102112,0.0829258
25,0.0674534,0.0996388,0.0782214
26,0.0888791,0.0951222,0.0754926
27,0.0699557,0.133551,0.0859002
28,0.0515068,0.116445,0.086078
29,0.0700718,0.12798,0.0841451
30,0.0920667,0.117742,0.0817041
31,0.0840794,0.127991,0.0858779
32,0.103679,0.11261,0.0805258
33,0.0998414,0.118366,0.0812592
34,0.0757292,0.0954539,0.0758295
35,0.085408,0.0844303,0.0806997
36,0.0815937,0.0969067,0.073056
37,0.0614415,0.131152,0.0838213
38,0.0696614,0.0831234,0.0871463
39,0.0705261,0.13761,0.0906717
40,0.0934473,0.128661,0.0863438
41,0.0806962,0.0869543,0.0798557
42,0.0560035,0.129516,0.0879934
43,0.111103,0.105365,0.0913448
44,0.0845793,0.133538,0.087427
45,0.0495085,0.111471,0.0882076
46,0.0943689,0.0906132,0.081901
47,0.0472131,0.102436,0.0864501
48,0.0508031,0.120804,0.0869002
49,0.101702,0.0997527,0.0827438
50,0.102088,0.123855,0.0894086
51,0.0460406,0.115326,0.0947363
52,0.0795732,0.136735,0.0904595
53,0.0469716,0.09207,0.0888904
54,0.042148,0.0866602,0.0915399
55,0.093401,0.13353,0.0936721
56,0.0760803,0.0811917,0.0860651
57,0.105721,0.118832,0.0882977
58,0.077923,0.0694124,0.0873727
59,0.0764235,0.138799,0.0988031
60,0.0624992,0.0776051,0.095347
61,0.0603731,0.0870545,0.0887811
62,0.0418004,0.104735,0.0971351
63,0.0754746,0.0696774,0.088191
64,0.0652713,0.138835,0.0957754
65,0.0524135,0.0946066,0.08813
66,0.0506519,0.128218,0.101421
67,0.0370567,0.0951008,0.098079
68,0.0540282,0.133411,0.104485
69,0.0825242,0.136789,0.104398
70,0.0490019,0.086612,0.0952784
