vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.000398702,-0.0276593,-0.0162217,0.000398702,-0.0276593,-0.0162217
1,0,0,0,0.010185,-0.0265402,0.00105873,0.010185,-0.0265402,0.00105873
2,0,0,0,-0.00997409,-0.0147343,-0.0212893,-0.00997409,-0.0147343,-0.0212893
3,0,0,0,0.00612951,-0.0121527,-0.00912981,0.00612951,-0.0121527,-0.00912981
4,0,0,0,0.0164637,-0.0156609,-0.0359596,0.0164637,-0.0156609,-0.0359596
5,0,0,0,0.00924728,-0.0100119,-0.00263156,0.00924728,-0.0100119,-0.00263156
6,0,0,0,-0.00507956,-0.00656282,-0.00547999,-0.00507956,-0.00656282,-0.00547999
7,0,0,0,-0.00111539,-0.0116954,-0.00206943,-0.00111539,-0.0116954,-0.00206943
8,0,0,0,0.0290032,-0.0253979,0.00916634,0.0290032,-0.0253979,0.00916634
9,0,0,0,0.0255715,-0.0551277,0.0206648,0.0255715,-0.0551277,0.0206648
10,0,0,0,-0.0208205,-0.0308501,-0.0628463,-0.0208205,-0.0308501,-0.0628463
11,0,0,0,0.0311834,-0.0182096,-0.0168145,0.0311834,-0.0182096,-0.0168145
12,0,0,0,0.0211884,-0.0127668,-0.0157791,0.0211884,-0.0127668,-0.0157791
13,0,0,0,-0.0266758,-0.0228591,-0.037999,-0.0266758,-0.0228591,-0.037999
14,0,0,0,-0.00011181,-0.00855062,-0.0119352,-0.00011181,-0.00855062,-0.0119352
15,0,0,0,-0.0019428,-0.00984351,0.00180223,-0.0019428,-0.00984351,0.00180223
16,0,0,0,-0.0170271,-0.0306336,-0.0270059,-0.0170271,-0.0306336,-0.0270059
17,0,0,0,0.0145283,-0.0137787,-0.0038946,0.0145283,-0.0137787,-0.0038946
18,0,0,0,-0.0118861,-0.0358664,-0.0105113,-0.0118861,-0.0358664,-0.0105113
19,0,0,0,0.0291998,-0.0218396,0.00745516,0.0291998,-0.0218396,0.00745516
20,0,0,0,-0.0210979,-0.0516163,-0.0445988,-0.0210979,-0.0516163,-0.0445988
21,0,0,0,0.07844,-0.0439427,-0.0428779,0.07844,-0.0439427,-0.0428779
22,0,0,0,0.0173729,-0.00534857,-0.00963069,0.0173729,-0.00534857,-0.00963069
23,0,0,0,-0.0111971,-0.0370877,-0.0428297,-0.0111971,-0.0370877,-0.0428297
24,0,0,0,0.0273083,-0.029489,0.00138447,0.0273083,-0.029489,0.00138447
25,0,0,0,0.0569418,-0.0640108,0.0271705,0.0569418,-0.0640108,0.0271705
26,0,0,0,0.00321209,-0.0148113,0.00603295,0.00321209,-0.0148113,0.00603295
27,0,0,0,-0.00148946,-0.0356245,-0.0378894,-0.00148946,-0.0356245,-0.0378894
28,0,0,0,0.04615,-0.023051,-0.0190676,0.04615,-0.023051,-0.0190676
29,0,0,0,-0.00409507,-0.0481099,-0.0412568,-0.00409507,-0.0481099,-0.0412568
30,0,0,0,-0.00339262,-0.0802323,-0.0635687,-0.00339262,-0.0802323,-0.0635687
31,0,0,0,-0.000119186,-0.0521552,-0.0357511,-0.000119186,-0.0521552,-0.0357511
32,0,0,0,-0.0360744,-0.0543556,-0.0150544,-0.0360744,-0.0543556,-0.0150544
33,0,0,0,-0.0173964,-0.0756553,-0.0597127,-0.0173964,-0.0756553,-0.0597127
34,0,0,0,0.0136074,-0.0160527,0.00711348,0.0136074,-0.0160527,0.00711348
35,0,0,0,0.00196234,-0.0160281,0.0057423,0.00196234,-0.0160281,0.0057423
36,0,0,0,0.00925561,-0.0307422,0.0130854,0.00925561,-0.0307422,0.0130854
37,0,0,0,0.00252098,-0.00678157,-0.0134192,0.00252098,-0.00678157,-0.0134192
38,0,0,0,0.0328014,-0.037977,0.0183047,0.0328014,-0.037977,0.0183047
39,0,0,0,-0.00535483,-0.0195153,-0.0778243,-0.00535483,-0.0195153,-0.0778243
40,0,0,0,-0.0323947,-0.0536006,-0.0638717,-0.0323947,-0.0536006,-0.0638717
41,0,0,0,0.029959,-0.0427311,0.0107977,0.029959,-0.0427311,0.0107977
42,0,0,0,0.0197676,0.00164711,-0.0301335,0.0197676,0.00164711,-0.0301335
43,0,0,0,-0.0726271,-0.0713441,0.00313228,-0.0726271,-0.0713441,0.00313228
44,0,0,0,-0.010534,-0.0313622,-0.0371174,-0.010534,-0.0313622,-0.0371174
45,0,0,0,0.0786166,-0.0253984,-0.0416655,0.0786166,-0.0253984,-0.0416655
46,0,0,0,-0.0116463,-0.0424404,0.0223831,-0.0116463,-0.0424404,0.0223831
47,0,0,0,0.0489257,-0.028395,-0.0232121,0.0489257,-0.028395,-0.0232121
48,0,0,0,0.0323506,-0.00224762,-0.0188326,0.0323506,-0.00224762,-0.0188326
49,0,0,0,-0.0241308,-0.044053,0.0209462,-0.0241308,-0.044053,0.0209462
50,0,0,0,-0.0427643,-0.0162656,-0.0307566,-0.0427643,-0.0162656,-0.0307566
51,0,0,0,0.0567074,-0.0106183,-0.0326621,0.0567074,-0.0106183,-0.0326621
52,0,0,0,-0.00979047,-0.0129525,-0.0374532,-0.00979047,-0.0129525,-0.0374532
53,0,0,0,0.00650194,-0.0153191,0.00328495,0.00650194,-0.0153191,0.00328495
54,0,0,0,0.00642002,-0.00986981,0.00446832,0.00642002,-0.00986981,0.00446832
55,0,0,0,-0.0585986,-0.0118589,-0.0660225,-0.0585986,-0.0118589,-0.0660225
56,0,0,0,0.0278236,-0.0218015,0.0069282,0.0278236,-0.0218015,0.0069282
57,0,0,0,-0.0184185,-0.0108398,-0.0101302,-0.0184185,-0.0108398,-0.0101302
58,0,0,0,0.0117811,-0.0316368,0.00910057,0.0117811,-0.0316368,0.00910057
59,0,0,0,-0.0180784,0.00722387,-0.0476537,-0.0180784,0.00722387,-0.0476537
60,0,0,0,0.0312727,-0.0367689,0.0224712,0.0312727,-0.0367689,0.0224712
61,0,0,0,0.040508,-0.0385787,0.01623,0.040508,-0.0385787,0.01623
62,0,0,0,0.0558808,-0.00923137,-0.0387635,0.0558808,-0.00923137,-0.0387635
63,0,0,0,0.028137,-0.0104659,-0.00262495,0.028137,-0.0104659,-0.00262495
64,0,0,0,0.00300734,-0.00143601,-0.0830801,0.00300734,-0.00143601,-0.0830801
65,0,0,0,0.00932073,-0.017186,0.00738406,0.00932073,-0.017186,0.00738406
66,0,0,0,0.0437054,-0.0188033,-0.0589233,0.0437054,-0.0188033,-0.0589233
67,0,0,0,0.0487861,-0.00540216,-0.0296556,0.0487861,-0.00540216,-0.0296556
68,0,0,0,0.0255606,-0.0205061,-0.0710763,0.0255606,-0.0205061,-0.0710763
69,0,0,0,-0.0402165,0.00241731,-0.0625108,-0.0402165,0.00241731,-0.0625108
70,0,0,0,0.0137083,-0.0293159,0.0196948,0.0137083,-0.0293159,0.0196948
71,0,0,0,0.00793044,-0.00267152,-0.000216868,0.00793044,-0.00267152,-0.000216868
72,0,0,0,-0.0340473,-0.0732163,-0.0110506,-0.0340473,-0.0732163,-0.0110506
73,0,0,0,0.0112909,-0.00357218,0.00285884,0.0112909,-0.00357218,0.00285884
74,0,0,0,-0.0108044,0.00198892,-0.0285053,-0.0108044,0.00198892,-0.0285053
75,0,0,0,-0.00904542,-0.0546406,0.00409093,-0.00904542,-0.0546406,0.00409093
76,0,0,0,-0.0136855,0.00510786,-0.0363729,-0.0136855,0.00510786,-0.0363729
77,0,0,0,-0.0453258,-0.00864459,-0.0236687,-0.0453258,-0.00864459,-0.0236687
78,0,0,0,0.0438874,-0.0405518,0.0218537,0.0438874,-0.0405518,0.0218537
79,0,0,0,0.035316,-0.0191097,-0.0300273,0.035316,-0.0191097,-0.0300273
80,0,0,0,0.0541327,-0.0212421,-0.0253505,0.0541327,-0.0212421,-0.0253505
81,0,0,0,0.00206435,-0.00902053,-0.0627817,0.00206435,-0.00902053,-0.0627817
82,0,0,0,-0.00688907,-0.00447206,-0.00221113,-0.00688907,-0.00447206,-0.00221113
83,0,0,0,-0.00454301,-0.0625827,0.0156727,-0.00454301,-0.0625827,0.0156727
