vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.0307886,0.00704925,0.0218069,-0.0307886,0.00704925,0.0218069
1,0,0,0,-0.0119436,0.0171844,0.0329758,-0.0119436,0.0171844,0.0329758
2,0,0,0,-0.0322988,-0.000168958,0.00445331,-0.0322988,-0.000168958,0.00445331
3,0,0,0,-0.0135229,-0.0014691,0.0131549,-0.0135229,-0.0014691,0.0131549
4,0,0,0,-0.0280848,-0.0194167,0.0251627,-0.0280848,-0.0194167,0.0251627
5,0,0,0,-0.00646888,0.000151307,0.0148775,-0.00646888,0.000151307,0.0148775
6,0,0,0,-0.0157395,0.0032063,0.00106269,-0.0157395,0.0032063,0.00106269
7,0,0,0,-0.0134111,0.00805238,0.0086759,-0.0134111,0.00805238,0.0086759
8,0,0,0,0.00732033,0.0097532,0.0424069,0.00732033,0.0097532,0.0424069
9,0,0,0,0.00177009,0.0545783,0.0774758,0.00177009,0.0545783,0.0774758
10,0,0,0,-0.0628723,-0.0104981,0.00742691,-0.0628723,-0.0104981,0.00742691
11,0,0,0,-0.00993382,-0.0133584,0.0333006,-0.00993382,-0.0133584,0.0333006
12,0,0,0,-0.0108938,-0.0110837,0.0236178,-0.0108938,-0.0110837,0.0236178
13,0,0,0,-0.05451,0.00129087,-0.00191714,-0.05451,0.00129087,-0.00191714
14,0,0,0,-0.014634,-0.00239074,0.00513486,-0.014634,-0.00239074,0.00513486
15,0,0,0,-0.0101596,0.0123904,0.00687948,-0.0101596,0.0123904,0.00687948
16,0,0,0,-0.0543926,0.0112678,0.0105268,-0.0543926,0.0112678,0.0105268
17,0,0,0,-0.00541501,-0.00065578,0.0154639,-0.00541501,-0.00065578,0.0154639
18,0,0,0,-0.0390564,0.024906,0.0171222,-0.0390564,0.024906,0.0171222
19,0,0,0,0.00711801,0.00556955,0.0386356,0.00711801,0.00556955,0.0386356
20,0,0,0,-0.0646978,0.0113541,0.0188533,-0.0646978,0.0113541,0.0188533
