vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.00116936,-0.00637651,0.0367874,0.00116936,-0.00637651,0.0367874
1,0,0,0,-0.000430396,0.0178934,0.0343218,-0.000430396,0.0178934,0.0343218
2,0,0,0,-0.00102053,-0.0206984,0.0229982,-0.00102053,-0.0206984,0.0229982
3,0,0,0,0.0066323,-0.000540155,0.0165029,0.0066323,-0.000540155,0.0165029
4,0,0,0,0.0295097,-0.0147947,0.0308712,0.0295097,-0.0147947,0.0308712
5,0,0,0,0.00642145,0.0065126,0.0125532,0.00642145,0.0065126,0.0125532
6,0,0,0,-0.00409937,-0.00713934,0.00987249,-0.00409937,-0.00713934,0.00987249
7,0,0,0,-0.00446227,0.00081664,0.0154805,-0.00446227,0.00081664,0.0154805
8,0,0,0,0.0123038,0.0343935,0.0261249,0.0123038,0.0343935,0.0261249
9,0,0,0,-0.0107686,0.0641062,0.0681304,-0.0107686,0.0641062,0.0681304
10,0,0,0,0.00833329,-0.0558226,0.0514471,0.00833329,-0.0558226,0.0514471
11,0,0,0,0.0292196,0.00997698,0.0264277,0.0292196,0.00997698,0.0264277
12,0,0,0,0.0228269,0.00368634,0.020487,0.0228269,0.00368634,0.020487
13,0,0,0,-0.00848052,-0.0437354,0.0360308,-0.00848052,-0.0437354,0.0360308
14,0,0,0,0.00385383,-0.00751406,0.0127401,0.00385383,-0.00751406,0.0127401
15,0,0,0,-0.00877276,0.00404636,0.0132716,-0.00877276,0.00404636,0.0132716
16,0,0,0,-0.0106426,-0.0301869,0.0469717,-0.0106426,-0.0301869,0.0469717
17,0,0,0,0.0099548,0.00912283,0.0160784,0.0099548,0.00912283,0.0160784
18,0,0,0,-0.0188762,-0.00854119,0.0463497,-0.0188762,-0.00854119,0.0463497
19,0,0,0,0.0140224,0.0305941,0.0219512,0.0140224,0.0305941,0.0219512
20,0,0,0,-0.00849952,-0.037724,0.0674317,-0.00849952,-0.037724,0.0674317
21,0,0,0,0.0734933,0.0238449,0.0639524,0.0734933,0.0238449,0.0639524
22,0,0,0,0.017828,0.00424067,0.0102849,0.017828,0.00424067,0.0102849
23,0,0,0,0.00333382,-0.0316946,0.0500909,0.00333382,-0.0316946,0.0500909
24,0,0,0,0.0120851,0.0231952,0.0286103,0.0120851,0.0231952,0.0286103
25,0,0,0,0.0149764,0.0793119,0.0624504,0.0149764,0.0793119,0.0624504
26,0,0,0,-0.0084797,0.0162756,0.019802,-0.0084797,0.0162756,0.019802
27,0,0,0,0.00822343,-0.0202644,0.0436219,0.00822343,-0.0202644,0.0436219
28,0,0,0,0.0407842,0.0182316,0.0329603,0.0407842,0.0182316,0.0329603
29,0,0,0,0.00507239,-0.0226746,0.0579234,0.00507239,-0.0226746,0.0579234
30,0,0,0,0.00870945,-0.0338895,0.101552,0.00870945,-0.0338895,0.101552
31,0,0,0,0.00389913,-0.0146256,0.0573268,0.00389913,-0.0146256,0.0573268
32,0,0,0,-0.0397275,-0.0216871,0.0573531,-0.0397275,-0.0216871,0.0573531
33,0,0,0,-0.00334348,-0.039765,0.09365,-0.00334348,-0.039765,0.09365
34,0,0,0,0.00304082,0.0245475,0.0196062,0.00304082,0.0245475,0.0196062
35,0,0,0,-0.0100359,0.0144153,0.0208194,-0.0100359,0.0144153,0.0208194
36,0,0,0,-0.0138533,0.0364056,0.0402118,-0.0138533,0.0364056,0.0402118
37,0,0,0,0.00700925,-0.00722459,0.0112566,0.00700925,-0.00722459,0.0112566
38,0,0,0,0.00708358,0.0587354,0.0442724,0.00708358,0.0587354,0.0442724
39,0,0,0,0.0290109,-0.0534288,0.0415611,0.0290109,-0.0534288,0.0415611
40,0,0,0,-0.00626524,-0.0508928,0.0642793,-0.00626524,-0.0508928,0.0642793
41,0,0,0,0.00872471,0.055074,0.0597657,0.00872471,0.055074,0.0597657
42,0,0,0,0.0325235,-0.0119946,0.0110715,0.0325235,-0.0119946,0.0110715
43,0,0,0,-0.089731,-0.0266011,0.0663993,-0.089731,-0.0266011,0.0663993
44,0,0,0,0.00217104,-0.0243122,0.0372422,0.00217104,-0.0243122,0.0372422
45,0,0,0,0.0767843,0.0202437,0.0452437,0.0767843,0.0202437,0.0452437
46,0,0,0,-0.0555573,0.0331678,0.0511525,-0.0555573,0.0331678,0.0511525
47,0,0,0,0.0414253,0.0170003,0.0377208,0.0414253,0.0170003,0.0377208
48,0,0,0,0.0357771,0.00523132,0.0119752,0.0357771,0.00523132,0.0119752
49,0,0,0,-0.0585077,0.0164887,0.0428249,-0.0585077,0.0164887,0.0428249
50,0,0,0,-0.0214655,-0.0430813,0.0212894,-0.0214655,-0.0430813,0.0212894
51,0,0,0,0.0586293,0.0106837,0.0262977,0.0586293,0.0106837,0.0262977
52,0,0,0,0.00736057,-0.0277883,0.0217179,0.00736057,-0.0277883,0.0217179
53,0,0,0,-0.00116147,0.0100912,0.0141788,-0.00116147,0.0100912,0.0141788
54,0,0,0,-0.000356987,0.0110034,0.00941934,-0.000356987,0.0110034,0.00941934
55,0,0,0,-0.0132354,-0.0716673,0.0258525,-0.0132354,-0.0716673,0.0258525
56,0,0,0,0.0186413,0.0405104,0.0312321,0.0186413,0.0405104,0.0312321
57,0,0,0,-0.0126678,-0.0164001,0.012222,-0.0126678,-0.0164001,0.012222
58,0,0,0,-0.00580061,0.0292185,0.0382509,-0.00580061,0.0292185,0.0382509
59,0,0,0,0.0108966,-0.0414168,0.00719665,0.0108966,-0.0414168,0.00719665
60,0,0,0,0.00288633,0.0613289,0.0409484,0.00288633,0.0613289,0.0409484
61,0,0,0,0.014337,0.0520375,0.0391314,0.014337,0.0520375,0.0391314
62,0,0,0,0.0600879,0.0051908,0.0265068,0.0600879,0.0051908,0.0265068
63,0,0,0,0.0288474,0.0235213,0.0186647,0.0288474,0.0235213,0.0186647
64,0,0,0,0.0431836,-0.0571658,0.0289965,0.0431836,-0.0571658,0.0289965
65,0,0,0,-0.0014897,0.0149532,0.0142031,-0.0014897,0.0149532,0.0142031
66,0,0,0,0.0634294,-0.0160229,0.0448052,0.0634294,-0.0160229,0.0448052
67,0,0,0,0.0570144,0.00817419,0.0214153,0.0570144,0.00817419,0.0214153
68,0,0,0,0.0541525,-0.0366165,0.0491495,0.0541525,-0.0366165,0.0491495
69,0,0,0,0.00137791,-0.0568086,0.0124734,0.00137791,-0.0568086,0.0124734
70,0,0,0,-0.00914673,0.0349541,0.0251977,-0.00914673,0.0349541,0.0251977
71,0,0,0,0.00645301,0.00607526,0.00393894,0.00645301,0.00607526,0.00393894
72,0,0,0,-0.0502304,-0.0141029,0.0833071,-0.0502304,-0.0141029,0.0833071
73,0,0,0,0.00866862,0.0136731,0.00493383,0.00866862,0.0136731,0.00493383
74,0,0,0,0.00603482,-0.0254522,0.00635005,0.00603482,-0.0254522,0.00635005
75,0,0,0,-0.0397688,0.0168951,0.0778771,-0.0397688,0.0168951,0.0778771
76,0,0,0,0.00779392,-0.0297341,0.00541966,0.00779392,-0.0297341,0.00541966
77,0,0,0,-0.0248131,-0.0404464,0.0116983,-0.0248131,-0.0404464,0.0116983
78,0,0,0,0.0143804,0.0638603,0.0419915,0.0143804,0.0638603,0.0419915
79,0,0,0,0.0399894,0.00211023,0.0332231,0.0399894,0.00211023,0.0332231
80,0,0,0,0.0491389,0.0169794,0.0331914,0.0491389,0.0169794,0.0331914
81,0,0,0,0.0321792,-0.045244,0.0312847,0.0321792,-0.045244,0.0312847
82,0,0,0,-0.00608444,-0.00504825,0.00460635,-0.00608444,-0.00504825,0.00460635
83,0,0,0,-0.0527877,0.0427971,0.0948501,-0.0527877,0.0427971,0.0948501
84,0,0,0,0.0281561,0.00199028,0.0391015,0.0281561,0.00199028,0.0391015
85,0,0,0,0.0166345,-0.0515563,0.0109763,0.0166345,-0.0515563,0.0109763
86,0,0,0,0.0376889,0.0187838,0.0432071,0.0376889,0.0187838,0.0432071
87,0,0,0,-0.0243379,-0.0617647,0.0162221,-0.0243379,-0.0617647,0.0162221
88,0,0,0,0.0409696,0.00145763,0.038694,0.0409696,0.00145763,0.038694
89,0,0,0,-0.0606725,-0.0517236,0.0989652,-0.0606725,-0.0517236,0.0989652
90,0,0,0,-0.0272146,0.0244876,0.0765107,-0.0272146,0.0244876,0.0765107
91,0,0,0,-0.00977917,-0.0619576,0.0161771,-0.00977917,-0.0619576,0.0161771
92,0,0,0,-0.0375696,0.0402118,0.0379956,-0.0375696,0.0402118,0.0379956
93,0,0,0,0.0389993,0.00814293,0.0287236,0.0389993,0.00814293,0.0287236
94,0,0,0,0.0245283,-0.0213856,0.0107454,0.0245283,-0.0213856,0.0107454
95,0,0,0,-0.0444129,-0.0664013,0.0247081,-0.0444129,-0.0664013,0.0247081
96,0,0,0,0.0333849,0.0263644,0.00240437,0.0333849,0.0263644,0.00240437
97,0,0,0,-0.0306733,0.00521576,0.0743521,-0.0306733,0.00521576,0.0743521
98,0,0,0,-0.0118254,0.064169,0.00299698,-0.0118254,0.064169,0.00299698
99,0,0,0,0.0245858,-0.0285229,0.0545509,0.0245858,-0.0285229,0.0545509
100,0,0,0,0.00400035,0.0223231,0.00400937,0.00400035,0.0223231,0.00400937
101,0,0,0,0.00369575,0.0528468,0.00286566,0.00369575,0.0528468,0.00286566
102,0,0,0,0.000333155,0.0220456,0.0112943,0.000333155,0.0220456,0.0112943
103,0,0,0,0.0248297,-0.0136613,0.0387366,0.0248297,-0.0136613,0.0387366
104,0,0,0,-0.0671838,-0.0396016,0.106456,-0.0671838,-0.0396016,0.106456
105,0,0,0,-0.024534,0.0481927,0.0552699,-0.024534,0.0481927,0.0552699
106,0,0,0,0.0137082,-0.00399884,0.0129279,0.0137082,-0.00399884,0.0129279
107,0,0,0,0.0240655,0.0515252,0.0201218,0.0240655,0.0515252,0.0201218
108,0,0,0,-0.0460399,-0.063009,0.0408279,-0.0460399,-0.063009,0.0408279
109,0,0,0,0.0235157,0.0377792,0.00771448,0.0235157,0.0377792,0.00771448
110,0,0,0,-0.00327183,0.0666505,0.0369109,-0.00327183,0.0666505,0.0369109
111,0,0,0,0.0556821,0.0182118,0.0306196,0.0556821,0.0182118,0.0306196
112,0,0,0,-0.0257148,0.0445798,0.0686758,-0.0257148,0.0445798,0.0686758
113,0,0,0,0.0159587,-0.076693,0.0388534,0.0159587,-0.076693,0.0388534
114,0,0,0,-0.00958696,-0.0322377,0.0144719,-0.00958696,-0.0322377,0.0144719
115,0,0,0,-0.00492787,0.0203288,0.00139054,-0.00492787,0.0203288,0.00139054
116,0,0,0,0.0233244,0.0294097,0.00186341,0.0233244,0.0294097,0.00186341
117,0,0,0,0.00438964,-0.0520091,0.0405501,0.00438964,-0.0520091,0.0405501
118,0,0,0,-0.0299221,-0.0638437,0.0584081,-0.0299221,-0.0638437,0.0584081
119,0,0,0,0.0235117,0.0771173,0.0361674,0.0235117,0.0771173,0.0361674
120,0,0,0,-0.0440625,-0.0416837,0.0558214,-0.0440625,-0.0416837,0.0558214
121,0,0,0,0.0619405,0.0143331,0.0106418,0.0619405,0.0143331,0.0106418
122,0,0,0,0.0723553,0.0434843,0.0355595,0.0723553,0.0434843,0.0355595
123,0,0,0,0.0315636,0.0194516,0.0189547,0.0315636,0.0194516,0.0189547
124,0,0,0,-0.00420457,-0.00815384,0.002438,-0.00420457,-0.00815384,0.002438
125,0,0,0,-0.0834168,0.00656808,0.0829637,-0.0834168,0.00656808,0.0829637
126,0,0,0,0.00402844,0.023329,0.00302868,0.00402844,0.023329,0.00302868
127,0,0,0,-0.0501089,0.0343349,0.0510662,-0.0501089,0.0343349,0.0510662
128,0,0,0,0.0353059,0.037631,0.00166058,0.0353059,0.037631,0.00166058
129,0,0,0,-0.0373579,0.0276336,0.0571519,-0.0373579,0.0276336,0.0571519
130,0,0,0,0.06439,-0.0173257,0.0475278,0.06439,-0.0173257,0.0475278
131,0,0,0,0.0691869,-0.0361372,0.0371039,0.0691869,-0.0361372,0.0371039
132,0,0,0,0.000814248,-0.0902953,0.0253882,0.000814248,-0.0902953,0.0253882
133,0,0,0,-0.0154847,-0.0544282,0.0208416,-0.0154847,-0.0544282,0.0208416
134,0,0,0,-0.0243902,0.0568909,0.0227231,-0.0243902,0.0568909,0.0227231
135,0,0,0,-0.0333936,0.0230316,0.0331671,-0.0333936,0.0230316,0.0331671
136,0,0,0,0.0331611,-0.0411605,0.0360604,0.0331611,-0.0411605,0.0360604
137,0,0,0,0.00180197,0.0100636,0.00161969,0.00180197,0.0100636,0.00161969
138,0,0,0,-0.0319611,0.0357786,0.0212492,-0.0319611,0.0357786,0.0212492
139,0,0,0,-0.0202637,0.0542124,0.0469325,-0.0202637,0.0542124,0.0469325
140,0,0,0,-0.00188975,0.0243438,0.0138108,-0.00188975,0.0243438,0.0138108
141,0,0,0,0.0186491,0.0253634,0.0125653,0.0186491,0.0253634,0.0125653
142,0,0,0,0.0656864,-0.0282956,0.0247162,0.0656864,-0.0282956,0.0247162
143,0,0,0,0.019123,0.0416142,0.0171309,0.019123,0.0416142,0.0171309
144,0,0,0,0.00928483,0.0711322,0.0253384,0.00928483,0.0711322,0.0253384
145,0,0,0,0.0202612,0.0678768,0.0235627,0.0202612,0.0678768,0.0235627
146,0,0,0,-0.0165348,0.0426105,0.0349323,-0.0165348,0.0426105,0.0349323
147,0,0,0,0.0153241,-0.0301962,0.0104247,0.0153241,-0.0301962,0.0104247
148,0,0,0,-0.00653083,0.0230549,0.00627327,-0.00653083,0.0230549,0.00627327
149,0,0,0,-0.0133934,0.0639998,0.0330707,-0.0133934,0.0639998,0.0330707
150,0,0,0,0.0166641,-0.0121881,0.00707783,0.0166641,-0.0121881,0.00707783
151,0,0,0,0.0505035,-0.0292278,0.015316,0.0505035,-0.0292278,0.015316
152,0,0,0,-0.00545072,-0.0414857,0.0148259,-0.00545072,-0.0414857,0.0148259
153,0,0,0,-0.0238334,-0.0635094,0.0337325,-0.0238334,-0.0635094,0.0337325
154,0,0,0,-0.01964,0.0221307,0.027329,-0.01964,0.0221307,0.027329
155,0,0,0,0.0171431,-0.000135159,0.00226866,0.0171431,-0.000135159,0.00226866
