vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
6539,0,0,0,0.00240676,-0.0106061,0.0104071,0.00240676,-0.0106061,0.0104071
6540,0,0,0,-0.00549907,-0.00172675,-2.34535e-05,-0.00549907,-0.00172675,-2.34535e-05
6541,0,0,0,-0.00738736,-0.00091607,-0.00223463,-0.00738736,-0.00091607,-0.00223463
6542,0,0,0,-0.014596,-0.0109281,-0.000860928,-0.014596,-0.0109281,-0.000860928
6543,0,0,0,-0.00339315,0.0152104,0.0122909,-0.00339315,0.0152104,0.0122909
6544,0,0,0,-0.00763684,-0.00412925,0.000140397,-0.00763684,-0.00412925,0.000140397
6545,0,0,0,-0.00948157,-0.00388265,-0.00164184,-0.00948157,-0.00388265,-0.00164184
6546,0,0,0,-0.00316831,0.000761985,8.05513e-06,-0.00316831,0.000761985,8.05513e-06
6547,0,0,0,0.0260494,0.00423208,0.0130501,0.0260494,0.00423208,0.0130501
6548,0,0,0,0.0218563,0.00266699,0.0117044,0.0218563,0.00266699,0.0117044
6549,0,0,0,0.000190288,0.00147856,0.00151343,0.000190288,0.00147856,0.00151343
6550,0,0,0,-0.0067056,-0.0053024,0.000769881,-0.0067056,-0.0053024,0.000769881
6551,0,0,0,0.00213263,-0.00252159,0.00563133,0.00213263,-0.00252159,0.00563133
6552,0,0,0,-0.00282871,0.00365076,-0.00219094,-0.00282871,0.00365076,-0.00219094
6553,0,0,0,-0.00207621,0.0031572,-0.00132226,-0.00207621,0.0031572,-0.00132226
6554,0,0,0,-0.000767279,-0.0019402,0.00352913,-0.000767279,-0.0019402,0.00352913
6555,0,0,0,0.00146096,-0.00740147,0.00803997,0.00146096,-0.00740147,0.00803997
6556,0,0,0,-0.00719481,-0.00646854,0.000997177,-0.00719481,-0.00646854,0.000997177
6557,0,0,0,0.0275771,0.00364934,0.0143921,0.0275771,0.00364934,0.0143921
6558,0,0,0,-0.00971792,0.00154933,-0.00590059,-0.00971792,0.00154933,-0.00590059
6559,0,0,0,-0.00444156,4.57395e-05,-0.00056468,-0.00444156,4.57395e-05,-0.00056468
6560,0,0,0,-0.00827302,0.000794484,-0.00380821,-0.00827302,0.000794484,-0.00380821
6561,0,0,0,0.00776431,0.000315762,0.00688349,0.00776431,0.000315762,0.00688349
6562,0,0,0,0.00208047,-0.00249968,0.0057029,0.00208047,-0.00249968,0.0057029
6563,0,0,0,0.0010825,-0.00684629,0.00696626,0.0010825,-0.00684629,0.00696626
6564,0,0,0,0.000847686,-0.00239289,-0.00175655,0.000847686,-0.00239289,-0.00175655
6565,0,0,0,0.00399564,-0.0031721,0.00801634,0.00399564,-0.0031721,0.00801634
6566,0,0,0,-0.000519974,-0.00230923,-0.00160612,-0.000519974,-0.00230923,-0.00160612
6567,0,0,0,-0.0115394,-0.000140279,-0.00374488,-0.0115394,-0.000140279,-0.00374488
6568,0,0,0,0.0320648,0.0183595,0.0196886,0.0320648,0.0183595,0.0196886
6569,0,0,0,-0.00132839,-0.00146864,-0.00334976,-0.00132839,-0.00146864,-0.00334976
6570,0,0,0,-0.00689728,0.0014514,-0.00271492,-0.00689728,0.0014514,-0.00271492
6571,0,0,0,-0.00313846,0.00408366,-0.00220911,-0.00313846,0.00408366,-0.00220911
6572,0,0,0,-0.00175494,0.00177315,-0.00030486,-0.00175494,0.00177315,-0.00030486
6573,0,0,0,-0.0239036,0.00113554,-0.01525,-0.0239036,0.00113554,-0.01525
6574,0,0,0,-0.0113777,0.00533428,-0.00958468,-0.0113777,0.00533428,-0.00958468
6575,0,0,0,-0.00424843,-0.0122618,-0.000699317,-0.00424843,-0.0122618,-0.000699317
6576,0,0,0,-0.015849,0.0068815,-0.000595169,-0.015849,0.0068815,-0.000595169
6577,0,0,0,0.00298653,0.00194705,0.0117276,0.00298653,0.00194705,0.0117276
