vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.00455683,-0.0023659,-0.00444933,0.00455683,-0.0023659,-0.00444933
1,0,0,0,0.00810627,-0.00545135,-0.00129,0.00810627,-0.00545135,-0.00129
2,0,0,0,0.00173276,-0.00044064,-0.00424941,0.00173276,-0.00044064,-0.00424941
3,0,0,0,0.00310426,3.63168e-05,-0.00136284,0.00310426,3.63168e-05,-0.00136284
4,0,0,0,0.00499438,0.00175115,-0.00373253,0.00499438,0.00175115,-0.00373253
5,0,0,0,0.00403863,-0.000268397,-0.00049681,0.00403863,-0.000268397,-0.00049681
6,0,0,0,0.00125482,-0.000780761,-0.00233231,0.00125482,-0.000780761,-0.00233231
7,0,0,0,0.00280681,-0.00221452,-0.00179866,0.00280681,-0.00221452,-0.00179866
8,0,0,0,0.0100548,-0.00310322,0.00254586,0.0100548,-0.00310322,0.00254586
9,0,0,0,0.0194249,-0.0182325,0.00374218,0.0194249,-0.0182325,0.00374218
10,0,0,0,0.00234893,8.42012e-05,-0.00930848,0.00234893,8.42012e-05,-0.00930848
11,0,0,0,0.00704251,0.00126687,-0.00148553,0.00704251,0.00126687,-0.00148553
12,0,0,0,0.00476134,0.00110362,-0.0012915,0.00476134,0.00110362,-0.0012915
13,0,0,0,0.000342436,-0.00124407,-0.00850744,0.000342436,-0.00124407,-0.00850744
14,0,0,0,0.002058,0.000340987,-0.00160226,0.002058,0.000340987,-0.00160226
15,0,0,0,0.00259885,-0.0042961,-0.00112777,0.00259885,-0.0042961,-0.00112777
16,0,0,0,0.0026181,-0.00507381,-0.0117865,0.0026181,-0.00507381,-0.0117865
17,0,0,0,0.00375096,1.8492e-05,-0.000322706,0.00375096,1.8492e-05,-0.000322706
18,0,0,0,0.00380012,-0.00961247,-0.00829918,0.00380012,-0.00961247,-0.00829918
19,0,0,0,0.00920698,-0.00205128,0.0022967,0.00920698,-0.00205128,0.0022967
20,0,0,0,0.00399176,-0.00478428,-0.0117465,0.00399176,-0.00478428,-0.0117465
21,0,0,0,0.0191897,0.00255438,-0.00400029,0.0191897,0.00255438,-0.00400029
22,0,0,0,0.00370154,0.00132317,-0.000470504,0.00370154,0.00132317,-0.000470504
23,0,0,0,0.00356398,-0.0014675,-0.00758403,0.00356398,-0.0014675,-0.00758403
24,0,0,0,0.0133492,-0.00448758,0.000539789,0.0133492,-0.00448758,0.000539789
25,0,0,0,0.0310095,-0.0165678,0.00864813,0.0310095,-0.0165678,0.00864813
26,0,0,0,0.00649997,-0.00795431,0.000747771,0.00649997,-0.00795431,0.000747771
27,0,0,0,0.00570345,-0.00158184,-0.00920512,0.00570345,-0.00158184,-0.00920512
28,0,0,0,0.00967542,0.00171093,-0.00122044,0.00967542,0.00171093,-0.00122044
29,0,0,0,0.00548829,-0.00277078,-0.00810452,0.00548829,-0.00277078,-0.00810452
30,0,0,0,0.0108733,-0.00668154,-0.0165694,0.0108733,-0.00668154,-0.0165694
31,0,0,0,0.00858784,-0.00539492,-0.0110723,0.00858784,-0.00539492,-0.0110723
32,0,0,0,0.000150915,-0.0154345,-0.0133375,0.000150915,-0.0154345,-0.0133375
33,0,0,0,0.00805115,-0.00942877,-0.0206071,0.00805115,-0.00942877,-0.0206071
34,0,0,0,0.0117217,-0.00629007,0.003202,0.0117217,-0.00629007,0.003202
35,0,0,0,0.0087942,-0.0134771,0.000108197,0.0087942,-0.0134771,0.000108197
36,0,0,0,0.0122306,-0.014127,0.00225233,0.0122306,-0.014127,0.00225233
37,0,0,0,0.00243197,0.000762931,-0.00189279,0.00243197,0.000762931,-0.00189279
38,0,0,0,0.0428581,-0.0265263,0.0154176,0.0428581,-0.0265263,0.0154176
39,0,0,0,0.00537252,0.00570428,-0.0196899,0.00537252,0.00570428,-0.0196899
40,0,0,0,0.00298376,-0.00685489,-0.0258535,0.00298376,-0.00685489,-0.0258535
41,0,0,0,0.0395814,-0.0243398,0.00487525,0.0395814,-0.0243398,0.00487525
42,0,0,0,0.00460723,0.00401025,-0.00287595,0.00460723,0.00401025,-0.00287595
43,0,0,0,-0.0156659,-0.0508153,-0.0287333,-0.0156659,-0.0508153,-0.0287333
44,0,0,0,0.00437973,-0.00251741,-0.0133147,0.00437973,-0.00251741,-0.0133147
45,0,0,0,0.0174748,0.00578491,-0.00307627,0.0174748,0.00578491,-0.00307627
46,0,0,0,0.00681146,-0.0399286,0.000339722,0.00681146,-0.0399286,0.000339722
47,0,0,0,0.020153,0.00193827,-0.00351525,0.020153,0.00193827,-0.00351525
48,0,0,0,0.0059442,0.00322985,-0.000783341,0.0059442,0.00322985,-0.000783341
49,0,0,0,-0.000258735,-0.0311073,-0.00304189,-0.000258735,-0.0311073,-0.00304189
50,0,0,0,-0.00860287,-0.00498728,-0.0186288,-0.00860287,-0.00498728,-0.0186288
51,0,0,0,0.0125128,0.00565986,-0.00210291,0.0125128,0.00565986,-0.00210291
52,0,0,0,0.00218338,0.00169147,-0.0117252,0.00218338,0.00169147,-0.0117252
53,0,0,0,0.00779207,-0.00585624,-1.85354e-05,0.00779207,-0.00585624,-1.85354e-05
54,0,0,0,0.00752931,-0.0049573,0.00199257,0.00752931,-0.0049573,0.00199257
55,0,0,0,-0.0130038,0.00114035,-0.0322349,-0.0130038,0.00114035,-0.0322349
56,0,0,0,0.0388509,-0.0113855,0.00986574,0.0388509,-0.0113855,0.00986574
57,0,0,0,-0.00237626,-0.00373671,-0.00750003,-0.00237626,-0.00373671,-0.00750003
58,0,0,0,0.0289409,-0.0292004,0.00147177,0.0289409,-0.0292004,0.00147177
59,0,0,0,-0.00341848,0.00939495,-0.018652,-0.00341848,0.00939495,-0.018652
60,0,0,0,0.0464517,-0.0323803,0.0208992,0.0464517,-0.0323803,0.0208992
61,0,0,0,0.0380503,-0.0170206,0.011838,0.0380503,-0.0170206,0.011838
62,0,0,0,0.0202091,0.0105557,-0.00528126,0.0202091,0.0105557,-0.00528126
63,0,0,0,0.0360256,0.00387973,0.00504602,0.0360256,0.00387973,0.00504602
64,0,0,0,0.00511064,0.0118615,-0.020639,0.00511064,0.0118615,-0.020639
65,0,0,0,0.00826243,-0.00606457,0.00184466,0.00826243,-0.00606457,0.00184466
66,0,0,0,0.0137002,0.0066865,-0.00938874,0.0137002,0.0066865,-0.00938874
67,0,0,0,0.0274782,0.0148625,-0.00470188,0.0274782,0.0148625,-0.00470188
68,0,0,0,0.0137775,0.00799655,-0.01782,0.0137775,0.00799655,-0.01782
69,0,0,0,-0.0121983,0.00920284,-0.036704,-0.0121983,0.00920284,-0.036704
70,0,0,0,0.0176564,-0.0197266,0.00899356,0.0176564,-0.0197266,0.00899356
71,0,0,0,0.00664599,0.000888187,0.00117016,0.00664599,0.000888187,0.00117016
72,0,0,0,0.00802291,-0.048068,-0.0348051,0.00802291,-0.048068,-0.0348051
73,0,0,0,0.014121,2.7172e-05,0.00631341,0.014121,2.7172e-05,0.00631341
74,0,0,0,-0.0011046,0.00532957,-0.0125613,-0.0011046,0.00532957,-0.0125613
75,0,0,0,0.0199719,-0.048077,-0.0178419,0.0199719,-0.048077,-0.0178419
76,0,0,0,-0.0031195,0.00902606,-0.0185906,-0.0031195,0.00902606,-0.0185906
77,0,0,0,-0.0165982,-0.00688518,-0.0233085,-0.0165982,-0.00688518,-0.0233085
78,0,0,0,0.0456653,-0.0218635,0.0179063,0.0456653,-0.0218635,0.0179063
79,0,0,0,0.0099021,0.00264118,-0.00381901,0.0099021,0.00264118,-0.00381901
80,0,0,0,0.0161751,0.00424344,-0.00214109,0.0161751,0.00424344,-0.00214109
81,0,0,0,0.00782521,0.00980585,-0.024448,0.00782521,0.00980585,-0.024448
82,0,0,0,-0.000322067,-0.00185831,-0.00274608,-0.000322067,-0.00185831,-0.00274608
83,0,0,0,0.0317135,-0.0709684,-0.0110334,0.0317135,-0.0709684,-0.0110334
84,0,0,0,0.00913213,0.000437911,-0.00426714,0.00913213,0.000437911,-0.00426714
85,0,0,0,-0.00321807,0.0132934,-0.0264309,-0.00321807,0.0132934,-0.0264309
86,0,0,0,0.013727,0.000363364,-0.00250825,0.013727,0.000363364,-0.00250825
87,0,0,0,-0.0225503,-0.00443471,-0.0383024,-0.0225503,-0.00443471,-0.0383024
88,0,0,0,0.0107159,0.0023836,-0.00450844,0.0107159,0.0023836,-0.00450844
89,0,0,0,-0.00180373,-0.0526848,-0.0604955,-0.00180373,-0.0526848,-0.0604955
90,0,0,0,0.0331655,-0.0570245,-0.0175841,0.0331655,-0.0570245,-0.0175841
91,0,0,0,-0.0191197,0.00320618,-0.0452166,-0.0191197,0.00320618,-0.0452166
92,0,0,0,0.0166528,-0.0537821,0.0114061,0.0166528,-0.0537821,0.0114061
93,0,0,0,0.0123888,0.00329246,-0.00299685,0.0123888,0.00329246,-0.00299685
94,0,0,0,0.00462413,0.00694392,-0.00818837,0.00462413,0.00694392,-0.00818837
95,0,0,0,-0.0260659,-0.0150662,-0.0386049,-0.0260659,-0.0150662,-0.0386049
96,0,0,0,0.032346,0.0139757,0.0150905,0.032346,0.0139757,0.0150905
97,0,0,0,0.0220832,-0.0510897,-0.0278517,0.0220832,-0.0510897,-0.0278517
98,0,0,0,0.0180559,-0.020254,0.0331365,0.0180559,-0.020254,0.0331365
99,0,0,0,0.011219,-0.000189934,-0.0167218,0.011219,-0.000189934,-0.0167218
100,0,0,0,0.0152313,-0.00534115,0.0134749,0.0152313,-0.00534115,0.0134749
101,0,0,0,0.0192977,-0.00988008,0.025093,0.0192977,-0.00988008,0.025093
102,0,0,0,0.0169334,-0.0111457,0.00993469,0.0169334,-0.0111457,0.00993469
103,0,0,0,0.00836275,0.000997696,-0.00796414,0.00836275,0.000997696,-0.00796414
104,0,0,0,0.00194554,-0.0717067,-0.0645694,0.00194554,-0.0717067,-0.0645694
105,0,0,0,0.036067,-0.0545382,0.00765704,0.036067,-0.0545382,0.00765704
106,0,0,0,0.00426988,0.00147755,-0.00242412,0.00426988,0.00147755,-0.00242412
107,0,0,0,0.0389167,-0.00624817,0.0199904,0.0389167,-0.00624817,0.0199904
108,0,0,0,-0.0206911,-0.0218986,-0.0433857,-0.0206911,-0.0218986,-0.0433857
109,0,0,0,0.0367843,0.00193998,0.0226392,0.0367843,0.00193998,0.0226392
110,0,0,0,0.0475765,-0.039101,0.0292671,0.0475765,-0.039101,0.0292671
111,0,0,0,0.0213724,0.00776018,-0.00242026,0.0213724,0.00776018,-0.00242026
112,0,0,0,0.040925,-0.0621396,-0.00123469,0.040925,-0.0621396,-0.00123469
113,0,0,0,-0.00192924,0.00958919,-0.0505769,-0.00192924,0.00958919,-0.0505769
114,0,0,0,-0.0091325,-0.00313013,-0.0260038,-0.0091325,-0.00313013,-0.0260038
115,0,0,0,0.00578692,-0.00644593,0.00970834,0.00578692,-0.00644593,0.00970834
116,0,0,0,0.0286213,0.00696947,0.0186918,0.0286213,0.00696947,0.0186918
117,0,0,0,0.00152029,-0.000531044,-0.0336583,0.00152029,-0.000531044,-0.0336583
118,0,0,0,-0.00960434,-0.0228532,-0.0569419,-0.00960434,-0.0228532,-0.0569419
119,0,0,0,0.0594708,-0.0213476,0.0321173,0.0594708,-0.0213476,0.0321173
120,0,0,0,-0.00980951,-0.0365549,-0.0452849,-0.00980951,-0.0365549,-0.0452849
121,0,0,0,0.0257478,0.0175831,0.000748912,0.0257478,0.0175831,0.000748912
122,0,0,0,0.0347063,0.0100559,0.0034967,0.0347063,0.0100559,0.0034967
123,0,0,0,0.0136314,0.00279548,0.000891302,0.0136314,0.00279548,0.000891302
124,0,0,0,-0.00271931,-0.000954989,-0.00582268,-0.00271931,-0.000954989,-0.00582268
125,0,0,0,0.00155596,-0.104855,-0.0333537,0.00155596,-0.104855,-0.0333537
126,0,0,0,0.0116499,-0.00352054,0.0109778,0.0116499,-0.00352054,0.0109778
127,0,0,0,0.0131767,-0.06198,0.00171066,0.0131767,-0.06198,0.00171066
128,0,0,0,0.025262,0.00814748,0.0157575,0.025262,0.00814748,0.0157575
129,0,0,0,0.0237178,-0.0645101,-0.00741136,0.0237178,-0.0645101,-0.00741136
130,0,0,0,0.0145561,0.0068311,-0.00998942,0.0145561,0.0068311,-0.00998942
131,0,0,0,0.013169,0.0118832,-0.0135629,0.013169,0.0118832,-0.0135629
132,0,0,0,-0.0276086,0.0163291,-0.0869242,-0.0276086,0.0163291,-0.0869242
