vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.00754252,-0.0101577,0.0339008,0.00754252,-0.0101577,0.0339008
1,0,0,0,0.00702129,0.0138696,0.0353403,0.00702129,0.0138696,0.0353403
2,0,0,0,0.00222583,-0.0220145,0.0194862,0.00222583,-0.0220145,0.0194862
3,0,0,0,0.00905323,-0.00218566,0.0137144,0.00905323,-0.00218566,0.0137144
4,0,0,0,0.0305767,-0.0170536,0.0206017,0.0305767,-0.0170536,0.0206017
5,0,0,0,0.00870129,0.00484819,0.0111446,0.00870129,0.00484819,0.0111446
6,0,0,0,-0.00236303,-0.00781268,0.0096406,-0.00236303,-0.00781268,0.0096406
7,0,0,0,-0.00125091,-0.00056439,0.0161473,-0.00125091,-0.00056439,0.0161473
8,0,0,0,0.0181723,0.0296992,0.0259908,0.0181723,0.0296992,0.0259908
9,0,0,0,0.00563771,0.0567364,0.076679,0.00563771,0.0567364,0.076679
10,0,0,0,0.0137843,-0.0576683,0.0397154,0.0137843,-0.0576683,0.0397154
11,0,0,0,0.0281222,0.00487392,0.0172513,0.0281222,0.00487392,0.0172513
12,0,0,0,0.023486,0.000804967,0.0141838,0.023486,0.000804967,0.0141838
13,0,0,0,-0.00381877,-0.0463226,0.031213,-0.00381877,-0.0463226,0.031213
14,0,0,0,0.00512362,-0.00734377,0.00918785,0.00512362,-0.00734377,0.00918785
15,0,0,0,-0.00591773,0.00317267,0.0156269,-0.00591773,0.00317267,0.0156269
16,0,0,0,-0.00327701,-0.0354818,0.0450398,-0.00327701,-0.0354818,0.0450398
17,0,0,0,0.0108066,0.00575363,0.0119206,0.0108066,0.00575363,0.0119206
18,0,0,0,-0.0104715,-0.0133738,0.0487157,-0.0104715,-0.0133738,0.0487157
19,0,0,0,0.0184755,0.026053,0.0209552,0.0184755,0.026053,0.0209552
20,0,0,0,0.00221963,-0.0449112,0.0629751,0.00221963,-0.0449112,0.0629751
21,0,0,0,0.0719871,0.0124677,0.0437344,0.0719871,0.0124677,0.0437344
22,0,0,0,0.0154706,0.00220765,0.00562081,0.0154706,0.00220765,0.00562081
23,0,0,0,0.0105256,-0.0358413,0.0429557,0.0105256,-0.0358413,0.0429557
24,0,0,0,0.0178262,0.019138,0.027469,0.0178262,0.019138,0.027469
25,0,0,0,0.0317056,0.0728838,0.0692472,0.0317056,0.0728838,0.0692472
26,0,0,0,-0.0037739,0.0151293,0.0240246,-0.0037739,0.0151293,0.0240246
27,0,0,0,0.0139248,-0.0232037,0.0355747,0.0139248,-0.0232037,0.0355747
28,0,0,0,0.0372529,0.0102436,0.0208952,0.0372529,0.0102436,0.0208952
29,0,0,0,0.0132386,-0.0265273,0.047801,0.0132386,-0.0265273,0.047801
30,0,0,0,0.0257528,-0.0461132,0.0939817,0.0257528,-0.0461132,0.0939817
31,0,0,0,0.0138943,-0.021391,0.0539916,0.0138943,-0.021391,0.0539916
32,0,0,0,-0.0293022,-0.0268235,0.0610257,-0.0293022,-0.0268235,0.0610257
33,0,0,0,0.012166,-0.0506265,0.0878676,0.012166,-0.0506265,0.0878676
34,0,0,0,0.00869942,0.0237278,0.0228567,0.00869942,0.0237278,0.0228567
35,0,0,0,-0.00561721,0.0138907,0.0267171,-0.00561721,0.0138907,0.0267171
36,0,0,0,-0.00406091,0.0331949,0.0476453,-0.00406091,0.0331949,0.0476453
37,0,0,0,0.00727815,-0.00682236,0.00734307,0.00727815,-0.00682236,0.00734307
38,0,0,0,0.0211902,0.0606162,0.0556513,0.0211902,0.0606162,0.0556513
39,0,0,0,0.0296027,-0.0525682,0.0259459,0.0296027,-0.0525682,0.0259459
40,0,0,0,0.00307742,-0.0603987,0.0602918,0.00307742,-0.0603987,0.0602918
41,0,0,0,0.025512,0.0530245,0.0703837,0.025512,0.0530245,0.0703837
42,0,0,0,0.0250579,-0.0103507,0.00247758,0.0250579,-0.0103507,0.00247758
43,0,0,0,-0.0740614,-0.0296667,0.0759605,-0.0740614,-0.0296667,0.0759605
44,0,0,0,0.00803235,-0.0294033,0.0340359,0.00803235,-0.0294033,0.0340359
45,0,0,0,0.0671925,0.00973054,0.0252339,0.0671925,0.00973054,0.0252339
46,0,0,0,-0.0465579,0.0312309,0.069625,-0.0465579,0.0312309,0.069625
47,0,0,0,0.0459868,0.0111372,0.0295572,0.0459868,0.0111372,0.0295572
48,0,0,0,0.0272689,0.002419,0.00400078,0.0272689,0.002419,0.00400078
49,0,0,0,-0.0496933,0.0138676,0.0562861,-0.0496933,0.0138676,0.0562861
50,0,0,0,-0.0197101,-0.0454252,0.0203629,-0.0197101,-0.0454252,0.0203629
51,0,0,0,0.0460143,0.00469278,0.0118145,0.0460143,0.00469278,0.0118145
52,0,0,0,0.00979242,-0.0299991,0.0164552,0.00979242,-0.0299991,0.0164552
53,0,0,0,0.00238708,0.00945108,0.016602,0.00238708,0.00945108,0.016602
54,0,0,0,0.00242217,0.0112467,0.011734,0.00242217,0.0112467,0.011734
55,0,0,0,-0.0129417,-0.0791593,0.0205819,-0.0129417,-0.0791593,0.0205819
56,0,0,0,0.0299423,0.0410568,0.0359268,0.0299423,0.0410568,0.0359268
57,0,0,0,-0.0107533,-0.0169025,0.0124128,-0.0107533,-0.0169025,0.0124128
58,0,0,0,0.00354825,0.026585,0.0449252,0.00354825,0.026585,0.0449252
59,0,0,0,0.00960316,-0.041451,0.000315212,0.00960316,-0.041451,0.000315212
60,0,0,0,0.0152959,0.0613534,0.0508349,0.0152959,0.0613534,0.0508349
61,0,0,0,0.0276145,0.0531562,0.0471368,0.0276145,0.0531562,0.0471368
62,0,0,0,0.0599032,0.000349123,0.0140678,0.0599032,0.000349123,0.0140678
63,0,0,0,0.0355562,0.02177,0.0165884,0.0355562,0.02177,0.0165884
64,0,0,0,0.037237,-0.0519518,0.011236,0.037237,-0.0519518,0.011236
65,0,0,0,0.00235695,0.0144667,0.0169471,0.00235695,0.0144667,0.0169471
66,0,0,0,0.0459619,-0.0151671,0.0193823,0.0459619,-0.0151671,0.0193823
67,0,0,0,0.0644868,0.0044367,0.0118063,0.0644868,0.0044367,0.0118063
68,0,0,0,0.043247,-0.0315638,0.0240015,0.043247,-0.0315638,0.0240015
69,0,0,0,0.000611266,-0.0634615,0.0060248,0.000611266,-0.0634615,0.0060248
70,0,0,0,-0.0024721,0.0360204,0.0339479,-0.0024721,0.0360204,0.0339479
71,0,0,0,0.00835407,0.00623145,0.00367653,0.00835407,0.00623145,0.00367653
72,0,0,0,-0.033123,-0.0209484,0.0859319,-0.033123,-0.0209484,0.0859319
73,0,0,0,0.0110852,0.0139355,0.00513681,0.0110852,0.0139355,0.00513681
74,0,0,0,0.00540857,-0.0230528,0.001916,0.00540857,-0.0230528,0.001916
75,0,0,0,-0.0249479,0.00969487,0.0903891,-0.0249479,0.00969487,0.0903891
76,0,0,0,0.00740173,-0.031248,0.000437298,0.00740173,-0.031248,0.000437298
77,0,0,0,-0.0249144,-0.0420401,0.0118233,-0.0249144,-0.0420401,0.0118233
78,0,0,0,0.0287334,0.0653404,0.0512791,0.0287334,0.0653404,0.0512791
79,0,0,0,0.0279179,-0.00156797,0.0151252,0.0279179,-0.00156797,0.0151252
80,0,0,0,0.0427241,0.00897751,0.0183568,0.0427241,0.00897751,0.0183568
81,0,0,0,0.0279554,-0.0399095,0.0155692,0.0279554,-0.0399095,0.0155692
82,0,0,0,-0.00502698,-0.00488928,0.00498958,-0.00502698,-0.00488928,0.00498958
83,0,0,0,-0.0349413,0.0363698,0.117708,-0.0349413,0.0363698,0.117708
84,0,0,0,0.0212553,-0.00190853,0.0198052,0.0212553,-0.00190853,0.0198052
85,0,0,0,0.0138833,-0.0464796,0.00146641,0.0138833,-0.0464796,0.00146641
86,0,0,0,0.0255589,0.007354,0.020626,0.0255589,0.007354,0.020626
87,0,0,0,-0.0259706,-0.0675997,0.0145765,-0.0259706,-0.0675997,0.0145765
88,0,0,0,0.0282904,-0.00247554,0.0177804,0.0282904,-0.00247554,0.0177804
89,0,0,0,-0.0408898,-0.0562788,0.094788,-0.0408898,-0.0562788,0.094788
90,0,0,0,-0.0123205,0.0180571,0.0902924,-0.0123205,0.0180571,0.0902924
91,0,0,0,-0.0114356,-0.0735943,0.0125662,-0.0114356,-0.0735943,0.0125662
92,0,0,0,-0.0285905,0.0381727,0.0511739,-0.0285905,0.0381727,0.0511739
93,0,0,0,0.0208628,0.00187873,0.0100909,0.0208628,0.00187873,0.0100909
94,0,0,0,0.0200577,-0.018397,0.00266616,0.0200577,-0.018397,0.00266616
95,0,0,0,-0.0418461,-0.0656951,0.024571,-0.0418461,-0.0656951,0.024571
96,0,0,0,0.0361317,0.0259111,-0.000860373,0.0361317,0.0259111,-0.000860373
97,0,0,0,-0.0168566,-0.0022004,0.0828955,-0.0168566,-0.0022004,0.0828955
98,0,0,0,-0.0079466,0.0688123,0.0137682,-0.0079466,0.0688123,0.0137682
99,0,0,0,0.0258299,-0.0277611,0.0356532,0.0258299,-0.0277611,0.0356532
100,0,0,0,0.00618462,0.0219645,0.00580687,0.00618462,0.0219645,0.00580687
101,0,0,0,0.00782136,0.056566,0.00898512,0.00782136,0.056566,0.00898512
102,0,0,0,0.00388828,0.0210095,0.0136302,0.00388828,0.0210095,0.0136302
103,0,0,0,0.0219812,-0.0133115,0.0222637,0.0219812,-0.0133115,0.0222637
104,0,0,0,-0.0448086,-0.0451322,0.104215,-0.0448086,-0.0451322,0.104215
105,0,0,0,-0.0121331,0.0459227,0.0699788,-0.0121331,0.0459227,0.0699788
106,0,0,0,0.0114101,-0.00389839,0.00677823,0.0114101,-0.00389839,0.00677823
107,0,0,0,0.0319956,0.0512024,0.022388,0.0319956,0.0512024,0.022388
108,0,0,0,-0.0385385,-0.062102,0.0389561,-0.0385385,-0.062102,0.0389561
109,0,0,0,0.0243994,0.0330353,0.00675672,0.0243994,0.0330353,0.00675672
110,0,0,0,0.0074184,0.0611633,0.0438799,0.0074184,0.0611633,0.0438799
111,0,0,0,0.0554618,0.0108814,0.0181501,0.0554618,0.0108814,0.0181501
112,0,0,0,-0.0113867,0.0416474,0.0864202,-0.0113867,0.0416474,0.0864202
113,0,0,0,0.0163856,-0.0726134,0.0235535,0.0163856,-0.0726134,0.0235535
