vtx,x,y,z
0,0.0804961,0.139303,0.0710883
1,0.079539,0.133705,0.069566
2,0.0782684,0.143446,0.0736865
3,0.0720534,0.144303,0.0736669
4,0.0695008,0.145909,0.0755563
5,0.0697473,0.136338,0.0724449
6,0.0913116,0.135885,0.0734223
7,0.0903322,0.133726,0.0719416
8,0.0702488,0.133473,0.0727298
9,0.0811908,0.127787,0.0711865
10,0.0759651,0.145214,0.0815894
11,0.0592081,0.140405,0.0865188
12,0.0644424,0.144004,0.0801218
13,0.0862066,0.14006,0.0791919
14,0.0642962,0.146202,0.0826699
15,0.0995682,0.125459,0.0750499
16,0.097291,0.131537,0.0784705
17,0.0584456,0.147227,0.0824901
18,0.101869,0.130511,0.0781696
19,0.0663954,0.129945,0.0777143
20,0.0904991,0.139391,0.0819488
21,0.0580402,0.133426,0.0826375
22,0.0566857,0.148736,0.084762
23,0.0819762,0.146547,0.0852379
24,0.0562038,0.125822,0.0838577
25,0.0717901,0.124545,0.0795556
26,0.093461,0.121124,0.0771604
27,0.0727381,0.156932,0.09246
28,0.0549388,0.139461,0.0891548
29,0.0731315,0.151702,0.0898763
30,0.0955787,0.142612,0.086927
31,0.0870572,0.151862,0.0922528
32,0.107409,0.13805,0.0855231
33,0.103341,0.143516,0.0869508
34,0.0802995,0.121015,0.0769322
35,0.0901686,0.109671,0.0804915
36,0.0862156,0.12304,0.0746851
37,0.0644012,0.15462,0.0896307
38,0.0742239,0.106936,0.0859052
39,0.0729636,0.160227,0.0978276
40,0.0963763,0.152723,0.0932567
41,0.0854071,0.112158,0.0798263
42,0.0588646,0.152202,0.0932551
43,0.114637,0.129438,0.0954779
44,0.087292,0.157121,0.0946546
45,0.0530387,0.134169,0.0903981
46,0.098846,0.115853,0.0830637
47,0.0511447,0.125457,0.0871497
48,0.0540406,0.143614,0.0906021
49,0.105805,0.124957,0.0856518
50,0.105054,0.147745,0.0959565
51,0.0491672,0.136866,0.0972792
52,0.0820459,0.159666,0.0979061
53,0.051173,0.114835,0.0879227
54,0.0464402,0.108938,0.0894595
55,0.0958535,0.156406,0.101249
56,0.0807465,0.10538,0.0848429
57,0.108906,0.143055,0.0942569
58,0.0829564,0.0936022,0.0843892
59,0.0784805,0.160329,0.106332
60,0.0669315,0.100011,0.0927922
61,0.0647417,0.110295,0.0876861
62,0.0452132,0.125912,0.0977927
63,0.080467,0.0936649,0.0851206
64,0.0674593,0.160493,0.102819
65,0.0565478,0.117617,0.0878339
66,0.0530239,0.148705,0.106101
67,0.0407779,0.116112,0.0969867
68,0.0560749,0.153461,0.110092
69,0.0844253,0.157658,0.11186
70,0.0531323,0.108515,0.0934752
71,0.0407908,0.109654,0.0936485
72,0.114629,0.123166,0.0961078
73,0.0776133,0.097106,0.0931006
74,0.0726948,0.157986,0.10974
75,0.109281,0.115962,0.092486
76,0.0796457,0.158344,0.11427
77,0.106784,0.144881,0.104979
78,0.0594203,0.107138,0.092873
79,0.0496903,0.142437,0.104469
80,0.0446893,0.131899,0.105519
81,0.0599102,0.156462,0.114772
82,0.111814,0.138181,0.0933374
83,0.104943,0.107887,0.0918537
84,0.0437005,0.147821,0.109563
85,0.0672909,0.158746,0.113425
86,0.0370008,0.138423,0.110788
87,0.102979,0.147811,0.108324
88,0.0381905,0.147447,0.113264
89,0.118348,0.128733,0.102246
90,0.117769,0.104152,0.0938634
