vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00115423,-0.00963879,0.0359177,-0.00115423,-0.00963879,0.0359177
1,0,0,0,0.00488898,0.0141003,0.0357691,0.00488898,0.0141003,0.0357691
2,0,0,0,-0.00766803,-0.0212735,0.0211432,-0.00766803,-0.0212735,0.0211432
3,0,0,0,0.00583376,-0.00416681,0.0162758,0.00583376,-0.00416681,0.0162758
4,0,0,0,0.0234479,-0.0262011,0.0290544,0.0234479,-0.0262011,0.0290544
5,0,0,0,0.00789726,0.00298212,0.0130202,0.00789726,0.00298212,0.0130202
6,0,0,0,-0.00634385,-0.00638897,0.00919223,-0.00634385,-0.00638897,0.00919223
7,0,0,0,-0.00426327,0.000654097,0.0153545,-0.00426327,0.000654097,0.0153545
8,0,0,0,0.0225627,0.0270244,0.0290162,0.0225627,0.0270244,0.0290162
9,0,0,0,0.00972129,0.0588724,0.0739379,0.00972129,0.0588724,0.0739379
10,0,0,0,-0.00964922,-0.0599134,0.0463851,-0.00964922,-0.0599134,0.0463851
11,0,0,0,0.031921,-0.00212128,0.027487,0.031921,-0.00212128,0.027487
12,0,0,0,0.0228689,-0.00558163,0.0203883,0.0228689,-0.00558163,0.0203883
13,0,0,0,-0.021519,-0.0412338,0.0319332,-0.021519,-0.0412338,0.0319332
14,0,0,0,0.000999482,-0.00979962,0.0122404,0.000999482,-0.00979962,0.0122404
15,0,0,0,-0.00727789,0.00515623,0.01351,-0.00727789,0.00515623,0.01351
16,0,0,0,-0.0192957,-0.0286155,0.0433241,-0.0192957,-0.0286155,0.0433241
17,0,0,0,0.0123449,0.0041684,0.0169506,0.0123449,0.0041684,0.0169506
18,0,0,0,-0.0201634,-0.00613934,0.0444117,-0.0201634,-0.00613934,0.0444117
19,0,0,0,0.0232309,0.0233662,0.0247009,0.0232309,0.0233662,0.0247009
20,0,0,0,-0.0194408,-0.0378043,0.0622834,-0.0194408,-0.0378043,0.0622834
21,0,0,0,0.081522,-0.00598285,0.0672589,0.081522,-0.00598285,0.0672589
22,0,0,0,0.0185417,-0.00262555,0.0104032,0.0185417,-0.00262555,0.0104032
23,0,0,0,-0.00688384,-0.0351579,0.0467256,-0.00688384,-0.0351579,0.0467256
24,0,0,0,0.0203161,0.0173814,0.0332663,0.0203161,0.0173814,0.0332663
25,0,0,0,0.0411636,0.0694092,0.073017,0.0411636,0.0694092,0.073017
26,0,0,0,-0.00335618,0.0161996,0.0212889,-0.00335618,0.0161996,0.0212889
27,0,0,0,0.0012714,-0.0265196,0.042795,0.0012714,-0.0265196,0.042795
28,0,0,0,0.0465263,0.00173856,0.0348921,0.0465263,0.00173856,0.0348921
29,0,0,0,-0.00256323,-0.028661,0.056786,-0.00256323,-0.028661,0.056786
30,0,0,0,-0.00243688,-0.0419268,0.0942405,-0.00243688,-0.0419268,0.0942405
31,0,0,0,-0.00110991,-0.0200466,0.05561,-0.00110991,-0.0200466,0.05561
32,0,0,0,-0.0422809,-0.0125393,0.053418,-0.0422809,-0.0125393,0.053418
33,0,0,0,-0.014767,-0.0424614,0.0856217,-0.014767,-0.0424614,0.0856217
34,0,0,0,0.0107625,0.0215641,0.0225732,0.0107625,0.0215641,0.0225732
35,0,0,0,-0.00565478,0.0156825,0.0234875,-0.00565478,0.0156825,0.0234875
36,0,0,0,-0.0021002,0.0357192,0.0438951,-0.0021002,0.0357192,0.0438951
37,0,0,0,0.00420544,-0.0105069,0.010761,0.00420544,-0.0105069,0.010761
38,0,0,0,0.0286392,0.0573151,0.0562529,0.0286392,0.0573151,0.0562529
39,0,0,0,0.0111903,-0.0666523,0.0379984,0.0111903,-0.0666523,0.0379984
40,0,0,0,-0.0217685,-0.0513488,0.059064,-0.0217685,-0.0513488,0.059064
41,0,0,0,0.0272924,0.0476293,0.0686666,0.0272924,0.0476293,0.0686666
42,0,0,0,0.0280018,-0.0235328,0.00953931,0.0280018,-0.0235328,0.00953931
43,0,0,0,-0.0868166,-0.00269891,0.0617474,-0.0868166,-0.00269891,0.0617474
44,0,0,0,-0.00592212,-0.0276184,0.0354636,-0.00592212,-0.0276184,0.0354636
45,0,0,0,0.0847584,-0.00927255,0.0477799,0.0847584,-0.00927255,0.0477799
46,0,0,0,-0.0430878,0.0445465,0.0557132,-0.0430878,0.0445465,0.0557132
47,0,0,0,0.0491126,-4.98524e-05,0.041896,0.0491126,-4.98524e-05,0.041896
48,0,0,0,0.0370307,-0.00766594,0.011908,0.0370307,-0.00766594,0.011908
49,0,0,0,-0.0490219,0.0289706,0.0440411,-0.0490219,0.0289706,0.0440411
50,0,0,0,-0.032495,-0.0345113,0.0174328,-0.032495,-0.0345113,0.0174328
51,0,0,0,0.0633507,-0.0112569,0.0274433,0.0633507,-0.0112569,0.0274433
52,0,0,0,-0.00208716,-0.0319753,0.0198762,-0.00208716,-0.0319753,0.0198762
53,0,0,0,0.00190301,0.00974859,0.0170561,0.00190301,0.00974859,0.0170561
54,0,0,0,0.0030438,0.0107738,0.0116079,0.0030438,0.0107738,0.0116079
55,0,0,0,-0.0360493,-0.0683027,0.0203286,-0.0360493,-0.0683027,0.0203286
56,0,0,0,0.0340449,0.0339892,0.0384927,0.0340449,0.0339892,0.0384927
57,0,0,0,-0.0162931,-0.0119772,0.0104483,-0.0162931,-0.0119772,0.0104483
58,0,0,0,0.00369095,0.02838,0.0444746,0.00369095,0.02838,0.0444746
59,0,0,0,-0.00316134,-0.0475208,0.0037859,-0.00316134,-0.0475208,0.0037859
60,0,0,0,0.0249234,0.0617825,0.0527255,0.0249234,0.0617825,0.0527255
61,0,0,0,0.0347863,0.0487385,0.0503687,0.0347863,0.0487385,0.0503687
62,0,0,0,0.0642763,-0.0177479,0.0277357,0.0642763,-0.0177479,0.0277357
63,0,0,0,0.0381645,0.0127209,0.02181,0.0381645,0.0127209,0.02181
64,0,0,0,0.0242404,-0.0745337,0.024357,0.0242404,-0.0745337,0.024357
65,0,0,0,0.00332039,0.0151557,0.0175973,0.00332039,0.0151557,0.0175973
66,0,0,0,0.0579699,-0.0408612,0.0436923,0.0579699,-0.0408612,0.0436923
67,0,0,0,0.0610462,-0.0129014,0.0222491,0.0610462,-0.0129014,0.0222491
68,0,0,0,0.0418927,-0.0586161,0.0465989,0.0418927,-0.0586161,0.0465989
69,0,0,0,-0.0195924,-0.0651808,0.00931247,-0.0195924,-0.0651808,0.00931247
70,0,0,0,0.00216302,0.038613,0.032403,0.00216302,0.038613,0.032403
71,0,0,0,0.00838272,0.00355337,0.00464955,0.00838272,0.00355337,0.00464955
72,0,0,0,-0.0490254,-0.00463858,0.078365,-0.0490254,-0.00463858,0.078365
73,0,0,0,0.0136536,0.010883,0.00652113,0.0136536,0.010883,0.00652113
74,0,0,0,-0.00275326,-0.0292491,0.00451698,-0.00275326,-0.0292491,0.00451698
75,0,0,0,-0.0325721,0.0215883,0.0799011,-0.0325721,0.0215883,0.0799011
76,0,0,0,-0.00256763,-0.0363432,0.00324357,-0.00256763,-0.0363432,0.00324357
77,0,0,0,-0.0352822,-0.0310252,0.00871596,-0.0352822,-0.0310252,0.00871596
78,0,0,0,0.0387789,0.0608715,0.0542661,0.0387789,0.0608715,0.0542661
79,0,0,0,0.0406854,-0.0141863,0.0340074,0.0406854,-0.0141863,0.0340074
80,0,0,0,0.0555399,-0.00241574,0.035397,0.0555399,-0.00241574,0.035397
81,0,0,0,0.0171649,-0.0588094,0.0279532,0.0171649,-0.0588094,0.0279532
82,0,0,0,-0.00715322,-0.00322772,0.00402768,-0.00715322,-0.00322772,0.00402768
83,0,0,0,-0.0379368,0.0501698,0.10219,-0.0379368,0.0501698,0.10219
84,0,0,0,0.0281232,-0.0107177,0.0398331,0.0281232,-0.0107177,0.0398331
85,0,0,0,-0.000663195,-0.0602457,0.00694323,-0.000663195,-0.0602457,0.00694323
86,0,0,0,0.042895,0.00237331,0.0452538,0.042895,0.00237331,0.0452538
87,0,0,0,-0.0436504,-0.0541122,0.012253,-0.0436504,-0.0541122,0.012253
88,0,0,0,0.040048,-0.0151153,0.0385459,0.040048,-0.0151153,0.0385459
89,0,0,0,-0.0675046,-0.0351739,0.0878744,-0.0675046,-0.0351739,0.0878744
90,0,0,0,-0.0194478,0.0264233,0.0825577,-0.0194478,0.0264233,0.0825577
91,0,0,0,-0.0336972,-0.0669817,0.0136551,-0.0336972,-0.0669817,0.0136551
