vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00367329,-0.0176385,-0.00715869,-0.00367329,-0.0176385,-0.00715869
1,0,0,0,0.00584851,-0.0185294,0.000769483,0.00584851,-0.0185294,0.000769483
2,0,0,0,-0.0106028,-0.00970664,-0.00931254,-0.0106028,-0.00970664,-0.00931254
3,0,0,0,0.00172927,-0.00815429,-0.00544597,0.00172927,-0.00815429,-0.00544597
4,0,0,0,0.000345172,-0.0146961,-0.0295906,0.000345172,-0.0146961,-0.0295906
5,0,0,0,0.00364502,-0.00467033,-0.00165876,0.00364502,-0.00467033,-0.00165876
6,0,0,0,-0.00615401,-0.00679211,-0.00237305,-0.00615401,-0.00679211,-0.00237305
7,0,0,0,-0.00181135,-0.0123643,2.28694e-05,-0.00181135,-0.0123643,2.28694e-05
8,0,0,0,0.0126217,-0.0114956,0.000871368,0.0126217,-0.0114956,0.000871368
9,0,0,0,0.0216332,-0.0478887,0.0158985,0.0216332,-0.0478887,0.0158985
10,0,0,0,-0.0378504,-0.0318201,-0.0439584,-0.0378504,-0.0318201,-0.0439584
11,0,0,0,0.0201535,-0.0200414,-0.0202247,0.0201535,-0.0200414,-0.0202247
12,0,0,0,0.0114546,-0.0132236,-0.0166576,0.0114546,-0.0132236,-0.0166576
13,0,0,0,-0.0306306,-0.0193013,-0.0190987,-0.0306306,-0.0193013,-0.0190987
14,0,0,0,-0.00391506,-0.00941354,-0.00950634,-0.00391506,-0.00941354,-0.00950634
15,0,0,0,-0.00149535,-0.0118294,0.00434637,-0.00149535,-0.0118294,0.00434637
16,0,0,0,-0.0263472,-0.0306769,-0.0152562,-0.0263472,-0.0306769,-0.0152562
17,0,0,0,0.0115585,-0.0152509,-0.00675977,0.0115585,-0.0152509,-0.00675977
18,0,0,0,-0.0152562,-0.0338969,-0.0017233,-0.0152562,-0.0338969,-0.0017233
19,0,0,0,0.0117511,-0.00938272,-2.28596e-06,0.0117511,-0.00938272,-2.28596e-06
20,0,0,0,-0.0309787,-0.0445041,-0.0240383,-0.0309787,-0.0445041,-0.0240383
21,0,0,0,0.0426542,-0.0402199,-0.048634,0.0426542,-0.0402199,-0.048634
22,0,0,0,0.0129655,-0.00799281,-0.0139641,0.0129655,-0.00799281,-0.0139641
23,0,0,0,-0.0249495,-0.0371212,-0.0301013,-0.0249495,-0.0371212,-0.0301013
24,0,0,0,0.0154904,-0.0193668,-0.00352121,0.0154904,-0.0193668,-0.00352121
25,0,0,0,0.0303722,-0.0325937,0.00637423,0.0303722,-0.0325937,0.00637423
26,0,0,0,0.00591708,-0.019272,0.00826027,0.00591708,-0.019272,0.00826027
27,0,0,0,-0.0164367,-0.0398344,-0.0318692,-0.0164367,-0.0398344,-0.0318692
28,0,0,0,0.0326159,-0.026187,-0.0272773,0.0326159,-0.026187,-0.0272773
29,0,0,0,-0.0206105,-0.0521795,-0.032328,-0.0206105,-0.0521795,-0.032328
30,0,0,0,-0.023964,-0.0697266,-0.0404333,-0.023964,-0.0697266,-0.0404333
31,0,0,0,-0.0143031,-0.0532105,-0.0266116,-0.0143031,-0.0532105,-0.0266116
32,0,0,0,-0.0290615,-0.037718,0.00297925,-0.0290615,-0.037718,0.00297925
33,0,0,0,-0.0290028,-0.0595194,-0.0317929,-0.0290028,-0.0595194,-0.0317929
34,0,0,0,0.0128348,-0.0148289,0.00373449,0.0128348,-0.0148289,0.00373449
35,0,0,0,0.0033852,-0.0154744,0.00654398,0.0033852,-0.0154744,0.00654398
36,0,0,0,0.0130655,-0.035422,0.0144434,0.0130655,-0.035422,0.0144434
37,0,0,0,-0.00220169,-0.00882407,-0.0130365,-0.00220169,-0.00882407,-0.0130365
38,0,0,0,0.0276368,-0.0297447,0.0095372,0.0276368,-0.0297447,0.0095372
39,0,0,0,-0.0335977,-0.0266729,-0.0715675,-0.0335977,-0.0266729,-0.0715675
40,0,0,0,-0.0481685,-0.0495283,-0.0382602,-0.0481685,-0.0495283,-0.0382602
41,0,0,0,0.0250453,-0.0377356,0.00528755,0.0250453,-0.0377356,0.00528755
42,0,0,0,0.00914792,-0.0032423,-0.0364508,0.00914792,-0.0032423,-0.0364508
43,0,0,0,-0.0376942,-0.0356061,0.0198467,-0.0376942,-0.0356061,0.0198467
44,0,0,0,-0.023023,-0.0325631,-0.0267745,-0.023023,-0.0325631,-0.0267745
45,0,0,0,0.0514143,-0.0318037,-0.0544314,0.0514143,-0.0318037,-0.0544314
46,0,0,0,-0.00499008,-0.0410429,0.0309886,-0.00499008,-0.0410429,0.0309886
47,0,0,0,0.0269842,-0.0250011,-0.0261567,0.0269842,-0.0250011,-0.0261567
48,0,0,0,0.0236946,-0.00694733,-0.0276742,0.0236946,-0.00694733,-0.0276742
49,0,0,0,-0.0138097,-0.0326414,0.0268847,-0.0138097,-0.0326414,0.0268847
50,0,0,0,-0.0371547,-0.0113244,-0.00944115,-0.0371547,-0.0113244,-0.00944115
