vtx,x,y,z
0,0.144263,-0.035395,0.479041
1,0.138584,-0.0358869,0.477611
2,0.14831,-0.0318639,0.479202
3,0.148766,-0.0272903,0.474932
4,0.150232,-0.0240596,0.474511
5,0.140644,-0.0266485,0.472964
6,0.141605,-0.0418837,0.488238
7,0.139357,-0.0422323,0.486615
8,0.137824,-0.0268906,0.473692
9,0.132812,-0.036132,0.480272
10,0.150089,-0.0246964,0.483369
11,0.144319,-0.00910915,0.476019
12,0.148101,-0.0172749,0.474581
13,0.145554,-0.0340379,0.488808
14,0.150342,-0.015373,0.476222
15,0.131738,-0.0471391,0.495614
16,0.137724,-0.0429335,0.496244
17,0.150966,-0.0111849,0.472067
18,0.136979,-0.046542,0.499167
19,0.134154,-0.0207095,0.474996
20,0.145212,-0.0353291,0.49377
21,0.137189,-0.0110594,0.472813
22,0.152418,-0.00829886,0.472455
23,0.151885,-0.0266041,0.490026
24,0.129518,-0.00904531,0.472968
25,0.129155,-0.0235483,0.480319
26,0.12706,-0.0412876,0.493315
27,0.161828,-0.0145843,0.488484
28,0.143161,-0.00416927,0.475167
29,0.156568,-0.0167762,0.487177
30,0.148861,-0.0356027,0.50067
31,0.157683,-0.0254384,0.498302
32,0.145013,-0.0454373,0.507858
33,0.150252,-0.041305,0.505849
34,0.126125,-0.0317259,0.484306
35,0.115496,-0.0368765,0.494234
36,0.128472,-0.0375806,0.486509
37,0.158911,-0.01045,0.480905
38,0.111886,-0.0214474,0.487707
39,0.165273,-0.011014,0.492392
40,0.159162,-0.0316198,0.505262
41,0.117666,-0.0337359,0.490402
42,0.156231,-0.00395996,0.480001
43,0.13708,-0.0442676,0.520569
44,0.163009,-0.0238424,0.499903
45,0.137792,-0.00203837,0.475161
46,0.122251,-0.0413656,0.501602
47,0.128908,-0.00306296,0.472038
48,0.147284,-0.00242993,0.475348
49,0.131833,-0.0445163,0.507652
50,0.15481,-0.036363,0.513393
51,0.140388,0.00558944,0.4775
52,0.165301,-0.0176964,0.498607
53,0.118337,-0.00283759,0.473273
54,0.112213,0.00152565,0.471585
55,0.163008,-0.0257195,0.510587
56,0.110735,-0.0270556,0.491373
57,0.150324,-0.040507,0.515006
58,0.0991286,-0.0293348,0.493197
59,0.165952,-0.00932457,0.502395
60,0.104665,-0.0115203,0.488348
61,0.114669,-0.0131276,0.482486
62,0.129227,0.00858544,0.47594
63,0.0990591,-0.0270068,0.492051
64,0.165308,-0.00355157,0.492355
65,0.121454,-0.0068004,0.476643
66,0.152649,0.00905088,0.485869
67,0.119172,0.0110498,0.472963
68,0.157693,0.00963802,0.49057
69,0.163797,-0.0100412,0.510671
70,0.112287,-0.000659445,0.479107
71,0.112666,0.00855161,0.470845
72,0.130822,-0.0439898,0.521381
73,0.102472,-0.0193407,0.495853
74,0.16332,-0.00279219,0.501175
75,0.123211,-0.0426637,0.515539
76,0.164237,-0.00485489,0.509193
77,0.152277,-0.0316177,0.521398
78,0.1113,-0.00574221,0.482962
79,0.146134,0.010249,0.482836
80,0.135324,0.0143931,0.480964
81,0.161057,0.010049,0.496425
82,0.14561,-0.0434255,0.516571
83,0.114863,-0.0400859,0.512633
84,0.151184,0.0183177,0.482263
85,0.16381,0.00373484,0.500225
86,0.141388,0.0238696,0.479333
