vtx,x,y,z
0,0.159504,-0.0181258,0.354005
1,0.154188,-0.0204004,0.352949
2,0.162398,-0.0136325,0.353386
3,0.161537,-0.00989549,0.348426
4,0.162042,-0.00649972,0.347394
5,0.153553,-0.0118564,0.346778
6,0.158791,-0.0234663,0.364249
7,0.156728,-0.0246924,0.362815
8,0.150917,-0.0127408,0.347663
9,0.148725,-0.0217785,0.355859
10,0.162122,-0.0056478,0.356204
11,0.152177,0.00631524,0.346746
12,0.158093,-0.000635099,0.346467
13,0.160399,-0.014848,0.363291
14,0.159714,0.00206705,0.347672
15,0.150815,-0.0299533,0.372781
16,0.155397,-0.0242135,0.372396
17,0.159124,0.00550935,0.342881
18,0.155704,-0.0273627,0.375874
19,0.145664,-0.00766345,0.348113
20,0.160459,-0.0153491,0.368365
21,0.145862,0.00196678,0.344256
22,0.159714,0.0087112,0.342723
23,0.164415,-0.00585273,0.362957
24,0.137923,0.00180056,0.344477
25,0.141681,-0.0108419,0.354032
26,0.144686,-0.0260891,0.369754
27,0.170603,0.00803014,0.359013
28,0.149678,0.0105425,0.345171
29,0.166152,0.00428168,0.358339
30,0.16408,-0.0134734,0.375
31,0.169703,-0.00179183,0.370609
32,0.163159,-0.0226704,0.383842
33,0.16703,-0.0176376,0.380948
34,0.14108,-0.0187723,0.359415
35,0.132348,-0.0249578,0.370493
36,0.144977,-0.0233099,0.362419
37,0.166597,0.00988646,0.351045
38,0.124532,-0.0123956,0.361791
39,0.172933,0.0130141,0.362121
40,0.172879,-0.00609486,0.378389
41,0.133543,-0.0220099,0.366115
42,0.162202,0.0151496,0.349246
43,0.155242,-0.0217141,0.396478
44,0.17438,0.00146393,0.37168
45,0.143921,0.0110905,0.345091
46,0.140123,-0.026138,0.378102
47,0.135649,0.0071551,0.342643
48,0.153155,0.0133559,0.344865
49,0.150233,-0.0254883,0.384105
50,0.170032,-0.0104462,0.387377
51,0.144294,0.0194446,0.346048
52,0.174855,0.00771572,0.369317
53,0.125428,0.00466601,0.344404
54,0.1183,0.00682656,0.342406
55,0.174927,0.00143775,0.382509
56,0.125009,-0.0174428,0.366339
57,0.166884,-0.0153433,0.389848
58,0.114507,-0.0225422,0.369081
59,0.173145,0.0164535,0.371678
60,0.114821,-0.00484584,0.361211
61,0.124856,-0.00457946,0.355216
62,0.132716,0.0189567,0.344615
63,0.113777,-0.0205497,0.367594
64,0.170875,0.0200936,0.360894
65,0.129564,0.00233205,0.348162
66,0.155156,0.0275096,0.353124
67,0.122333,0.0180107,0.341837
68,0.159863,0.030229,0.35741
69,0.171296,0.0165223,0.38004
70,0.119057,0.00605717,0.350089
71,0.116759,0.0134781,0.340533
72,0.149156,-0.0230834,0.397497
73,0.114914,-0.0116884,0.369935
74,0.168786,0.0217174,0.369558
75,0.141458,-0.0248829,0.391904
76,0.170265,0.0213211,0.377741
77,0.166274,-0.00535442,0.394601
78,0.11955,0.00158907,0.354695
79,0.148542,0.026358,0.350275
80,0.136981,0.0270053,0.348331
81,0.163012,0.0325075,0.362949
82,0.163177,-0.0191531,0.39208
83,0.132704,-0.0252307,0.389035
84,0.151131,0.0353316,0.348197
85,0.167432,0.0278881,0.367562
86,0.140146,0.0374383,0.344943
87,0.167487,0.000258102,0.393375
88,0.148644,0.04126,0.346316
89,0.154438,-0.0188957,0.403557
90,0.132259,-0.0322349,0.400536
91,0.169021,0.00874269,0.388442
92,0.112336,-0.0242642,0.374909
93,0.139242,0.0488661,0.344732
94,0.168322,0.0244022,0.360063
95,0.162049,-0.00940716,0.395929
96,0.109154,-0.0178286,0.369666
97,0.137911,-0.0321707,0.40504
98,0.111946,0.0122174,0.351287
99,0.161654,0.0400458,0.356166
100,0.107701,-0.0209345,0.371093
101,0.111408,0.0136798,0.345428
102,0.111454,-0.00811202,0.371157
103,0.157743,0.040021,0.351267
104,0.145507,-0.0295455,0.41533
105,0.121225,-0.0247353,0.390708
106,0.15709,0.0434697,0.350821
107,0.110131,0.00964865,0.355914
108,0.158649,-0.0152294,0.400803
109,0.0992444,-0.0123784,0.380767
110,0.105288,-0.0030305,0.366291
111,0.129286,0.0288614,0.348416
112,0.125883,-0.0313842,0.398226
113,0.164828,0.0340364,0.371019
114,0.159517,-0.00517262,0.405399
115,0.108891,0.019875,0.350526
116,0.108378,-0.0103205,0.375814
117,0.168168,0.046825,0.366724
118,0.156504,-0.0155725,0.406812
119,0.104678,0.00738403,0.359058
120,0.150863,-0.0233423,0.419769
121,0.118437,0.0275308,0.345861
122,0.122367,0.0338306,0.349178
