vtx,x,y,z
0,0.0845879,0.220499,0.4574
1,0.0858821,0.223908,0.452782
2,0.0806077,0.217636,0.45959
3,0.0746189,0.219441,0.459003
4,0.0713289,0.218107,0.45911
5,0.0753806,0.22376,0.451839
6,0.0951031,0.215909,0.455823
7,0.0952433,0.218222,0.454262
8,0.0767133,0.224226,0.449265
9,0.0889664,0.223745,0.447184
10,0.0761414,0.210827,0.457534
11,0.0611909,0.213416,0.447588
12,0.0662774,0.216303,0.454494
13,0.0877691,0.211186,0.456124
14,0.0648551,0.213402,0.45544
15,0.105734,0.214986,0.447657
16,0.100897,0.210812,0.451222
17,0.059184,0.215178,0.455157
18,0.105505,0.2099,0.451443
19,0.0732036,0.222129,0.443251
20,0.0913176,0.207533,0.455384
21,0.0632701,0.2194,0.442564
22,0.0565619,0.213265,0.45523
23,0.0804149,0.205213,0.458629
24,0.06379,0.22122,0.434838
25,0.0795085,0.220357,0.43886
26,0.101075,0.216424,0.441557
27,0.0669311,0.198627,0.4631
28,0.0569791,0.212741,0.444755
29,0.0695698,0.202396,0.459497
30,0.0938265,0.200455,0.457464
31,0.0817891,0.195671,0.461804
32,0.1065,0.199232,0.456571
33,0.100659,0.197622,0.460001
34,0.0890728,0.220979,0.438625
35,0.101046,0.217988,0.429219
36,0.0943451,0.220424,0.442652
37,0.0606488,0.204583,0.46029
38,0.0860706,0.219182,0.421069
39,0.0648674,0.192757,0.464028
40,0.0898456,0.191469,0.464254
41,0.0960071,0.21939,0.430645
42,0.0555263,0.203902,0.455486
43,0.113748,0.190606,0.446606
44,0.079757,0.191849,0.465638
45,0.056677,0.213857,0.439083
46,0.106428,0.210982,0.435702
47,0.0585098,0.220028,0.43209
48,0.0544764,0.210478,0.447733
49,0.109272,0.203631,0.444423
50,0.0988355,0.187737,0.460696
51,0.050686,0.208136,0.437973
52,0.0733792,0.189885,0.465505
53,0.0618337,0.222532,0.422256
54,0.0590581,0.224487,0.415319
55,0.0863804,0.183388,0.464351
56,0.0928167,0.218465,0.421549
57,0.104287,0.189419,0.458016
58,0.0988056,0.221694,0.411632
59,0.0680053,0.183328,0.462064
60,0.0800708,0.217438,0.410523
61,0.0758505,0.219672,0.421276
62,0.050501,0.21226,0.427041
63,0.0963313,0.221837,0.41085
64,0.0586005,0.190021,0.46113
65,0.06589,0.220016,0.425986
66,0.0484028,0.195399,0.446071
67,0.0497973,0.217384,0.417551
68,0.0487767,0.18939,0.449499
69,0.073109,0.17727,0.458867
70,0.0644504,0.218793,0.414839
71,0.0526777,0.222352,0.413072
72,0.115658,0.191946,0.440722
