vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00494139,-0.0213751,-0.0275179,-0.00494139,-0.0213751,-0.0275179
1,0,0,0,-0.00769524,-0.0346416,-0.00867915,-0.00769524,-0.0346416,-0.00867915
2,0,0,0,-0.0032006,-0.00260646,-0.0288356,-0.0032006,-0.00260646,-0.0288356
3,0,0,0,0.00380179,-0.0120668,-0.0111143,0.00380179,-0.0120668,-0.0111143
4,0,0,0,0.0224847,-0.0171766,-0.0314601,0.0224847,-0.0171766,-0.0314601
5,0,0,0,0.00380928,-0.013502,-0.00369266,0.00380928,-0.013502,-0.00369266
6,0,0,0,-0.00439294,-0.0015536,-0.0111397,-0.00439294,-0.0015536,-0.0111397
7,0,0,0,-0.00645377,-0.0104396,-0.00893649,-0.00645377,-0.0104396,-0.00893649
8,0,0,0,0.0044921,-0.0397879,0.00666379,0.0044921,-0.0397879,0.00666379
9,0,0,0,-0.0275736,-0.0848963,0.00395182,-0.0275736,-0.0848963,0.00395182
10,0,0,0,0.00207843,-0.00210146,-0.0717768,0.00207843,-0.00210146,-0.0717768
11,0,0,0,0.0200821,-0.0274379,-0.0105961,0.0200821,-0.0274379,-0.0105961
12,0,0,0,0.0170904,-0.0201754,-0.0117042,0.0170904,-0.0201754,-0.0117042
13,0,0,0,-0.0110933,0.00430533,-0.0527267,-0.0110933,0.00430533,-0.0527267
14,0,0,0,0.0023855,-0.00465975,-0.0132473,0.0023855,-0.00465975,-0.0132473
15,0,0,0,-0.0104399,-0.0102612,-0.00490273,-0.0104399,-0.0102612,-0.00490273
16,0,0,0,-0.016572,-0.0113683,-0.0506383,-0.016572,-0.0113683,-0.0506383
17,0,0,0,0.00599306,-0.0176623,-0.00425243,0.00599306,-0.0176623,-0.00425243
18,0,0,0,-0.0257273,-0.0232226,-0.0341,-0.0257273,-0.0232226,-0.0341
19,0,0,0,0.00695161,-0.0341103,0.0063522,0.00695161,-0.0341103,0.0063522
20,0,0,0,-0.018058,-0.0211897,-0.06856,-0.018058,-0.0211897,-0.06856
21,0,0,0,0.047993,-0.0641524,-0.0253187,0.047993,-0.0641524,-0.0253187
22,0,0,0,0.0141951,-0.0124075,-0.00469392,0.0141951,-0.0124075,-0.00469392
23,0,0,0,-0.0039194,-0.0153219,-0.0541976,-0.0039194,-0.0153219,-0.0541976
24,0,0,0,0.0040872,-0.0267889,-0.00185349,0.0040872,-0.0267889,-0.00185349
25,0,0,0,-0.00205907,-0.0799412,0.0145358,-0.00205907,-0.0799412,0.0145358
26,0,0,0,-0.0124594,-0.0229136,-0.000123407,-0.0124594,-0.0229136,-0.000123407
27,0,0,0,0.00114163,-0.0196979,-0.0440482,0.00114163,-0.0196979,-0.0440482
28,0,0,0,0.0273392,-0.037381,-0.00958448,0.0273392,-0.037381,-0.00958448
29,0,0,0,-0.00465453,-0.0270173,-0.0531585,-0.00465453,-0.0270173,-0.0531585
30,0,0,0,-0.00931474,-0.051436,-0.0896613,-0.00931474,-0.051436,-0.0896613
31,0,0,0,-0.00650794,-0.0330916,-0.0492133,-0.00650794,-0.0330916,-0.0492133
32,0,0,0,-0.0466543,-0.0185416,-0.0489003,-0.0466543,-0.0185416,-0.0489003
33,0,0,0,-0.0188734,-0.0399703,-0.0887376,-0.0188734,-0.0399703,-0.0887376
34,0,0,0,-0.00184594,-0.0284375,0.00482039,-0.00184594,-0.0284375,0.00482039
35,0,0,0,-0.0140376,-0.0220856,-0.00201274,-0.0140376,-0.0220856,-0.00201274
36,0,0,0,-0.0229392,-0.048534,0.00195158,-0.0229392,-0.048534,0.00195158
37,0,0,0,0.00559074,-0.00458437,-0.0127346,0.00559074,-0.00458437,-0.0127346
38,0,0,0,-0.0029494,-0.0435009,0.0084686,-0.0029494,-0.0435009,0.0084686
39,0,0,0,0.0237727,-0.00096516,-0.069142,0.0237727,-0.00096516,-0.069142
40,0,0,0,-0.0157551,-0.0119448,-0.0825059,-0.0157551,-0.0119448,-0.0825059
41,0,0,0,-0.00706315,-0.0763943,0.00129238,-0.00706315,-0.0763943,0.00129238
42,0,0,0,0.0279333,-0.00610281,-0.0172273,0.0279333,-0.00610281,-0.0172273
43,0,0,0,-0.0921598,-0.0116449,-0.052165,-0.0921598,-0.0116449,-0.052165
44,0,0,0,-0.00328555,-0.0117204,-0.0446579,-0.00328555,-0.0117204,-0.0446579
45,0,0,0,0.0513004,-0.049014,-0.0165355,0.0513004,-0.049014,-0.0165355
46,0,0,0,-0.0648844,-0.0464122,-0.00369743,-0.0648844,-0.0464122,-0.00369743
47,0,0,0,0.0229055,-0.032755,-0.0109624,0.0229055,-0.032755,-0.0109624
48,0,0,0,0.0279234,-0.0164451,-0.0059396,0.0279234,-0.0164451,-0.0059396
49,0,0,0,-0.0633606,-0.0285953,-0.0102193,-0.0633606,-0.0285953,-0.0102193
50,0,0,0,-0.0216635,0.0175302,-0.0452675,-0.0216635,0.0175302,-0.0452675
51,0,0,0,0.0387315,-0.0285724,-0.0105923,0.0387315,-0.0285724,-0.0105923
52,0,0,0,0.0056472,0.00110366,-0.0371011,0.0056472,0.00110366,-0.0371011
53,0,0,0,-0.00137058,-0.00870745,-0.000930822,-0.00137058,-0.00870745,-0.000930822
54,0,0,0,-0.00018759,-0.00591872,0.000688168,-0.00018759,-0.00591872,0.000688168
55,0,0,0,-0.0131002,0.0336152,-0.0746857,-0.0131002,0.0336152,-0.0746857
56,0,0,0,0.00785762,-0.0384135,0.00533815,0.00785762,-0.0384135,0.00533815
57,0,0,0,-0.0125486,0.00438524,-0.019038,-0.0125486,0.00438524,-0.019038
58,0,0,0,-0.0111253,-0.0342811,-0.00224139,-0.0111253,-0.0342811,-0.00224139
59,0,0,0,0.0133012,0.0204739,-0.0384277,0.0133012,0.0204739,-0.0384277
60,0,0,0,-0.00381007,-0.0327497,0.00884477,-0.00381007,-0.0327497,0.00884477
61,0,0,0,0.001714,-0.0259643,0.00472554,0.001714,-0.0259643,0.00472554
62,0,0,0,0.0337011,-0.0220218,-0.0116576,0.0337011,-0.0220218,-0.0116576
63,0,0,0,0.0154636,-0.0234935,0.00162103,0.0154636,-0.0234935,0.00162103
64,0,0,0,0.0388408,0.00738115,-0.0628147,0.0388408,0.00738115,-0.0628147
65,0,0,0,-0.00208339,-0.0109355,0.00101533,-0.00208339,-0.0109355,0.00101533
66,0,0,0,0.0427855,-0.0265563,-0.035719,0.0427855,-0.0265563,-0.035719
67,0,0,0,0.0232915,-0.0145637,-0.00605251,0.0232915,-0.0145637,-0.00605251
68,0,0,0,0.0366164,-0.0173344,-0.049156,0.0366164,-0.0173344,-0.049156
69,0,0,0,0.00382565,0.0308203,-0.0566008,0.00382565,0.0308203,-0.0566008
70,0,0,0,-0.00572152,-0.0156822,0.00407608,-0.00572152,-0.0156822,0.00407608
71,0,0,0,0.0029304,-0.00316834,0.000429761,0.0029304,-0.00316834,0.000429761
72,0,0,0,-0.0587986,-0.037125,-0.0547879,-0.0587986,-0.037125,-0.0547879
73,0,0,0,0.00475137,-0.00815732,0.00344189,0.00475137,-0.00815732,0.00344189
74,0,0,0,0.0070334,0.0102493,-0.0227853,0.0070334,0.0102493,-0.0227853
75,0,0,0,-0.052045,-0.0554051,-0.032347,-0.052045,-0.0554051,-0.032347
76,0,0,0,0.0098698,0.0147239,-0.0282227,0.0098698,0.0147239,-0.0282227
77,0,0,0,-0.0231654,0.0236934,-0.0369763,-0.0231654,0.0236934,-0.0369763
78,0,0,0,0.00118475,-0.0285093,0.00725768,0.00118475,-0.0285093,0.00725768
79,0,0,0,0.0241009,-0.0241653,-0.0170287,0.0241009,-0.0241653,-0.0170287
80,0,0,0,0.0247893,-0.0268989,-0.00800703,0.0247893,-0.0268989,-0.00800703
81,0,0,0,0.0235107,0.000555074,-0.0443387,0.0235107,0.000555074,-0.0443387
82,0,0,0,-0.00535011,0.00114282,-0.00620607,-0.00535011,0.00114282,-0.00620607
83,0,0,0,-0.0690633,-0.0799401,-0.0234962,-0.0690633,-0.0799401,-0.0234962
84,0,0,0,0.0127816,-0.022431,-0.0166712,0.0127816,-0.022431,-0.0166712
85,0,0,0,0.016638,0.0201037,-0.0430348,0.016638,0.0201037,-0.0430348
86,0,0,0,0.0157293,-0.0294191,-0.0100167,0.0157293,-0.0294191,-0.0100167
87,0,0,0,-0.0231382,0.0358789,-0.0588217,-0.0231382,0.0358789,-0.0588217
88,0,0,0,0.0185726,-0.0213733,-0.0156445,0.0185726,-0.0213733,-0.0156445
89,0,0,0,-0.0677064,-0.0226547,-0.0875512,-0.0677064,-0.0226547,-0.0875512
90,0,0,0,-0.0380697,-0.0581948,-0.0259327,-0.0380697,-0.0581948,-0.0259327
91,0,0,0,-0.00885534,0.0350958,-0.0646168,-0.00885534,0.0350958,-0.0646168
92,0,0,0,-0.0344014,-0.033968,0.00584998,-0.0344014,-0.033968,0.00584998
93,0,0,0,0.0143975,-0.0147496,-0.00689559,0.0143975,-0.0147496,-0.00689559
94,0,0,0,0.0219995,0.001036,-0.023189,0.0219995,0.001036,-0.023189
95,0,0,0,-0.0418019,0.033607,-0.0604556,-0.0418019,0.033607,-0.0604556
96,0,0,0,0.0204113,-0.0169416,0.00998357,0.0204113,-0.0169416,0.00998357
97,0,0,0,-0.0389135,-0.0445424,-0.0365695,-0.0389135,-0.0445424,-0.0365695
98,0,0,0,-0.00560251,-0.0182443,0.0210784,-0.00560251,-0.0182443,0.0210784
99,0,0,0,0.00970101,-0.0163388,-0.0371173,0.00970101,-0.0163388,-0.0371173
100,0,0,0,0.00193561,-0.0130421,0.00969168,0.00193561,-0.0130421,0.00969168
101,0,0,0,0.000315814,-0.0139476,0.0142088,0.000315814,-0.0139476,0.0142088
102,0,0,0,-0.00128572,-0.0146139,0.00579781,-0.00128572,-0.0146139,0.00579781
103,0,0,0,0.0114182,-0.0154457,-0.0238304,0.0114182,-0.0154457,-0.0238304
104,0,0,0,-0.0649044,-0.0300859,-0.0731294,-0.0649044,-0.0300859,-0.0731294
105,0,0,0,-0.0310521,-0.0541785,0.00150198,-0.0310521,-0.0541785,0.00150198
106,0,0,0,0.00713112,-0.00557724,-0.00721221,0.00713112,-0.00557724,-0.00721221
107,0,0,0,0.0109359,-0.0305428,0.0129175,0.0109359,-0.0305428,0.0129175
108,0,0,0,-0.0446805,0.0198366,-0.065507,-0.0446805,0.0198366,-0.065507
109,0,0,0,0.0175534,-0.0313569,0.0188746,0.0175534,-0.0313569,0.0188746
110,0,0,0,-0.0111478,-0.0561809,0.0218365,-0.0111478,-0.0561809,0.0218365
111,0,0,0,0.0242881,-0.0233092,-0.00563938,0.0242881,-0.0233092,-0.00563938
112,0,0,0,-0.0355097,-0.0631858,-0.00811404,-0.0355097,-0.0631858,-0.00811404
113,0,0,0,0.0122365,0.0155797,-0.0662849,0.0122365,0.0155797,-0.0662849
114,0,0,0,-0.00862672,0.0118007,-0.0309124,-0.00862672,0.0118007,-0.0309124
115,0,0,0,-0.00232656,-0.00658552,0.00724007,-0.00232656,-0.00658552,0.00724007
116,0,0,0,0.0155474,-0.0178541,0.0131866,0.0155474,-0.0178541,0.0131866
117,0,0,0,0.000220024,0.00136908,-0.0350376,0.000220024,0.00136908,-0.0350376
118,0,0,0,-0.0316953,0.00503395,-0.0735803,-0.0316953,0.00503395,-0.0735803
119,0,0,0,0.00746715,-0.06121,0.0258279,0.00746715,-0.06121,0.0258279
120,0,0,0,-0.0362593,-0.00335477,-0.0464057,-0.0362593,-0.00335477,-0.0464057
121,0,0,0,0.0195674,-0.0097619,-0.000721264,0.0195674,-0.0097619,-0.000721264
122,0,0,0,0.0205303,-0.0231407,0.00087303,0.0205303,-0.0231407,0.00087303
123,0,0,0,0.00921517,-0.0109424,-0.000300505,0.00921517,-0.0109424,-0.000300505
124,0,0,0,-0.00302257,0.00435901,-0.00745248,-0.00302257,0.00435901,-0.00745248
125,0,0,0,-0.0798707,-0.0396192,-0.033609,-0.0798707,-0.0396192,-0.033609
126,0,0,0,0.00225754,-0.0107667,0.00846755,0.00225754,-0.0107667,0.00846755
127,0,0,0,-0.0523711,-0.0422342,-0.0030316,-0.0523711,-0.0422342,-0.0030316
128,0,0,0,0.0116085,-0.0116369,0.00860433,0.0116085,-0.0116369,0.00860433
129,0,0,0,-0.0414589,-0.0438249,-0.0111902,-0.0414589,-0.0438249,-0.0111902
130,0,0,0,0.0217822,-0.0144149,-0.0189177,0.0217822,-0.0144149,-0.0189177
131,0,0,0,0.0250782,-0.00730451,-0.02213,0.0250782,-0.00730451,-0.02213
132,0,0,0,0.0019395,0.0441034,-0.0935919,0.0019395,0.0441034,-0.0935919
133,0,0,0,-0.0159916,0.0260581,-0.0593243,-0.0159916,0.0260581,-0.0593243
134,0,0,0,-0.0259099,-0.0408616,0.0251359,-0.0259099,-0.0408616,0.0251359
135,0,0,0,-0.0402783,-0.0316766,-0.00146351,-0.0402783,-0.0316766,-0.00146351
136,0,0,0,0.0126824,-0.00354649,-0.0269172,0.0126824,-0.00354649,-0.0269172
137,0,0,0,0.00160099,-0.00728925,0.0055758,0.00160099,-0.00728925,0.0055758
138,0,0,0,-0.0279378,-0.0245105,0.0119898,-0.0279378,-0.0245105,0.0119898
139,0,0,0,-0.0254203,-0.0513112,0.00923757,-0.0254203,-0.0513112,0.00923757
140,0,0,0,-0.00468503,-0.0223499,0.00827209,-0.00468503,-0.0223499,0.00827209
141,0,0,0,0.0106751,-0.0205787,0.00625571,0.0106751,-0.0205787,0.00625571
142,0,0,0,0.0247637,-0.00569883,-0.0171917,0.0247637,-0.00569883,-0.0171917
143,0,0,0,0.00663963,-0.0246633,0.0104755,0.00663963,-0.0246633,0.0104755
144,0,0,0,0.000242538,-0.0611499,0.0334516,0.000242538,-0.0611499,0.0334516
145,0,0,0,0.00900539,-0.058812,0.0313045,0.00900539,-0.058812,0.0313045
146,0,0,0,-0.0191546,-0.0380439,0.00810238,-0.0191546,-0.0380439,0.00810238
147,0,0,0,0.00583164,0.00275447,-0.0104181,0.00583164,0.00275447,-0.0104181
148,0,0,0,-0.00636787,-0.0142793,0.0108399,-0.00636787,-0.0142793,0.0108399
149,0,0,0,-0.0190181,-0.0515063,0.0226036,-0.0190181,-0.0515063,0.0226036
150,0,0,0,0.00472459,-0.000340927,-0.00359131,0.00472459,-0.000340927,-0.00359131
151,0,0,0,0.0130555,-0.000787155,-0.00899484,0.0130555,-0.000787155,-0.00899484
152,0,0,0,-0.00440729,0.016059,-0.0371147,-0.00440729,0.016059,-0.0371147
153,0,0,0,-0.0177294,0.0157178,-0.0494049,-0.0177294,0.0157178,-0.0494049
154,0,0,0,-0.0210964,-0.0253419,0.000320292,-0.0210964,-0.0253419,0.000320292
155,0,0,0,0.00508333,-0.00142602,-0.000766301,0.00508333,-0.00142602,-0.000766301
156,0,0,0,-0.00849499,0.0413596,-0.059997,-0.00849499,0.0413596,-0.059997
157,0,0,0,0.00191932,0.00224374,-0.00705605,0.00191932,0.00224374,-0.00705605
158,0,0,0,0.0091008,-0.00859741,0.000522573,0.0091008,-0.00859741,0.000522573
159,0,0,0,0.0139956,-0.0266663,0.0119085,0.0139956,-0.0266663,0.0119085
160,0,0,0,0.00993548,-0.000759376,-0.0075265,0.00993548,-0.000759376,-0.0075265
161,0,0,0,0.0036658,0.012181,-0.0243523,0.0036658,0.012181,-0.0243523
162,0,0,0,0.00311988,0.00525413,-0.0235955,0.00311988,0.00525413,-0.0235955
163,0,0,0,-0.00935853,-0.0111313,0.00706143,-0.00935853,-0.0111313,0.00706143
164,0,0,0,0.0151699,-0.0103189,-0.00798529,0.0151699,-0.0103189,-0.00798529
165,0,0,0,0.00555623,0.00437933,-0.00665695,0.00555623,0.00437933,-0.00665695
166,0,0,0,0.00993852,0.0140334,-0.0419772,0.00993852,0.0140334,-0.0419772
167,0,0,0,0.00694245,-0.022349,0.0089552,0.00694245,-0.022349,0.0089552
168,0,0,0,-0.0162009,0.0166805,-0.0229316,-0.0162009,0.0166805,-0.0229316
169,0,0,0,-0.0100385,-0.0685929,0.0314824,-0.0100385,-0.0685929,0.0314824
170,0,0,0,-0.0199595,-0.0463501,0.0164087,-0.0199595,-0.0463501,0.0164087
171,0,0,0,-0.0321371,-0.000173294,-0.0225036,-0.0321371,-0.000173294,-0.0225036
172,0,0,0,-0.00251721,-0.0186571,0.010611,-0.00251721,-0.0186571,0.010611
