vtx,x,y,z
0,0.0822122,0.113077,0.0532053
1,0.0820897,0.107241,0.052522
2,0.0793328,0.117199,0.0550873
3,0.0730661,0.117167,0.0547823
4,0.0702399,0.118653,0.0563369
5,0.0719157,0.108866,0.0547199
6,0.0932695,0.111587,0.0563014
7,0.0926586,0.109122,0.0551392
8,0.0727876,0.10617,0.0554455
9,0.0844543,0.101908,0.0550572
10,0.0764653,0.119753,0.0625517
11,0.0603038,0.113419,0.0677156
12,0.0652845,0.116744,0.0609966
13,0.0874034,0.115787,0.0612285
14,0.0647268,0.119249,0.0631727
15,0.102777,0.102756,0.0596789
16,0.0995582,0.10888,0.0620825
17,0.0588009,0.119411,0.0626925
18,0.104241,0.10847,0.0620496
19,0.0692296,0.102895,0.060801
20,0.0916234,0.116129,0.0641544
21,0.0602679,0.10585,0.0649162
22,0.0567527,0.120974,0.064663
23,0.0820741,0.122428,0.0660948
24,0.0594225,0.0983225,0.06723
25,0.0752169,0.0986286,0.0635762
26,0.0972308,0.0979583,0.0622753
27,0.0712039,0.132368,0.0713995
28,0.0560872,0.112281,0.0703495
29,0.072414,0.126922,0.0696578
30,0.0959983,0.12072,0.0686964
31,0.0860745,0.129372,0.0723279
32,0.108388,0.117704,0.0682923
33,0.10356,0.122696,0.0687696
34,0.0842323,0.0959813,0.0617388
35,0.0953669,0.0867642,0.0672327
36,0.0899106,0.0984675,0.0593592
37,0.0633848,0.128526,0.068757
38,0.0797118,0.0826501,0.0725981
39,0.0707411,0.136416,0.0762001
40,0.0951378,0.131665,0.0734162
41,0.0903508,0.0884374,0.0660778
42,0.0580668,0.125915,0.0725618
43,0.116274,0.11174,0.0796096
44,0.0854879,0.134907,0.073902
45,0.0548663,0.107012,0.0723319
46,0.103014,0.0944039,0.0690419
47,0.0543134,0.0977392,0.0704071
48,0.0545706,0.116435,0.0711268
49,0.10856,0.104673,0.0703778
50,0.104281,0.128406,0.0770533
51,0.0503588,0.110122,0.0786078
52,0.0798038,0.137145,0.0765928
53,0.0557278,0.0874587,0.0727968
54,0.0517575,0.0812509,0.0751007
55,0.0937626,0.136378,0.0807289
56,0.0864249,0.0818825,0.0719535
57,0.108805,0.124103,0.0761871
58,0.0902048,0.0705878,0.07336
59,0.0758033,0.138537,0.0847153
60,0.0731059,0.0758584,0.0802701
61,0.0697913,0.084875,0.0735997
62,0.0478963,0.0989224,0.0806909
63,0.0876983,0.0704116,0.0740109
64,0.0650291,0.136642,0.080945
65,0.060684,0.0909199,0.0724185
66,0.0521824,0.123553,0.0855947
67,0.0448557,0.0885937,0.0812916
68,0.0543797,0.129224,0.0888813
69,0.0817991,0.13757,0.090718
70,0.0582666,0.0823597,0.0792929
71,0.0458786,0.0817844,0.0789919
72,0.117088,0.105682,0.0811963
73,0.0840557,0.0745534,0.0812965
74,0.0702371,0.135935,0.0882838
75,0.11292,0.0973421,0.0785946
76,0.0768642,0.137926,0.0928699
77,0.105982,0.12718,0.0864364
78,0.0647086,0.0818003,0.0790683
79,0.0498009,0.116709,0.0848576
80,0.0462216,0.105848,0.087379
81,0.0575581,0.13339,0.0931352
82,0.112384,0.119602,0.0760941
83,0.109737,0.0887318,0.0791029
84,0.0429156,0.12189,0.0888913
85,0.0646177,0.136464,0.0916603
86,0.0374927,0.111933,0.0913669
87,0.101667,0.13001,0.0891946
88,0.037342,0.1213,0.0924575
89,0.119753,0.112565,0.0864937
90,0.122854,0.0871502,0.0819909
91,0.0927641,0.133714,0.0914386
92,0.0954173,0.0685176,0.076582
93,0.0298507,0.114723,0.0993493
94,0.0613039,0.135548,0.0841506
95,0.10897,0.122032,0.0857542
96,0.0868505,0.0671352,0.0786627
97,0.127016,0.0929022,0.0832894
