vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.0222954,0.0207827,0.0168126,-0.0222954,0.0207827,0.0168126
1,0,0,0,-0.00138818,0.0289934,0.0232016,-0.00138818,0.0289934,0.0232016
2,0,0,0,-0.0273058,0.00877898,0.00399958,-0.0273058,0.00877898,0.00399958
3,0,0,0,-0.00913886,0.00620028,0.0121699,-0.00913886,0.00620028,0.0121699
4,0,0,0,-0.0267706,-0.00163626,0.0304264,-0.0267706,-0.00163626,0.0304264
5,0,0,0,-0.00196814,0.0063449,0.0130678,-0.00196814,0.0063449,0.0130678
6,0,0,0,-0.0112722,0.00633302,-0.000453437,-0.0112722,0.00633302,-0.000453437
7,0,0,0,-0.0072633,0.0126856,0.00457288,-0.0072633,0.0126856,0.00457288
8,0,0,0,0.0160927,0.0212655,0.0344918,0.0160927,0.0212655,0.0344918
9,0,0,0,0.0249815,0.0747957,0.049945,0.0249815,0.0747957,0.049945
10,0,0,0,-0.0627842,0.00986871,0.0123654,-0.0627842,0.00986871,0.0123654
11,0,0,0,-0.00656075,0.00246112,0.0367137,-0.00656075,0.00246112,0.0367137
12,0,0,0,-0.0081541,0.000813551,0.026135,-0.0081541,0.000813551,0.026135
13,0,0,0,-0.0492517,0.0138126,-0.00192843,-0.0492517,0.0138126,-0.00192843
14,0,0,0,-0.0123155,0.00311132,0.00597445,-0.0123155,0.00311132,0.00597445
15,0,0,0,-0.00338033,0.0148554,0.00137243,-0.00338033,0.0148554,0.00137243
16,0,0,0,-0.0440923,0.026234,0.00547086,-0.0440923,0.026234,0.00547086
17,0,0,0,-0.00127934,0.00646458,0.0159995,-0.00127934,0.00646458,0.0159995
18,0,0,0,-0.0255905,0.0356701,0.00636042,-0.0255905,0.0356701,0.00636042
19,0,0,0,0.0146591,0.0163795,0.032811,0.0146591,0.0163795,0.032811
20,0,0,0,-0.0545885,0.0330623,0.0137737,-0.0545885,0.0330623,0.0137737
21,0,0,0,-0.013616,0.0062439,0.0978216,-0.013616,0.0062439,0.0978216
22,0,0,0,-0.00312986,-0.00230172,0.0167672,-0.00312986,-0.00230172,0.0167672
23,0,0,0,-0.0422083,0.0176118,0.0147737,-0.0422083,0.0176118,0.0147737
24,0,0,0,0.00617011,0.0227,0.037026,0.00617011,0.0227,0.037026
25,0,0,0,0.0433632,0.0671792,0.0807458,0.0433632,0.0671792,0.0807458
26,0,0,0,0.00417362,0.0243237,0.00941394,0.00417362,0.0243237,0.00941394
27,0,0,0,-0.0217143,0.0103469,0.0123592,-0.0217143,0.0103469,0.0123592
28,0,0,0,-0.00320763,0.00252369,0.0505493,-0.00320763,0.00252369,0.0505493
29,0,0,0,-0.0342301,0.0198811,0.0186841,-0.0342301,0.0198811,0.0186841
30,0,0,0,-0.0603102,0.0409166,0.0370289,-0.0603102,0.0409166,0.0370289
31,0,0,0,-0.0230945,0.01695,0.0151443,-0.0230945,0.01695,0.0151443
32,0,0,0,-0.0320926,0.0416542,-0.00486316,-0.0320926,0.0416542,-0.00486316
33,0,0,0,-0.0553972,0.0377429,0.0253056,-0.0553972,0.0377429,0.0253056
34,0,0,0,0.0121766,0.0217241,0.0234638,0.0121766,0.0217241,0.0234638
35,0,0,0,0.00250146,0.0284522,0.00930206,0.00250146,0.0284522,0.00930206
36,0,0,0,0.013439,0.04943,0.0237535,0.013439,0.04943,0.0237535
37,0,0,0,-0.00956869,0.000570527,0.00589263,-0.00956869,0.000570527,0.00589263
38,0,0,0,0.0372033,0.0568321,0.0623946,0.0372033,0.0568321,0.0623946
39,0,0,0,-0.0284821,-0.00223082,0.0114776,-0.0284821,-0.00223082,0.0114776
40,0,0,0,-0.0334207,0.0145806,0.00682113,-0.0334207,0.0145806,0.00682113
