vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.00418321,-0.0129548,0.0351703,-0.00418321,-0.0129548,0.0351703
1,0,0,0,-0.00119215,0.0116454,0.0377404,-0.00119215,0.0116454,0.0377404
2,0,0,0,-0.00737943,-0.0240323,0.0187664,-0.00737943,-0.0240323,0.0187664
3,0,0,0,0.00436965,-0.00507534,0.0166357,0.00436965,-0.00507534,0.0166357
4,0,0,0,0.0229237,-0.0255316,0.0299775,0.0229237,-0.0255316,0.0299775
5,0,0,0,0.00597379,0.00256288,0.0143555,0.00597379,0.00256288,0.0143555
6,0,0,0,-0.00662622,-0.00824796,0.0080566,-0.00662622,-0.00824796,0.0080566
7,0,0,0,-0.00618925,-0.00141207,0.0149726,-0.00618925,-0.00141207,0.0149726
8,0,0,0,0.0158125,0.0275486,0.034171,0.0158125,0.0275486,0.034171
9,0,0,0,-0.00671231,0.054834,0.0804051,-0.00671231,0.054834,0.0804051
10,0,0,0,-0.00734562,-0.0631419,0.0398405,-0.00734562,-0.0631419,0.0398405
11,0,0,0,0.0285704,-0.0010637,0.03123,0.0285704,-0.0010637,0.03123
12,0,0,0,0.0206957,-0.00473619,0.022584,0.0206957,-0.00473619,0.022584
13,0,0,0,-0.0198094,-0.046189,0.0262782,-0.0198094,-0.046189,0.0262782
14,0,0,0,0.000771783,-0.0106601,0.0113729,0.000771783,-0.0106601,0.0113729
15,0,0,0,-0.00974233,0.00296788,0.0132701,-0.00974233,0.00296788,0.0132701
16,0,0,0,-0.0209616,-0.0350416,0.0394059,-0.0209616,-0.0350416,0.0394059
17,0,0,0,0.00942984,0.00387043,0.0181842,0.00942984,0.00387043,0.0181842
18,0,0,0,-0.0250329,-0.0126192,0.0419313,-0.0250329,-0.0126192,0.0419313
19,0,0,0,0.0175035,0.0242791,0.0297623,0.0175035,0.0242791,0.0297623
20,0,0,0,-0.0217751,-0.0448254,0.0563913,-0.0217751,-0.0448254,0.0563913
21,0,0,0,0.0746215,-0.00207578,0.0784473,0.0746215,-0.00207578,0.0784473
22,0,0,0,0.0168994,-0.00148991,0.012116,0.0168994,-0.00148991,0.012116
23,0,0,0,-0.00770732,-0.0384354,0.0416945,-0.00770732,-0.0384354,0.0416945
24,0,0,0,0.0145156,0.0173477,0.0387033,0.0145156,0.0173477,0.0387033
25,0,0,0,0.0241689,0.0705274,0.0862162,0.0241689,0.0705274,0.0862162
26,0,0,0,-0.00823159,0.0141806,0.0226515,-0.00823159,0.0141806,0.0226515
27,0,0,0,-0.000536485,-0.0262415,0.0360466,-0.000536485,-0.0262415,0.0360466
28,0,0,0,0.0416794,0.00389772,0.0408054,0.0416794,0.00389772,0.0408054
29,0,0,0,-0.00521543,-0.0312405,0.0498478,-0.00521543,-0.0312405,0.0498478
30,0,0,0,-0.00833839,-0.0489483,0.0885771,-0.00833839,-0.0489483,0.0885771
31,0,0,0,-0.00471473,-0.0223984,0.0479449,-0.00471473,-0.0223984,0.0479449
32,0,0,0,-0.0464678,-0.0218367,0.0466847,-0.0464678,-0.0218367,0.0466847
33,0,0,0,-0.0189541,-0.0499501,0.0786802,-0.0189541,-0.0499501,0.0786802
34,0,0,0,0.00545443,0.0214314,0.0263815,0.00545443,0.0214314,0.0263815
35,0,0,0,-0.0109836,0.0133409,0.0249989,-0.0109836,0.0133409,0.0249989
36,0,0,0,-0.0121622,0.0323698,0.0471213,-0.0121622,0.0323698,0.0471213
37,0,0,0,0.00383155,-0.010262,0.00966912,0.00383155,-0.010262,0.00966912
38,0,0,0,0.0145849,0.0562317,0.0648694,0.0145849,0.0562317,0.0648694
39,0,0,0,0.0126844,-0.0576419,0.0296459,0.0126844,-0.0576419,0.0296459
40,0,0,0,-0.0189265,-0.0505619,0.046172,-0.0189265,-0.0505619,0.046172
41,0,0,0,0.0133247,0.0467244,0.0786425,0.0133247,0.0467244,0.0786425
42,0,0,0,0.027257,-0.0195432,0.010565,0.027257,-0.0195432,0.010565
43,0,0,0,-0.0910193,-0.0173691,0.0493549,-0.0910193,-0.0173691,0.0493549
44,0,0,0,-0.00557576,-0.0262361,0.0278917,-0.00557576,-0.0262361,0.0278917
45,0,0,0,0.0808333,-0.00372281,0.0589245,0.0808333,-0.00372281,0.0589245
46,0,0,0,-0.0578526,0.0361717,0.0557217,-0.0578526,0.0361717,0.0557217
47,0,0,0,0.0456074,0.00191907,0.0503871,0.0456074,0.00191907,0.0503871
48,0,0,0,0.0352841,-0.00437765,0.0157115,0.0352841,-0.00437765,0.0157115
49,0,0,0,-0.0591526,0.0197525,0.040663,-0.0591526,0.0197525,0.040663
50,0,0,0,-0.0263255,-0.0350969,0.00996544,-0.0263255,-0.0350969,0.00996544
51,0,0,0,0.061996,-0.00650297,0.0354407,0.061996,-0.00650297,0.0354407
52,0,0,0,-0.000322737,-0.0279812,0.0145303,-0.000322737,-0.0279812,0.0145303
53,0,0,0,-0.00145392,0.00843438,0.0186026,-0.00145392,0.00843438,0.0186026
54,0,0,0,0.000285811,0.00990317,0.0129699,0.000285811,0.00990317,0.0129699
55,0,0,0,-0.0231453,-0.0577876,0.00976895,-0.0231453,-0.0577876,0.00976895
56,0,0,0,0.0251396,0.0347422,0.0458183,0.0251396,0.0347422,0.0458183
57,0,0,0,-0.0150078,-0.0142104,0.00721108,-0.0150078,-0.0142104,0.00721108
58,0,0,0,-0.0052277,0.0243134,0.0463481,-0.0052277,0.0243134,0.0463481
59,0,0,0,0.00194262,-0.0371823,0.000239755,0.00194262,-0.0371823,0.000239755
60,0,0,0,0.00997929,0.0572586,0.0576633,0.00997929,0.0572586,0.0576633
61,0,0,0,0.0223412,0.0486001,0.0588366,0.0223412,0.0486001,0.0588366
62,0,0,0,0.0662712,-0.0136329,0.0367574,0.0662712,-0.0136329,0.0367574
63,0,0,0,0.0327828,0.0144918,0.0269944,0.0327828,0.0144918,0.0269944
64,0,0,0,0.0259568,-0.0618338,0.019168,0.0259568,-0.0618338,0.019168
65,0,0,0,-0.000824424,0.0142349,0.0198354,-0.000824424,0.0142349,0.0198354
66,0,0,0,0.053029,-0.0349126,0.0449233,0.053029,-0.0349126,0.0449233
67,0,0,0,0.0629357,-0.00851366,0.0308517,0.0629357,-0.00851366,0.0308517
68,0,0,0,0.0386624,-0.0515601,0.0431625,0.0386624,-0.0515601,0.0431625
69,0,0,0,-0.0081808,-0.0462367,0.00157065,-0.0081808,-0.0462367,0.00157065
70,0,0,0,-0.00679984,0.0356779,0.0353415,-0.00679984,0.0356779,0.0353415
71,0,0,0,0.00750619,0.0038686,0.00613074,0.00750619,0.0038686,0.00613074
72,0,0,0,-0.0569325,-0.0167592,0.0707183,-0.0569325,-0.0167592,0.0707183
73,0,0,0,0.0109666,0.011118,0.00874626,0.0109666,0.011118,0.00874626
74,0,0,0,0.000291609,-0.0240727,0.0017416,0.000291609,-0.0240727,0.0017416
75,0,0,0,-0.0464919,0.0113016,0.0796559,-0.0464919,0.0113016,0.0796559
76,0,0,0,0.00121699,-0.0264466,0.000359385,0.00121699,-0.0264466,0.000359385
77,0,0,0,-0.0248131,-0.0274706,0.00176489,-0.0248131,-0.0274706,0.00176489
78,0,0,0,0.0237534,0.0595468,0.0626109,0.0237534,0.0595468,0.0626109
79,0,0,0,0.0369947,-0.0120878,0.0371781,0.0369947,-0.0120878,0.0371781
80,0,0,0,0.0547529,0.00103935,0.0455631,0.0547529,0.00103935,0.0455631
81,0,0,0,0.018092,-0.0508637,0.0226644,0.018092,-0.0508637,0.0226644
82,0,0,0,-0.00693963,-0.00458072,0.00282144,-0.00693963,-0.00458072,0.00282144
83,0,0,0,-0.059258,0.0386182,0.105046,-0.059258,0.0386182,0.105046
84,0,0,0,0.0240365,-0.0107927,0.0420166,0.0240365,-0.0107927,0.0420166
85,0,0,0,0.00498079,-0.0489856,0.00224906,0.00498079,-0.0489856,0.00224906
86,0,0,0,0.0396314,0.00373667,0.0546588,0.0396314,0.00373667,0.0546588
87,0,0,0,-0.0260829,-0.0412764,0.00173625,-0.0260829,-0.0412764,0.00173625
88,0,0,0,0.0374592,-0.0139766,0.0430979,0.0374592,-0.0139766,0.0430979
89,0,0,0,-0.0697147,-0.047574,0.0727821,-0.0697147,-0.047574,0.0727821
90,0,0,0,-0.0333191,0.0172189,0.0833049,-0.0333191,0.0172189,0.0833049
91,0,0,0,-0.015902,-0.0431016,0.00242709,-0.015902,-0.0431016,0.00242709
92,0,0,0,-0.0360661,0.0413831,0.0445539,-0.0360661,0.0413831,0.0445539
93,0,0,0,0.0408342,-0.00549074,0.036743,0.0408342,-0.00549074,0.036743
94,0,0,0,0.0170062,-0.0251676,0.00763925,0.0170062,-0.0251676,0.00763925
