vtx,x,y,z
0,-0.0235383,0.172056,0.448722
1,-0.021071,0.177275,0.447513
2,-0.0268616,0.168349,0.446695
3,-0.031697,0.169994,0.443012
4,-0.0338169,0.168657,0.440487
5,-0.0284892,0.177188,0.44001
6,-0.0131437,0.169137,0.452917
7,-0.0129211,0.171916,0.452704
8,-0.0261712,0.17885,0.439249
9,-0.0155073,0.179859,0.445572
10,-0.0268692,0.16314,0.440089
11,-0.0334742,0.169538,0.424371
12,-0.0344663,0.169044,0.433426
13,-0.0173355,0.164556,0.446786
14,-0.0351323,0.165978,0.432192
15,-0.000146814,0.172567,0.453824
16,-0.00444396,0.167031,0.451756
17,-0.0398808,0.167469,0.428924
18,-0.000752786,0.166311,0.454581
19,-0.0247325,0.179673,0.432096
20,-0.013014,0.161815,0.447348
21,-0.0309813,0.177239,0.42423
22,-0.0412903,0.165651,0.426624
23,-0.0223977,0.157842,0.441758
24,-0.0267749,0.182441,0.419826
25,-0.0168683,0.180368,0.432538
26,-0.000714814,0.176474,0.447051
27,-0.0330354,0.149425,0.433888
28,-0.0348327,0.170115,0.419438
29,-0.0302233,0.154539,0.434374
30,-0.00995276,0.154699,0.448062
31,-0.0200211,0.147974,0.441683
32,0.000622139,0.15455,0.455235
33,-0.00523541,0.151298,0.453301
34,-0.0096787,0.181389,0.438779
35,0.00572866,0.183548,0.438984
36,-0.00776639,0.179237,0.444801
37,-0.0381812,0.155766,0.429851
38,-0.00139815,0.187755,0.424046
39,-0.033208,0.143717,0.431228
40,-0.0138708,0.143427,0.447211
41,0.000640473,0.183932,0.437177
42,-0.039138,0.157227,0.422967
43,0.0145605,0.151839,0.450138
44,-0.0224769,0.142722,0.441744
45,-0.0321884,0.173725,0.415682
46,0.00845655,0.174584,0.444622
47,-0.02882,0.18248,0.414087
48,-0.0376938,0.166635,0.419121
49,0.00811518,0.164179,0.450063
50,-0.00378789,0.142139,0.44934
51,-0.0342178,0.168982,0.409112
52,-0.0266237,0.140798,0.436851
53,-0.021527,0.18934,0.410305
54,-0.0203378,0.19418,0.404407
55,-0.0139296,0.136075,0.442345
56,0.00366803,0.187162,0.428506
57,0.00132485,0.145103,0.451575
58,0.0127522,0.194796,0.426592
59,-0.0266237,0.136398,0.428787
60,0.00063016,0.190855,0.412289
61,-0.00940808,0.187723,0.417742
62,-0.029466,0.177678,0.4028
63,0.0112635,0.195185,0.424508
64,-0.0354408,0.142424,0.424233
65,-0.0197567,0.185529,0.414676
66,-0.0363741,0.153894,0.408999
67,-0.0262761,0.18656,0.397506
68,-0.036071,0.146997,0.409602
69,-0.0189528,0.13272,0.427887
70,-0.0140971,0.189545,0.405641
71,-0.0232006,0.193125,0.398001
72,0.0188734,0.155824,0.447717
73,0.00981487,0.188842,0.418051
74,-0.0278794,0.138012,0.421942
75,0.0187264,0.164962,0.444596
76,-0.0218444,0.132464,0.423328
77,0.00230774,0.137924,0.443201
78,-0.00912831,0.18859,0.409656
79,-0.0350487,0.160462,0.406063
80,-0.0311046,0.16891,0.398826
81,-0.0338473,0.140619,0.4097
82,0.0061773,0.148051,0.452587
83,0.0208643,0.172484,0.439734
84,-0.0408994,0.155751,0.400247
85,-0.0307966,0.137159,0.416085
86,-0.0387775,0.163919,0.392136
87,-0.00107003,0.135161,0.439292
88,-0.0431027,0.155693,0.393952
89,0.01983,0.146823,0.447516
90,0.0327132,0.169303,0.445332
91,-0.00853846,0.133001,0.433141
92,0.019124,0.193606,0.426877
93,-0.0421916,0.159241,0.382303
94,-0.0362259,0.142551,0.419235
95,0.00677895,0.141842,0.444085
96,0.0143496,0.195656,0.41965
97,0.0335371,0.16297,0.448658
98,-0.0115327,0.190607,0.396568
99,-0.0411091,0.141919,0.402659
100,0.0171902,0.197266,0.421375
101,-0.0165472,0.193715,0.394913
102,0.0114297,0.188676,0.41317
103,-0.0431609,0.147363,0.400314
104,0.0372538,0.150736,0.451196
105,0.0277847,0.178667,0.432693
106,-0.0443146,0.146404,0.397126
107,-0.00595864,0.190254,0.39768
108,0.0143122,0.143973,0.446941
109,0.0267396,0.192905,0.409705
110,0.00900912,0.193184,0.405398
111,-0.0277861,0.173049,0.392874
112,0.0337291,0.17437,0.440898
113,-0.0286844,0.133984,0.409699
114,0.0143649,0.135863,0.439389
115,-0.0130456,0.18944,0.388528
116,0.017454,0.188951,0.413251
117,-0.0379333,0.128254,0.401148
118,0.0203766,0.141965,0.446093
119,0.000114464,0.192985,0.396437
120,0.0361674,0.141677,0.449413
121,-0.0240182,0.182283,0.387597
122,-0.0252854,0.174818,0.384868
123,-0.0377039,0.1662,0.377371
124,0.0102469,0.13457,0.43828
125,0.0478548,0.159752,0.447619
126,-0.00848776,0.185722,0.390822
127,0.0206436,0.181471,0.433402
128,-0.0187009,0.19053,0.389939
129,0.042029,0.164902,0.445684
130,-0.0458596,0.147922,0.384257
131,-0.0448128,0.142069,0.387091
132,-0.00868384,0.122167,0.420128
133,0.00604023,0.123983,0.429735
134,0.0266846,0.193305,0.415571
135,0.0570364,0.168451,0.439815
136,-0.0439855,0.132159,0.398193
137,0.00866759,0.191961,0.397545
138,0.0288068,0.189157,0.421416
139,0.0436851,0.180207,0.430544
140,0.0200916,0.189551,0.407547
141,-0.0046636,0.18637,0.388165
142,-0.0442684,0.134501,0.392701
143,-0.0127103,0.189632,0.382433
144,0.0160296,0.193583,0.399577
145,0.00261932,0.192161,0.385522
146,0.0370673,0.183523,0.422094
147,-0.0383081,0.122841,0.393088
148,-0.00492857,0.187676,0.378506
149,0.0427055,0.182552,0.423717
150,-0.0463124,0.136634,0.3784
151,-0.0411151,0.12649,0.384282
152,0.0178157,0.128083,0.430263
153,0.0331715,0.131455,0.443917
154,0.0472544,0.174244,0.43608
155,-0.0446877,0.150281,0.37201
156,0.00514943,0.116732,0.418595
157,-0.0358423,0.122323,0.396329
158,-0.0206323,0.177051,0.378889
159,0.0253572,0.190023,0.406021
160,-0.0416649,0.134735,0.383798
161,-0.0212316,0.117871,0.396193
162,-0.0229496,0.122577,0.402419
163,0.0392292,0.185771,0.414758
164,-0.0465484,0.151122,0.376513
165,-0.0358894,0.118253,0.381121
166,-0.0195527,0.127446,0.409573
167,-0.0103595,0.190242,0.372392
168,0.0163927,0.123505,0.426009
169,0.0321166,0.190469,0.397206
170,0.0277828,0.193461,0.393509
171,0.0481008,0.140243,0.446803
172,0.034471,0.193886,0.404598
173,0.0145228,0.187193,0.37954
174,-0.0170085,0.185494,0.378883
175,0.0603724,0.169823,0.435845
176,0.0552514,0.158183,0.444202
177,0.0561979,0.144916,0.443016
178,-0.0117089,0.12025,0.408567
179,0.0269331,0.124621,0.434421
180,0.0111368,0.118584,0.421144
181,-0.0194553,0.176877,0.368088
182,0.0457775,0.182843,0.417003
183,0.0457625,0.190226,0.401781
184,0.0422441,0.131739,0.444736
185,-0.00744227,0.116475,0.404224
186,-0.0179444,0.118009,0.403941
187,0.0219075,0.193867,0.394539
188,-0.00165583,0.186794,0.370437
189,-0.0114828,0.187464,0.365941
190,0.0574691,0.171549,0.429336
191,0.021118,0.189733,0.390758
192,0.0451088,0.181192,0.408779
193,0.0559772,0.138379,0.44284
194,0.00345021,0.191212,0.372177
195,0.0415327,0.187918,0.408044
196,-0.0233798,0.174259,0.369629
197,0.0547501,0.177472,0.426762
198,0.0449589,0.191938,0.395585
199,0.0590993,0.180954,0.415819
200,0.0694258,0.161244,0.434304
201,0.0526396,0.130537,0.439044
202,-0.00923405,0.188432,0.364496
203,-0.0448672,0.133568,0.373808
204,0.0453764,0.190681,0.38807
205,0.0191919,0.120317,0.421523
206,-0.0400928,0.127534,0.372282
207,-0.0306961,0.164117,0.356959
208,-0.0364229,0.160511,0.361732
209,0.043218,0.127648,0.440313
210,0.000662738,0.187418,0.360009
211,0.0656806,0.176848,0.417243
212,0.030171,0.120147,0.423547
213,-0.00327367,0.185793,0.360914
214,0.0646115,0.148218,0.435876
215,0.0425473,0.195164,0.380427
216,0.0655283,0.168045,0.427472
217,-0.0413442,0.132468,0.366353
218,0.0372139,0.120066,0.428615
219,0.0533275,0.180197,0.406222
220,-0.0388275,0.12402,0.373279
221,0.0629057,0.138489,0.4369
222,-0.0268978,0.115814,0.386855
223,0.01029,0.189781,0.373388
224,0.0686399,0.174837,0.410632
225,0.00587486,0.191844,0.357086
226,0.0495253,0.187028,0.403525
227,-0.0160861,0.115831,0.397213
228,-0.00770006,0.184178,0.359827
229,-0.0211018,0.169184,0.356339
230,-0.0277186,0.161718,0.35021
231,-0.0373771,0.134148,0.359276
232,0.0196893,0.188293,0.383391
233,-0.0353851,0.125913,0.363559
234,-0.0149081,0.178119,0.362368
235,0.0711948,0.159892,0.427871
236,0.038472,0.19485,0.380996
237,-0.0341209,0.153876,0.351757
238,-0.0350244,0.148755,0.351622
239,-0.0325545,0.116322,0.376184
240,0.0327412,0.189652,0.379191
241,0.0530302,0.124545,0.429255
242,0.0398014,0.118331,0.415813
243,0.0747081,0.166697,0.416845
244,0.0696995,0.173471,0.417588
245,0.0684263,0.140821,0.429474
246,-0.0284957,0.153632,0.345462
247,0.0598753,0.129144,0.429081
248,0.0304691,0.186881,0.37554
249,-0.0147118,0.11285,0.382771
250,-0.0320453,0.144858,0.347788
251,0.0536385,0.186526,0.390328
252,0.0725417,0.17206,0.413085
253,-0.0297915,0.117958,0.36629
254,0.0536955,0.186704,0.385202
255,0.0162521,0.111298,0.408473
256,0.0258604,0.116023,0.41201
257,0.0138165,0.105912,0.400542
258,0.0175704,0.185601,0.375714
259,-0.0280199,0.121357,0.359859
260,0.00138888,0.181047,0.348963
261,0.074959,0.158234,0.421068
262,0.0222269,0.108027,0.40529
263,0.0564241,0.178227,0.401833
264,-0.0293417,0.130699,0.35209
265,0.0235994,0.184345,0.361358
266,0.0108679,0.109471,0.405076
267,0.0148751,0.191418,0.358593
268,0.0430763,0.193288,0.375993
269,0.0305763,0.183163,0.366427
270,-0.00558587,0.175235,0.35118
271,-0.0131446,0.165125,0.34531
272,0.000537969,0.111722,0.394058
273,0.0663125,0.133957,0.42461
274,-0.00363443,0.113591,0.389623
275,0.0584277,0.179977,0.392668
276,-0.0135225,0.113373,0.365811
