vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.0134643,-0.0119645,0.0236522,-0.0134643,-0.0119645,0.0236522
1,0,0,0,-0.0204454,0.00730607,0.0252642,-0.0204454,0.00730607,0.0252642
2,0,0,0,-0.00551182,-0.0194046,0.0115186,-0.00551182,-0.0194046,0.0115186
3,0,0,0,-0.0028076,-0.00207616,0.013919,-0.0028076,-0.00207616,0.013919
4,0,0,0,0.00971442,-0.0125627,0.032646,0.00971442,-0.0125627,0.032646
5,0,0,0,-0.00339068,0.0045147,0.0128568,-0.00339068,0.0045147,0.0128568
6,0,0,0,-0.00525328,-0.00669226,0.00335981,-0.00525328,-0.00669226,0.00335981
7,0,0,0,-0.00977079,-0.00226839,0.00775102,-0.00977079,-0.00226839,0.00775102
8,0,0,0,-0.0131543,0.0258023,0.0296092,-0.0131543,0.0258023,0.0296092
9,0,0,0,-0.0541097,0.035193,0.0493187,-0.0541097,0.035193,0.0493187
10,0,0,0,-0.00195149,-0.0458158,0.0265303,-0.00195149,-0.0458158,0.0265303
11,0,0,0,0.00601127,0.00790104,0.0361277,0.00601127,0.00790104,0.0361277
12,0,0,0,0.00489747,0.00266447,0.0250656,0.00489747,0.00266447,0.0250656
13,0,0,0,-0.00902046,-0.0374512,0.01249,-0.00902046,-0.0374512,0.01249
14,0,0,0,-0.0015484,-0.00699467,0.00902299,-0.0015484,-0.00699467,0.00902299
15,0,0,0,-0.0120405,0.000147288,0.00466973,-0.0120405,0.000147288,0.00466973
16,0,0,0,-0.0180017,-0.0313311,0.0196604,-0.0180017,-0.0313311,0.0196604
17,0,0,0,-0.00312401,0.00626217,0.0167006,-0.00312401,0.00626217,0.0167006
18,0,0,0,-0.0268804,-0.0165146,0.0183563,-0.0268804,-0.0165146,0.0183563
19,0,0,0,-0.00928039,0.0246056,0.0278515,-0.00928039,0.0246056,0.0278515
20,0,0,0,-0.0216588,-0.0379461,0.0304516,-0.0216588,-0.0379461,0.0304516
21,0,0,0,0.0178867,0.0198329,0.0949309,0.0178867,0.0198329,0.0949309
22,0,0,0,0.00598531,0.00495187,0.0158841,0.00598531,0.00495187,0.0158841
23,0,0,0,-0.00944824,-0.0274215,0.0248775,-0.00944824,-0.0274215,0.0248775
24,0,0,0,-0.0141866,0.0196742,0.0372533,-0.0141866,0.0196742,0.0372533
25,0,0,0,-0.0436327,0.0591832,0.0673373,-0.0436327,0.0591832,0.0673373
26,0,0,0,-0.0179968,0.00790393,0.0105692,-0.0179968,0.00790393,0.0105692
27,0,0,0,-0.00587206,-0.0143253,0.0196738,-0.00587206,-0.0143253,0.0196738
28,0,0,0,0.00933611,0.0157275,0.0488786,0.00933611,0.0157275,0.0488786
29,0,0,0,-0.0120094,-0.021479,0.0284923,-0.0120094,-0.021479,0.0284923
30,0,0,0,-0.0249271,-0.0391049,0.056538,-0.0249271,-0.0391049,0.056538
31,0,0,0,-0.0141092,-0.0164781,0.0284627,-0.0141092,-0.0164781,0.0284627
32,0,0,0,-0.0396326,-0.0297578,0.0144837,-0.0396326,-0.0297578,0.0144837
33,0,0,0,-0.0286945,-0.0449835,0.0481442,-0.0286945,-0.0449835,0.0481442
34,0,0,0,-0.0138616,0.0175258,0.0184881,-0.0138616,0.0175258,0.0184881
35,0,0,0,-0.0190328,0.00627803,0.0103589,-0.0190328,0.00627803,0.0103589
36,0,0,0,-0.0365638,0.0187419,0.024823,-0.0365638,0.0187419,0.024823
37,0,0,0,0.000879395,-0.00447738,0.0078306,0.000879395,-0.00447738,0.0078306
38,0,0,0,-0.0319679,0.0418353,0.0432847,-0.0319679,0.0418353,0.0432847
39,0,0,0,0.00830156,-0.0264141,0.0210824,0.00830156,-0.0264141,0.0210824
40,0,0,0,-0.0182228,-0.0514158,0.030647,-0.0182228,-0.0514158,0.030647
41,0,0,0,-0.034465,0.0330062,0.0509005,-0.034465,0.0330062,0.0509005
42,0,0,0,0.0166533,-0.00458568,0.0180691,0.0166533,-0.00458568,0.0180691
43,0,0,0,-0.0758669,-0.0450336,-0.00171958,-0.0758669,-0.0450336,-0.00171958
44,0,0,0,-0.00696895,-0.0204943,0.0176987,-0.00696895,-0.0204943,0.0176987
45,0,0,0,0.0320878,0.0219912,0.0830859,0.0320878,0.0219912,0.0830859
46,0,0,0,-0.0608676,0.00717287,0.0103117,-0.0608676,0.00717287,0.0103117
47,0,0,0,0.00954026,0.0163596,0.0641856,0.00954026,0.0163596,0.0641856
48,0,0,0,0.0175245,0.0085489,0.0265071,0.0175245,0.0085489,0.0265071
49,0,0,0,-0.052235,-0.00321493,0.00216164,-0.052235,-0.00321493,0.00216164
50,0,0,0,-0.0134915,-0.0425222,-0.00143719,-0.0134915,-0.0425222,-0.00143719
51,0,0,0,0.0295917,0.0150315,0.0559177,0.0295917,0.0150315,0.0559177
52,0,0,0,0.00134446,-0.0159166,0.00959958,0.00134446,-0.0159166,0.00959958
53,0,0,0,-0.014235,0.00780213,0.0146203,-0.014235,0.00780213,0.0146203
54,0,0,0,-0.0107022,0.0103337,0.0107076,-0.0107022,0.0103337,0.0107076
