vtx,x,y,z
0,0.0667289,0.109148,0.0586048
1,0.0667523,0.103305,0.0579524
2,0.0638651,0.113179,0.0606952
3,0.0576001,0.112936,0.0608881
4,0.0548499,0.114326,0.0626552
5,0.0567289,0.104593,0.0609469
6,0.0780418,0.108057,0.0608198
7,0.0774273,0.105565,0.0597167
8,0.0577441,0.101929,0.061611
9,0.0694825,0.0980577,0.0603145
10,0.061496,0.115663,0.0683428
11,0.0460163,0.108819,0.0748137
12,0.0503425,0.112274,0.0676999
13,0.0724259,0.112063,0.0661662
14,0.0498774,0.114773,0.0699045
15,0.0880735,0.0995591,0.0634531
16,0.0848376,0.105579,0.0660735
17,0.0439361,0.114744,0.0698941
18,0.0895132,0.10533,0.0656615
19,0.0547247,0.0985531,0.0672582
20,0.0768427,0.112564,0.0687342
21,0.0460143,0.101226,0.0720733
22,0.041998,0.116249,0.0720132
23,0.067267,0.118545,0.0713988
24,0.0456105,0.0936842,0.0745069
25,0.0610505,0.094501,0.0695723
26,0.0829086,0.0945788,0.0665112
27,0.0565254,0.128149,0.0775023
28,0.0420621,0.107558,0.0777893
29,0.0577761,0.122735,0.0757012
30,0.0813978,0.117334,0.0728717
31,0.0715029,0.125664,0.0772413
32,0.0938155,0.114751,0.0714899
33,0.0888678,0.119575,0.0723265
34,0.0699831,0.0921548,0.0670313
35,0.0818244,0.0833532,0.0716911
36,0.0753709,0.0948233,0.0641878
37,0.0486655,0.124034,0.0755233
38,0.0667937,0.0787461,0.0783442
39,0.0563085,0.132212,0.0822965
40,0.0805338,0.128275,0.0775891
41,0.0766771,0.0848448,0.0709287
42,0.043756,0.121273,0.0797525
43,0.102762,0.109138,0.08215
44,0.0708557,0.131186,0.0788329
45,0.0411795,0.102261,0.0799025
46,0.0893206,0.0912651,0.0728128
47,0.0407926,0.0929528,0.0781013
48,0.0404758,0.111671,0.0786578
49,0.094602,0.101737,0.0736248
50,0.0900385,0.125364,0.0804975
51,0.0370816,0.105273,0.0865062
52,0.0653362,0.133249,0.0819585
53,0.0427536,0.0827465,0.0804631
54,0.0392022,0.0764318,0.0831391
55,0.0795808,0.132978,0.0849611
56,0.0734591,0.078204,0.0771635
57,0.0946279,0.12122,0.0792935
58,0.0777359,0.0670554,0.0783704
59,0.0619525,0.134561,0.090355
60,0.0610619,0.0718021,0.0866054
61,0.0569116,0.0806412,0.0801328
62,0.0351802,0.0940142,0.0888797
63,0.0752978,0.0668008,0.079223
64,0.050991,0.132285,0.0874755
65,0.047538,0.0863696,0.0796477
66,0.0389962,0.118817,0.0932234
67,0.0325625,0.0835937,0.0898185
68,0.0412581,0.124588,0.0962763
69,0.0684265,0.133831,0.0958487
70,0.0459772,0.0777956,0.0867832
71,0.0336396,0.0768056,0.0874948
72,0.103905,0.103118,0.0836937
73,0.0721022,0.0708891,0.0867472
74,0.0567818,0.131807,0.0943636
75,0.099838,0.0946136,0.0815014
76,0.063677,0.134046,0.098382
77,0.0925081,0.124254,0.0897084
78,0.0523918,0.0774472,0.086035
79,0.0367977,0.111893,0.0927373
80,0.0338057,0.100946,0.0956322
81,0.0446248,0.128894,0.100223
82,0.0983449,0.116847,0.0789356
83,0.0970072,0.0859008,0.0823343
84,0.0300842,0.116884,0.097278
85,0.0514384,0.132181,0.0981705
86,0.0252179,0.106777,0.100277
87,0.0883294,0.126941,0.0927809
88,0.0248377,0.116147,0.101293
89,0.106731,0.110135,0.0887074
90,0.11036,0.0847952,0.0841526
91,0.0795189,0.130349,0.095702
92,0.0832569,0.0651956,0.0811833
93,0.0181522,0.109404,0.108838
94,0.0475733,0.131097,0.090971
95,0.0956096,0.119214,0.0888127
96,0.0749422,0.0635463,0.0839614
97,0.114409,0.090705,0.085059
98,0.0426761,0.0731014,0.094259
99,0.0346446,0.129169,0.102194
100,0.0777715,0.0613866,0.0829571
101,0.0370248,0.0723579,0.0921153
