vtx,x,y,z
0,0.138498,-0.120164,0.544338
1,0.133771,-0.121442,0.54107
2,0.14287,-0.117078,0.544468
3,0.145911,-0.115526,0.539175
4,0.148077,-0.113075,0.537911
5,0.139409,-0.116201,0.533881
6,0.131257,-0.120661,0.553394
7,0.129744,-0.121867,0.551374
8,0.136505,-0.116084,0.533343
9,0.127412,-0.120337,0.540774
10,0.144458,-0.108949,0.544891
11,0.145501,-0.10008,0.529153
12,0.147644,-0.107479,0.533703
13,0.136226,-0.113825,0.551674
14,0.149509,-0.104998,0.534968
15,0.118257,-0.121224,0.557424
16,0.124337,-0.117306,0.558426
17,0.152622,-0.103695,0.530025
18,0.12176,-0.118742,0.562123
19,0.134008,-0.110342,0.529739
20,0.13374,-0.112244,0.555972
21,0.139735,-0.103522,0.52464
22,0.154421,-0.101062,0.529527
23,0.143162,-0.106987,0.551652
24,0.133141,-0.101865,0.520504
25,0.126798,-0.10989,0.533071
26,0.116081,-0.117578,0.550834
27,0.155498,-0.0977876,0.548821
28,0.145876,-0.0964941,0.525578
29,0.150725,-0.100343,0.546648
30,0.13442,-0.108709,0.562898
31,0.14564,-0.101504,0.559823
32,0.126066,-0.112979,0.571606
33,0.132486,-0.110605,0.570249
34,0.120714,-0.114526,0.53885
35,0.106181,-0.113274,0.544475
36,0.120768,-0.118203,0.544402
37,0.156625,-0.0983864,0.539794
38,0.108829,-0.104023,0.530409
39,0.157993,-0.0926947,0.551486
40,0.142998,-0.102834,0.568768
41,0.110264,-0.112802,0.540933
42,0.156004,-0.0935258,0.534766
43,0.114451,-0.104978,0.577325
44,0.150239,-0.099268,0.562516
45,0.141469,-0.0948229,0.522226
46,0.108571,-0.113072,0.555182
47,0.134289,-0.0974288,0.516585
48,0.149949,-0.0948696,0.526633
49,0.114367,-0.11239,0.565397
50,0.135026,-0.102334,0.575409
51,0.144753,-0.087289,0.521321
52,0.154213,-0.0948512,0.559475
53,0.124312,-0.0965689,0.51293
54,0.12039,-0.0938505,0.506869
55,0.145912,-0.0950112,0.571492
56,0.105141,-0.106608,0.535477
