vtx,x,y,z
0,0.0553025,0.265847,0.360792
1,0.0548678,0.266149,0.354913
2,0.0525553,0.264457,0.365195
3,0.0463228,0.265205,0.365499
4,0.0434707,0.263968,0.367228
5,0.0446556,0.264769,0.357244
6,0.0660346,0.261875,0.35894
7,0.065359,0.26292,0.356425
8,0.0453053,0.263799,0.354542
9,0.056718,0.263091,0.349591
10,0.0493373,0.257439,0.368396
11,0.0324607,0.252941,0.363353
12,0.0381002,0.259546,0.36591
13,0.0600911,0.257716,0.363724
14,0.0375741,0.257596,0.368602
15,0.0747645,0.257296,0.349779
16,0.0717453,0.255556,0.356214
17,0.0317209,0.258522,0.369072
18,0.0763997,0.25526,0.355551
19,0.0411807,0.258435,0.351817
20,0.0641241,0.254569,0.364026
21,0.0321272,0.255138,0.355569
22,0.0296366,0.256819,0.370899
23,0.0548597,0.253764,0.370982
24,0.0306686,0.252253,0.34827
25,0.0467002,0.254933,0.347404
26,0.0687522,0.254722,0.345431
27,0.0443149,0.24998,0.381911
28,0.0280053,0.250499,0.36266
29,0.045286,0.251217,0.376287
30,0.0684712,0.250129,0.368698
31,0.0588783,0.247834,0.378153
32,0.0806771,0.24947,0.365002
33,0.076124,0.249696,0.37027
34,0.055673,0.255975,0.344131
35,0.0658753,0.248982,0.334719
36,0.0616652,0.258168,0.346142
37,0.0364537,0.252845,0.378348
38,0.0496045,0.244251,0.331916
39,0.0438057,0.245551,0.386335
40,0.0679729,0.246312,0.380011
41,0.0610297,0.250612,0.336569
42,0.0307246,0.249226,0.376339
43,0.087445,0.237262,0.359478
44,0.0585376,0.246718,0.383817
45,0.0263247,0.248169,0.357619
46,0.0738644,0.247298,0.342062
47,0.025324,0.249343,0.348231
48,0.0267094,0.250161,0.366964
49,0.0799444,0.246405,0.352131
50,0.0766473,0.241836,0.376552
51,0.0216215,0.242446,0.361494
52,0.0528511,0.244595,0.38658
53,0.0259893,0.245935,0.338115
54,0.0215335,0.24334,0.332375
55,0.0664322,0.239505,0.385337
56,0.056316,0.24442,0.330723
57,0.0809536,0.242063,0.371964
58,0.0593318,0.241734,0.319398
59,0.0484491,0.236925,0.388824
60,0.042105,0.236315,0.326221
61,0.0397759,0.244042,0.334794
62,0.0183454,0.239548,0.350655
63,0.0567806,0.241236,0.31942
64,0.0378331,0.241254,0.387265
65,0.0311553,0.246322,0.34125
66,0.0238709,0.236475,0.375338
67,0.0146847,0.238217,0.340588
68,0.0262416,0.233527,0.381137
69,0.0539872,0.23052,0.38799
70,0.0277954,0.238807,0.333471
71,0.0154698,0.239886,0.333567
72,0.0877877,0.23517,0.353504
73,0.0529067,0.23454,0.324402
74,0.0425236,0.233574,0.386847
75,0.0832893,0.237355,0.345204
76,0.0489735,0.22875,0.388812
77,0.0776761,0.232334,0.375963
78,0.0341812,0.238581,0.332515
79,0.0211005,0.236784,0.368606
80,0.016688,0.233561,0.358226
81,0.0294289,0.229439,0.385455
82,0.0842616,0.241576,0.367286
83,0.0795455,0.236337,0.336838
84,0.0143145,0.233665,0.374507
85,0.036756,0.230657,0.38798
86,0.00810457,0.230663,0.365112
87,0.0733798,0.230119,0.379223
88,0.00849241,0.230418,0.374554
89,0.0905215,0.230286,0.360646
90,0.0923327,0.232465,0.33476
91,0.0646126,0.228784,0.383587
92,0.0641919,0.237957,0.317343
93,0.000182347,0.223419,0.369064
94,0.033854,0.238243,0.386653
95,0.0803857,0.232419,0.370624
96,0.0554519,0.236355,0.316636
97,0.0967609,0.231392,0.340378
98,0.0230428,0.231527,0.329732
99,0.0193334,0.22902,0.386744
100,0.058192,0.236764,0.314177
101,0.01772,0.234447,0.329272
102,0.0506816,0.230178,0.322896
103,0.0149482,0.231014,0.382746
104,0.104076,0.225431,0.349432
105,0.0778849,0.230574,0.326872
106,0.0122069,0.228952,0.383569
107,0.0276998,0.22924,0.327473
108,0.087006,0.231451,0.365674
109,0.0577282,0.221562,0.31116
110,0.0424987,0.2281,0.318908
111,0.0138215,0.229553,0.352031
112,0.0887047,0.231168,0.329114
113,0.0346182,0.223601,0.388517
114,0.0838662,0.222311,0.371084
115,0.0167847,0.226156,0.330078
116,0.0548129,0.227152,0.319715
117,0.0239187,0.219923,0.396479
118,0.0911075,0.226711,0.364233
119,0.0302902,0.22643,0.32193
120,0.104324,0.220482,0.357327
121,0.0104773,0.228116,0.3414
122,0.00956949,0.223428,0.347906
123,-0.00192431,0.220792,0.360063
124,0.0805834,0.223087,0.373984
125,0.106644,0.221442,0.335832
126,0.0223968,0.223674,0.331391
127,0.0727777,0.236168,0.328116
128,0.0136443,0.230659,0.332177
129,0.100048,0.225637,0.333979
130,0.00190553,0.221491,0.380836
131,0.00605835,0.220186,0.385766
132,0.058371,0.214743,0.390472
133,0.0745135,0.214456,0.383426
134,0.061652,0.225843,0.311884
135,0.105365,0.215077,0.322442
136,0.016793,0.222919,0.395667
137,0.0371551,0.222204,0.318748
138,0.0681696,0.226906,0.315407
139,0.0869002,0.22127,0.317334
140,0.0525071,0.222048,0.316904
141,0.0230009,0.2201,0.328486
142,0.0122253,0.220308,0.392875
143,0.0127503,0.221834,0.328706
144,0.0431857,0.220493,0.314089
