vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.000156441,-0.0119933,0.0354558,-0.000156441,-0.0119933,0.0354558
1,0,0,0,0.00218347,0.0126627,0.0375113,0.00218347,0.0126627,0.0375113
2,0,0,0,-0.00430683,-0.023442,0.0194287,-0.00430683,-0.023442,0.0194287
3,0,0,0,0.0066927,-0.00398972,0.0164573,0.0066927,-0.00398972,0.0164573
4,0,0,0,0.0274105,-0.0244107,0.0287201,0.0274105,-0.0244107,0.0287201
5,0,0,0,0.00775971,0.00373601,0.0137814,0.00775971,0.00373601,0.0137814
6,0,0,0,-0.00481286,-0.0073949,0.00841379,-0.00481286,-0.0073949,0.00841379
7,0,0,0,-0.00408901,-0.000620636,0.0151983,-0.00408901,-0.000620636,0.0151983
8,0,0,0,0.0181265,0.0288522,0.0324437,0.0181265,0.0288522,0.0324437
9,0,0,0,-0.00139645,0.0555822,0.0799633,-0.00139645,0.0555822,0.0799633
10,0,0,0,-0.00118299,-0.0644158,0.0421744,-0.00118299,-0.0644158,0.0421744
11,0,0,0,0.0321929,0.00122653,0.029327,0.0321929,0.00122653,0.029327
12,0,0,0,0.0239223,-0.00312428,0.0214213,0.0239223,-0.00312428,0.0214213
13,0,0,0,-0.0152912,-0.0458934,0.0279832,-0.0152912,-0.0458934,0.0279832
14,0,0,0,0.00288689,-0.0101255,0.0118433,0.00288689,-0.0101255,0.0118433
15,0,0,0,-0.00766949,0.00353069,0.0135064,-0.00766949,0.00353069,0.0135064
16,0,0,0,-0.0152981,-0.0334374,0.0396503,-0.0152981,-0.0334374,0.0396503
17,0,0,0,0.0120065,0.00533685,0.0182374,0.0120065,0.00533685,0.0182374
18,0,0,0,-0.0191973,-0.0116171,0.0417615,-0.0191973,-0.0116171,0.0417615
19,0,0,0,0.0194947,0.0255817,0.0277924,0.0194947,0.0255817,0.0277924
20,0,0,0,-0.0146863,-0.0438875,0.0577873,-0.0146863,-0.0438875,0.0577873
21,0,0,0,0.0808514,0.00178133,0.0714341,0.0808514,0.00178133,0.0714341
22,0,0,0,0.0196361,-4.72628e-05,0.0113598,0.0196361,-4.72628e-05,0.0113598
23,0,0,0,-0.00230928,-0.0390616,0.0441906,-0.00230928,-0.0390616,0.0441906
24,0,0,0,0.0168943,0.0180733,0.035182,0.0168943,0.0180733,0.035182
25,0,0,0,0.0285141,0.0707124,0.0808576,0.0285141,0.0707124,0.0808576
26,0,0,0,-0.00596571,0.0147011,0.0227269,-0.00596571,0.0147011,0.0227269
27,0,0,0,0.00464038,-0.0292179,0.0416509,0.00464038,-0.0292179,0.0416509
28,0,0,0,0.0460788,0.00677728,0.0378694,0.0460788,0.00677728,0.0378694
29,0,0,0,0.000597762,-0.0331026,0.0556774,0.000597762,-0.0331026,0.0556774
30,0,0,0,0.00123736,-0.0471428,0.088448,0.00123736,-0.0471428,0.088448
31,0,0,0,0.00072327,-0.0236125,0.0539112,0.00072327,-0.0236125,0.0539112
32,0,0,0,-0.0383425,-0.020884,0.0472893,-0.0383425,-0.020884,0.0472893
33,0,0,0,-0.00961284,-0.0476198,0.0778526,-0.00961284,-0.0476198,0.0778526
34,0,0,0,0.00743761,0.0223451,0.0252707,0.00743761,0.0223451,0.0252707
35,0,0,0,-0.00844635,0.0139077,0.0252342,-0.00844635,0.0139077,0.0252342
36,0,0,0,-0.00861307,0.0329155,0.0473663,-0.00861307,0.0329155,0.0473663
37,0,0,0,0.00633352,-0.0103007,0.0104928,0.00633352,-0.0103007,0.0104928
38,0,0,0,0.0178169,0.0559511,0.0604269,0.0178169,0.0559511,0.0604269
39,0,0,0,0.0210582,-0.0673514,0.0343214,0.0210582,-0.0673514,0.0343214
40,0,0,0,-0.014862,-0.057373,0.0535944,-0.014862,-0.057373,0.0535944
41,0,0,0,0.0183585,0.0479273,0.0755084,0.0183585,0.0479273,0.0755084
42,0,0,0,0.0326087,-0.0196989,0.00944483,0.0326087,-0.0196989,0.00944483
43,0,0,0,-0.0793406,-0.0182249,0.0523165,-0.0793406,-0.0182249,0.0523165
44,0,0,0,-0.00211883,-0.0302981,0.0331192,-0.00211883,-0.0302981,0.0331192
45,0,0,0,0.0857963,0.000604738,0.052019,0.0857963,0.000604738,0.052019
46,0,0,0,-0.0517154,0.0345193,0.0579281,-0.0517154,0.0345193,0.0579281
47,0,0,0,0.0478622,0.00462875,0.0441065,0.0478622,0.00462875,0.0441065
48,0,0,0,0.0391313,-0.00240594,0.013437,0.0391313,-0.00240594,0.013437
49,0,0,0,-0.0517309,0.0177863,0.042055,-0.0517309,0.0177863,0.042055
50,0,0,0,-0.0260145,-0.0388439,0.01301,-0.0260145,-0.0388439,0.01301
51,0,0,0,0.0659961,-0.00320675,0.0304596,0.0659961,-0.00320675,0.0304596
52,0,0,0,0.00293973,-0.0329902,0.0175918,0.00293973,-0.0329902,0.0175918
53,0,0,0,0.000567295,0.00890369,0.0173447,0.000567295,0.00890369,0.0173447
54,0,0,0,0.00172136,0.010438,0.0121326,0.00172136,0.010438,0.0121326
55,0,0,0,-0.0251857,-0.0741894,0.0136566,-0.0251857,-0.0741894,0.0136566
56,0,0,0,0.0275473,0.0358908,0.0421042,0.0275473,0.0358908,0.0421042
57,0,0,0,-0.0130325,-0.0136943,0.00828712,-0.0130325,-0.0136943,0.00828712
58,0,0,0,-0.00157406,0.0252727,0.0457576,-0.00157406,0.0252727,0.0457576
59,0,0,0,0.00484907,-0.0471288,0.000295003,0.00484907,-0.0471288,0.000295003
60,0,0,0,0.0127824,0.0566054,0.0536952,0.0127824,0.0566054,0.0536952
61,0,0,0,0.0244329,0.0474938,0.0526325,0.0244329,0.0474938,0.0526325
62,0,0,0,0.0682143,-0.00970123,0.0304067,0.0682143,-0.00970123,0.0304067
63,0,0,0,0.034462,0.0165905,0.023718,0.034462,0.0165905,0.023718
64,0,0,0,0.035857,-0.0720244,0.0205929,0.035857,-0.0720244,0.0205929
65,0,0,0,0.00105672,0.014279,0.0183055,0.00105672,0.014279,0.0183055
66,0,0,0,0.0639454,-0.0349241,0.0443769,0.0639454,-0.0349241,0.0443769
67,0,0,0,0.0645265,-0.00492127,0.0249416,0.0645265,-0.00492127,0.0249416
68,0,0,0,0.0498998,-0.0548115,0.0447594,0.0498998,-0.0548115,0.0447594
69,0,0,0,-0.00899731,-0.068045,0.00381191,-0.00899731,-0.068045,0.00381191
70,0,0,0,-0.00405289,0.034648,0.0333678,-0.00405289,0.034648,0.0333678
71,0,0,0,0.00837252,0.00494901,0.00528127,0.00837252,0.00494901,0.00528127
72,0,0,0,-0.0449206,-0.0154015,0.0678618,-0.0449206,-0.0154015,0.0678618
73,0,0,0,0.0117669,0.0122202,0.00754654,0.0117669,0.0122202,0.00754654
74,0,0,0,0.00239206,-0.0290397,0.00232733,0.00239206,-0.0290397,0.00232733
75,0,0,0,-0.0367741,0.0108244,0.0773599,-0.0367741,0.0108244,0.0773599
76,0,0,0,0.00372827,-0.0361337,0.000564062,0.00372827,-0.0361337,0.000564062
77,0,0,0,-0.0296575,-0.0362555,0.00479388,-0.0296575,-0.0362555,0.00479388
78,0,0,0,0.0258952,0.0582835,0.0563879,0.0258952,0.0582835,0.0563879
79,0,0,0,0.0431453,-0.0101537,0.035972,0.0431453,-0.0101537,0.035972
80,0,0,0,0.0584729,0.00426705,0.0406305,0.0584729,0.00426705,0.0406305
81,0,0,0,0.0256916,-0.0567604,0.0245021,0.0256916,-0.0567604,0.0245021
82,0,0,0,-0.00544555,-0.00370106,0.00319707,-0.00544555,-0.00370106,0.00319707
83,0,0,0,-0.048739,0.0370102,0.104018,-0.048739,0.0370102,0.104018
84,0,0,0,0.0295494,-0.00900283,0.0415784,0.0295494,-0.00900283,0.0415784
85,0,0,0,0.00912499,-0.0594591,0.00267017,0.00912499,-0.0594591,0.00267017
86,0,0,0,0.044343,0.00652186,0.0510319,0.044343,0.00652186,0.0510319
87,0,0,0,-0.0351211,-0.0615581,0.00646971,-0.0351211,-0.0615581,0.00646971
88,0,0,0,0.0425632,-0.011509,0.0406423,0.0425632,-0.011509,0.0406423
89,0,0,0,-0.0571131,-0.0455288,0.0729096,-0.0571131,-0.0455288,0.0729096
90,0,0,0,-0.0243322,0.0168381,0.079633,-0.0243322,0.0168381,0.079633
91,0,0,0,-0.0232414,-0.0732971,0.00747624,-0.0232414,-0.0732971,0.00747624
92,0,0,0,-0.03289,0.0414399,0.0466816,-0.03289,0.0414399,0.0466816
93,0,0,0,0.0425297,-0.00262128,0.0317382,0.0425297,-0.00262128,0.0317382
94,0,0,0,0.0225449,-0.0281483,0.00755508,0.0225449,-0.0281483,0.00755508
95,0,0,0,-0.0489247,-0.0545498,0.0124585,-0.0489247,-0.0545498,0.0124585
96,0,0,0,0.0392715,0.0210862,0.0068673,0.0392715,0.0210862,0.0068673
97,0,0,0,-0.0284657,-0.000861749,0.0690599,-0.0284657,-0.000861749,0.0690599
98,0,0,0,-0.00141789,0.0671312,0.0140386,-0.00141789,0.0671312,0.0140386
99,0,0,0,0.0191629,-0.0406852,0.0499475,0.0191629,-0.0406852,0.0499475
100,0,0,0,0.00806411,0.0213373,0.00777076,0.00806411,0.0213373,0.00777076
101,0,0,0,0.0132842,0.0539175,0.0120731,0.0132842,0.0539175,0.0120731
102,0,0,0,0.00411087,0.0204881,0.0151106,0.00411087,0.0204881,0.0151106
103,0,0,0,0.0226052,-0.0238475,0.0372134,0.0226052,-0.0238475,0.0372134
104,0,0,0,-0.0569336,-0.0334965,0.0763625,-0.0569336,-0.0334965,0.0763625
105,0,0,0,-0.0188712,0.0457325,0.0674219,-0.0188712,0.0457325,0.0674219
106,0,0,0,0.0133,-0.00798125,0.0123216,0.0133,-0.00798125,0.0123216
107,0,0,0,0.0323668,0.0444119,0.0286649,0.0323668,0.0444119,0.0286649
108,0,0,0,-0.0470682,-0.0512157,0.0253894,-0.0470682,-0.0512157,0.0253894
109,0,0,0,0.0295242,0.0321347,0.0136386,0.0295242,0.0321347,0.0136386
110,0,0,0,0.00679473,0.0597396,0.0472537,0.00679473,0.0597396,0.0472537
111,0,0,0,0.0667037,0.00496093,0.0382733,0.0667037,0.00496093,0.0382733
112,0,0,0,-0.0206823,0.0394921,0.0798102,-0.0206823,0.0394921,0.0798102
113,0,0,0,0.00331696,-0.0900092,0.0276559,0.00331696,-0.0900092,0.0276559
114,0,0,0,-0.0135446,-0.0299381,0.00836198,-0.0135446,-0.0299381,0.00836198
115,0,0,0,-0.00127279,0.0214211,0.00480173,-0.00127279,0.0214211,0.00480173
116,0,0,0,0.0286519,0.0254072,0.00663249,0.0286519,0.0254072,0.00663249
117,0,0,0,-0.00460614,-0.0576651,0.0317641,-0.00460614,-0.0576651,0.0317641
118,0,0,0,-0.0328346,-0.0541053,0.0382551,-0.0328346,-0.0541053,0.0382551
119,0,0,0,0.0349546,0.0652467,0.0478787,0.0349546,0.0652467,0.0478787
120,0,0,0,-0.0362681,-0.030053,0.0348046,-0.0362681,-0.030053,0.0348046
121,0,0,0,0.07133,0.00276628,0.0141205,0.07133,0.00276628,0.0141205
122,0,0,0,0.089761,0.0296085,0.0486304,0.089761,0.0296085,0.0486304
123,0,0,0,0.0398994,0.0131806,0.0253389,0.0398994,0.0131806,0.0253389
124,0,0,0,-0.00494131,-0.007239,0.00104308,-0.00494131,-0.007239,0.00104308
125,0,0,0,-0.0768914,0.00811067,0.0786192,-0.0768914,0.00811067,0.0786192
126,0,0,0,0.00806147,0.0222082,0.00674272,0.00806147,0.0222082,0.00674272
127,0,0,0,-0.0487498,0.0366127,0.0611172,-0.0487498,0.0366127,0.0611172
128,0,0,0,0.0444316,0.0332041,0.00812576,0.0444316,0.0332041,0.00812576
129,0,0,0,-0.0335122,0.0245742,0.0613677,-0.0335122,0.0245742,0.0613677
130,0,0,0,0.0582874,-0.0329193,0.0426478,0.0582874,-0.0329193,0.0426478
131,0,0,0,0.0589039,-0.0489122,0.0291107,0.0589039,-0.0489122,0.0291107
132,0,0,0,-0.0190847,-0.125853,0.0141912,-0.0190847,-0.125853,0.0141912
133,0,0,0,-0.0290504,-0.0665095,0.0143622,-0.0290504,-0.0665095,0.0143622
134,0,0,0,-0.0152934,0.0564081,0.0319032,-0.0152934,0.0564081,0.0319032
135,0,0,0,-0.0341927,0.0259862,0.0415977,-0.0341927,0.0259862,0.0415977
136,0,0,0,0.0248382,-0.0494203,0.0282608,0.0248382,-0.0494203,0.0282608
137,0,0,0,0.00369398,0.00930399,0.00309743,0.00369398,0.00930399,0.00309743
138,0,0,0,-0.0265569,0.0376507,0.027453,-0.0265569,0.0376507,0.027453
139,0,0,0,-0.0128638,0.051814,0.0586112,-0.0128638,0.051814,0.0586112
140,0,0,0,0.00212272,0.0220734,0.0174999,0.00212272,0.0220734,0.0174999
141,0,0,0,0.0223983,0.0198926,0.0162552,0.0223983,0.0198926,0.0162552
142,0,0,0,0.0570695,-0.0394715,0.0187809,0.0570695,-0.0394715,0.0187809
143,0,0,0,0.0266492,0.0361457,0.0242366,0.0266492,0.0361457,0.0242366
144,0,0,0,0.0198815,0.0630545,0.0359362,0.0198815,0.0630545,0.0359362
145,0,0,0,0.0296901,0.0571489,0.0328111,0.0296901,0.0571489,0.0328111
146,0,0,0,-0.0102606,0.0401418,0.0427918,-0.0102606,0.0401418,0.0427918
147,0,0,0,0.0103164,-0.0328363,0.00530056,0.0103164,-0.0328363,0.00530056
148,0,0,0,-0.00244624,0.0226197,0.00978245,-0.00244624,0.0226197,0.00978245
149,0,0,0,-0.0034555,0.0608519,0.0440344,-0.0034555,0.0608519,0.0440344
150,0,0,0,0.0125297,-0.012843,0.00420922,0.0125297,-0.012843,0.00420922
151,0,0,0,0.0412552,-0.0355104,0.00923941,0.0412552,-0.0355104,0.00923941
152,0,0,0,-0.0124205,-0.0422322,0.00796259,-0.0124205,-0.0422322,0.00796259
153,0,0,0,-0.0258222,-0.0486744,0.0174845,-0.0258222,-0.0486744,0.0174845
154,0,0,0,-0.0175806,0.0225162,0.0333539,-0.0175806,0.0225162,0.0333539
155,0,0,0,0.0164696,-0.00266593,0.0020621,0.0164696,-0.00266593,0.0020621
156,0,0,0,-0.0323114,-0.0964348,-0.00182451,-0.0323114,-0.0964348,-0.00182451
157,0,0,0,-0.000136799,-0.0191544,0.00370309,-0.000136799,-0.0191544,0.00370309
158,0,0,0,0.0400938,0.0126904,0.0193635,0.0400938,0.0126904,0.0193635
159,0,0,0,0.0230636,0.0230268,0.0140557,0.0230636,0.0230268,0.0140557
160,0,0,0,0.0282237,-0.0259137,0.00826241,0.0282237,-0.0259137,0.00826241
161,0,0,0,-0.00633033,-0.0716951,0.00439068,-0.00633033,-0.0716951,0.00439068
162,0,0,0,-0.00102337,-0.049356,0.0148779,-0.00102337,-0.049356,0.0148779
163,0,0,0,-0.00688482,0.0160722,0.00896581,-0.00688482,0.0160722,0.00896581
164,0,0,0,0.0492208,-0.0126717,0.0263877,0.0492208,-0.0126717,0.0263877
165,0,0,0,0.011426,-0.0369867,-0.00552294,0.011426,-0.0369867,-0.00552294
166,0,0,0,0.0032228,-0.0645855,0.0128281,0.0032228,-0.0645855,0.0128281
167,0,0,0,0.0190904,0.0240344,0.0176192,0.0190904,0.0240344,0.0176192
168,0,0,0,-0.0273051,-0.029931,0.00223323,-0.0273051,-0.029931,0.00223323
169,0,0,0,0.0115357,0.0626006,0.042365,0.0115357,0.0626006,0.042365
170,0,0,0,-0.00518817,0.0403333,0.0336506,-0.00518817,0.0403333,0.0336506
171,0,0,0,-0.0365766,-0.0140831,0.0214746,-0.0365766,-0.0140831,0.0214746
172,0,0,0,0.00308078,0.0198215,0.0108972,0.00308078,0.0198215,0.0108972
173,0,0,0,0.00753312,0.0927192,0.0290296,0.00753312,0.0927192,0.0290296
174,0,0,0,0.069503,0.0187306,0.0279398,0.069503,0.0187306,0.0279398
175,0,0,0,-0.0217287,0.0468327,0.0290557,-0.0217287,0.0468327,0.0290557
176,0,0,0,-0.0808727,0.00426745,0.047654,-0.0808727,0.00426745,0.047654
177,0,0,0,-0.045972,-0.00153945,0.0204976,-0.045972,-0.00153945,0.0204976
178,0,0,0,0.000828683,-0.0402933,0.00286636,0.000828683,-0.0402933,0.00286636
179,0,0,0,-0.0200824,-0.0670377,0.00652379,-0.0200824,-0.0670377,0.00652379
180,0,0,0,-0.0767715,-0.103754,-0.00239381,-0.0767715,-0.103754,-0.00239381
181,0,0,0,0.0780224,0.0235226,0.0306648,0.0780224,0.0235226,0.0306648
182,0,0,0,0.00133055,0.0431306,0.0222295,0.00133055,0.0431306,0.0222295
183,0,0,0,-0.0253712,0.0652503,0.0353147,-0.0253712,0.0652503,0.0353147
184,0,0,0,-0.0287407,-0.0266102,0.0113908,-0.0287407,-0.0266102,0.0113908
185,0,0,0,-0.00643977,-0.0358906,-0.00523607,-0.00643977,-0.0358906,-0.00523607
186,0,0,0,-0.00615601,-0.0742026,0.00788359,-0.00615601,-0.0742026,0.00788359
187,0,0,0,0.0258067,0.0224101,0.00891233,0.0258067,0.0224101,0.00891233
188,0,0,0,0.0174574,0.0374045,0.0213014,0.0174574,0.0374045,0.0213014
189,0,0,0,0.011795,0.00520141,0.00431996,0.011795,0.00520141,0.00431996
190,0,0,0,-0.0220055,0.0501077,0.0330414,-0.0220055,0.0501077,0.0330414
191,0,0,0,0.0273323,0.0314253,0.00893039,0.0273323,0.0314253,0.00893039
192,0,0,0,-0.0165585,0.0464323,0.0253735,-0.0165585,0.0464323,0.0253735
193,0,0,0,-0.0287792,-0.00471289,0.0106455,-0.0287792,-0.00471289,0.0106455
194,0,0,0,0.0170542,0.0294899,0.0223907,0.0170542,0.0294899,0.0223907
195,0,0,0,-0.0188188,0.0217874,0.0175745,-0.0188188,0.0217874,0.0175745
196,0,0,0,0.0705939,0.0427777,0.0393071,0.0705939,0.0427777,0.0393071
197,0,0,0,-0.0442184,0.0558023,0.0531769,-0.0442184,0.0558023,0.0531769
198,0,0,0,0.00648565,0.0723553,0.0294322,0.00648565,0.0723553,0.0294322
199,0,0,0,-0.00269592,0.0296057,0.0104802,-0.00269592,0.0296057,0.0104802
200,0,0,0,-0.0310731,0.0159013,0.0017174,-0.0310731,0.0159013,0.0017174
201,0,0,0,-0.0283893,-0.0158813,-0.00260059,-0.0283893,-0.0158813,-0.00260059
202,0,0,0,0.018758,0.0295513,0.00359956,0.018758,0.0295513,0.00359956
203,0,0,0,0.0325242,-0.0337864,0.00272196,0.0325242,-0.0337864,0.00272196
204,0,0,0,-0.00684166,0.0323351,0.0175012,-0.00684166,0.0323351,0.0175012
205,0,0,0,-0.0494862,-0.0801284,-0.00268476,-0.0494862,-0.0801284,-0.00268476
206,0,0,0,0.026208,-0.0307614,-0.000300319,0.026208,-0.0307614,-0.000300319
207,0,0,0,0.0864474,0.0382313,0.0228446,0.0864474,0.0382313,0.0228446
208,0,0,0,0.0661755,0.00925276,0.0213051,0.0661755,0.00925276,0.0213051
209,0,0,0,-0.0373511,-0.0463168,-0.000577133,-0.0373511,-0.0463168,-0.000577133
210,0,0,0,0.0487473,0.023055,0.0193644,0.0487473,0.023055,0.0193644
211,0,0,0,-0.00781003,0.020645,0.00765212,-0.00781003,0.020645,0.00765212
212,0,0,0,-0.0214623,-0.0791586,-0.0223651,-0.0214623,-0.0791586,-0.0223651
213,0,0,0,0.0350245,0.0517439,0.0137658,0.0350245,0.0517439,0.0137658
214,0,0,0,-0.0361809,0.00222636,0.00597074,-0.0361809,0.00222636,0.00597074
215,0,0,0,0.00455665,0.0318851,0.0153039,0.00455665,0.0318851,0.0153039
216,0,0,0,-0.0302928,0.0359181,0.0207585,-0.0302928,0.0359181,0.0207585
217,0,0,0,0.0402821,-0.0248326,-0.00679367,0.0402821,-0.0248326,-0.00679367
218,0,0,0,-0.0369684,-0.0766146,-0.0199523,-0.0369684,-0.0766146,-0.0199523
219,0,0,0,-0.0018843,0.0385175,0.0126655,-0.0018843,0.0385175,0.0126655
220,0,0,0,0.0199222,-0.0227108,-0.00369687,0.0199222,-0.0227108,-0.00369687
221,0,0,0,-0.0524664,-0.00863736,-0.00125726,-0.0524664,-0.00863736,-0.00125726
222,0,0,0,-0.00774123,-0.0623627,-0.0136148,-0.00774123,-0.0623627,-0.0136148
223,0,0,0,-0.0141204,0.120429,0.0534718,-0.0141204,0.120429,0.0534718
224,0,0,0,-0.00435069,0.0268655,0.00119992,-0.00435069,0.0268655,0.00119992
225,0,0,0,0.0548483,0.0575482,0.0413344,0.0548483,0.0575482,0.0413344
226,0,0,0,-0.0139244,0.0184401,0.0123503,-0.0139244,0.0184401,0.0123503
227,0,0,0,-0.0090313,-0.0491104,-0.0103242,-0.0090313,-0.0491104,-0.0103242
228,0,0,0,0.0514361,0.0296463,0.00043152,0.0514361,0.0296463,0.00043152
229,0,0,0,0.0605829,0.043532,0.0126674,0.0605829,0.043532,0.0126674
230,0,0,0,0.059947,0.0312833,0.00360124,0.059947,0.0312833,0.00360124
231,0,0,0,0.0342124,-0.0144772,-0.00642068,0.0342124,-0.0144772,-0.00642068
232,0,0,0,0.028765,0.0497405,0.0203239,0.028765,0.0497405,0.0203239
233,0,0,0,0.0168825,-0.0146618,-0.00842489,0.0168825,-0.0146618,-0.00842489
234,0,0,0,0.0703775,0.0245953,0.0113453,0.0703775,0.0245953,0.0113453
235,0,0,0,-0.041685,0.0247823,0.00271222,-0.041685,0.0247823,0.00271222
236,0,0,0,0.00955808,0.0123354,0.00578052,0.00955808,0.0123354,0.00578052
237,0,0,0,0.0383174,0.00239633,0.000548217,0.0383174,0.00239633,0.000548217
238,0,0,0,0.0351735,-0.00818573,-0.00154415,0.0351735,-0.00818573,-0.00154415
239,0,0,0,0.0067895,-0.0353611,-0.0133886,0.0067895,-0.0353611,-0.0133886
240,0,0,0,0.0471745,0.0387892,0.000479531,0.0471745,0.0387892,0.000479531
241,0,0,0,-0.0693942,-0.0618607,-0.0295097,-0.0693942,-0.0618607,-0.0295097
242,0,0,0,-0.0244625,-0.0471552,-0.0126591,-0.0244625,-0.0471552,-0.0126591
243,0,0,0,-0.0398974,0.0286919,0.00630622,-0.0398974,0.0286919,0.00630622
244,0,0,0,-0.0231118,0.0271298,0.0145689,-0.0231118,0.0271298,0.0145689
245,0,0,0,-0.0491584,0.000201654,-0.0107899,-0.0491584,0.000201654,-0.0107899
246,0,0,0,0.0660591,0.0101073,-0.0209203,0.0660591,0.0101073,-0.0209203
247,0,0,0,-0.0816543,-0.0368437,-0.0281292,-0.0816543,-0.0368437,-0.0281292
248,0,0,0,0.051042,0.0842298,0.0141501,0.051042,0.0842298,0.0141501
249,0,0,0,-0.0123531,-0.0687132,-0.0264499,-0.0123531,-0.0687132,-0.0264499
250,0,0,0,0.0416122,-0.0110149,-0.0140922,0.0416122,-0.0110149,-0.0140922
251,0,0,0,-0.00703426,0.0190194,0.00578997,-0.00703426,0.0190194,0.00578997
252,0,0,0,-0.0160022,0.0359181,0.00213121,-0.0160022,0.0359181,0.00213121
253,0,0,0,0.0184282,-0.045251,-0.033392,0.0184282,-0.045251,-0.033392
254,0,0,0,-0.00363206,0.0125473,0.00519295,-0.00363206,0.0125473,0.00519295
255,0,0,0,-0.0440017,-0.0684566,-0.00205955,-0.0440017,-0.0684566,-0.00205955
256,0,0,0,-0.0225685,-0.0315673,0.0041537,-0.0225685,-0.0315673,0.0041537
257,0,0,0,-0.0143788,-0.0781287,0.0132023,-0.0143788,-0.0781287,0.0132023
258,0,0,0,0.00269559,0.0812935,0.028474,0.00269559,0.0812935,0.028474
259,0,0,0,0.0202988,-0.0275484,-0.0310889,0.0202988,-0.0275484,-0.0310889
260,0,0,0,0.0490282,0.0187814,0.0071404,0.0490282,0.0187814,0.0071404
261,0,0,0,-0.0195258,0.00621314,-0.00249921,-0.0195258,0.00621314,-0.00249921
262,0,0,0,-0.0382459,-0.0789502,0.0251264,-0.0382459,-0.0789502,0.0251264
263,0,0,0,-0.027154,0.0849717,0.0102299,-0.027154,0.0849717,0.0102299
264,0,0,0,0.0161231,-0.00963563,-0.0121164,0.0161231,-0.00963563,-0.0121164
265,0,0,0,-0.00661796,0.0661401,0.0151467,-0.00661796,0.0661401,0.0151467
266,0,0,0,-0.0204296,-0.110057,-0.00431579,-0.0204296,-0.110057,-0.00431579
267,0,0,0,-0.00103067,0.0639775,0.0140173,-0.00103067,0.0639775,0.0140173
268,0,0,0,0.0267525,0.03771,-0.00015385,0.0267525,0.03771,-0.00015385
269,0,0,0,0.0134007,0.0400924,0.00881182,0.0134007,0.0400924,0.00881182
270,0,0,0,0.0972578,0.0253826,0.000798555,0.0972578,0.0253826,0.000798555
271,0,0,0,0.041862,0.0402083,-0.00673686,0.041862,0.0402083,-0.00673686
272,0,0,0,0.00613915,-0.0936402,0.00553994,0.00613915,-0.0936402,0.00553994
273,0,0,0,-0.0935125,-0.0181268,-0.0375828,-0.0935125,-0.0181268,-0.0375828
274,0,0,0,-0.00149556,-0.0814649,-0.00559267,-0.00149556,-0.0814649,-0.00559267
275,0,0,0,-0.0213451,0.0255552,0.0119952,-0.0213451,0.0255552,0.0119952
276,0,0,0,0.00887118,-0.0302246,-0.0212687,0.00887118,-0.0302246,-0.0212687
277,0,0,0,-0.00275335,0.0573809,0.000265672,-0.00275335,0.0573809,0.000265672
278,0,0,0,0.035974,0.0393361,-0.00543037,0.035974,0.0393361,-0.00543037
279,0,0,0,0.0540097,0.0355336,-0.0200233,0.0540097,0.0355336,-0.0200233
280,0,0,0,0.0540922,0.0292863,0.00476025,0.0540922,0.0292863,0.00476025
281,0,0,0,-0.0352209,0.0337921,0.0133921,-0.0352209,0.0337921,0.0133921
282,0,0,0,-0.00268397,0.0355508,-0.00643233,-0.00268397,0.0355508,-0.00643233
283,0,0,0,-0.0115071,0.0540564,0.021452,-0.0115071,0.0540564,0.021452
284,0,0,0,-0.016106,0.0382752,0.0033175,-0.016106,0.0382752,0.0033175
285,0,0,0,0.0958779,0.0239057,-0.00275179,0.0958779,0.0239057,-0.00275179
286,0,0,0,-0.0149136,0.0342541,-0.00707674,-0.0149136,0.0342541,-0.00707674
287,0,0,0,0.0202087,-0.0043438,-0.0148477,0.0202087,-0.0043438,-0.0148477
288,0,0,0,-0.0105238,0.000739358,-0.00412243,-0.0105238,0.000739358,-0.00412243
289,0,0,0,-0.0617801,-0.0374703,-0.027342,-0.0617801,-0.0374703,-0.027342
290,0,0,0,0.00808091,-0.0490698,-0.0060791,0.00808091,-0.0490698,-0.0060791
291,0,0,0,0.0550807,0.0324313,-0.00411443,0.0550807,0.0324313,-0.00411443
292,0,0,0,-0.0118865,0.041314,-0.0173213,-0.0118865,0.041314,-0.0173213
293,0,0,0,-0.045874,0.0219446,-0.021979,-0.045874,0.0219446,-0.021979
294,0,0,0,-0.0209428,-0.0253555,0.00839073,-0.0209428,-0.0253555,0.00839073
295,0,0,0,-0.00638576,0.011549,0.00364736,-0.00638576,0.011549,0.00364736
296,0,0,0,0.0121054,0.00870364,-0.00761313,0.0121054,0.00870364,-0.00761313
297,0,0,0,-0.0259399,0.0262534,-0.00836802,-0.0259399,0.0262534,-0.00836802
298,0,0,0,-0.0705891,0.0105905,-0.0244546,-0.0705891,0.0105905,-0.0244546
299,0,0,0,0.011528,0.0303778,0.0043744,0.011528,0.0303778,0.0043744
300,0,0,0,-0.0467497,-0.0502498,-0.0169629,-0.0467497,-0.0502498,-0.0169629
301,0,0,0,0.0189241,-0.0839456,0.0175063,0.0189241,-0.0839456,0.0175063
