vtx,x,y,z
0,0.180741,0.0723255,0.453808
1,0.17653,0.068964,0.451433
2,0.18176,0.077348,0.455435
3,0.179211,0.082291,0.452482
4,0.178342,0.0856943,0.453084
5,0.172365,0.0784621,0.449478
6,0.182837,0.0632443,0.460687
7,0.181244,0.062103,0.458697
8,0.170297,0.0763776,0.449685
9,0.17216,0.0645563,0.45306
10,0.1788,0.0825805,0.461409
11,0.164452,0.092915,0.457134
12,0.17247,0.089483,0.454408
13,0.181104,0.0713028,0.463719
14,0.173106,0.0917897,0.456779
15,0.178407,0.0512888,0.465036
16,0.180542,0.0578221,0.467579
17,0.170935,0.0965119,0.453879
18,0.18223,0.0538335,0.469428
19,0.163585,0.0784234,0.451851
20,0.18172,0.0687061,0.468144
21,0.159947,0.0880836,0.452518
22,0.170294,0.0994265,0.455165
23,0.181529,0.0803116,0.467614
24,0.152648,0.0849538,0.451986
25,0.161486,0.0717783,0.45555
26,0.171042,0.0535355,0.46354
27,0.181902,0.0957213,0.470513
28,0.160454,0.096157,0.457316
29,0.179088,0.0913065,0.467925
30,0.184907,0.0687151,0.47527
31,0.185558,0.0823039,0.47673
32,0.188072,0.0569876,0.479273
33,0.189626,0.0637862,0.479114
34,0.164222,0.0627023,0.456991
35,0.159185,0.0496843,0.463779
36,0.169743,0.0590948,0.458068
37,0.1769,0.0992544,0.463773
38,0.146677,0.0609447,0.460637
39,0.182485,0.0993445,0.475637
40,0.190692,0.0765712,0.482191
41,0.158877,0.0544116,0.461157
42,0.170747,0.102768,0.464019
43,0.18134,0.0495694,0.490594
44,0.188802,0.0862374,0.479466
45,0.154893,0.0945317,0.457006
46,0.167441,0.0482589,0.470806
47,0.148448,0.089338,0.452429
48,0.162641,0.0998824,0.458532
49,0.177079,0.049894,0.4773
50,0.190364,0.0681101,0.488214
51,0.152276,0.101136,0.461439
52,0.186778,0.0925927,0.480019
53,0.140025,0.0828621,0.452072
54,0.132505,0.0829828,0.450534
55,0.190194,0.0818143,0.489281
56,0.149305,0.0550187,0.462672
57,0.18941,0.0618546,0.488099
58,0.141592,0.0458765,0.462196
59,0.18219,0.0981872,0.48572
60,0.134863,0.0639,0.462551
61,0.143633,0.0703174,0.457981
62,0.141588,0.097157,0.458986
63,0.140082,0.0479049,0.46163
64,0.1779,0.104974,0.477357
65,0.144987,0.0807789,0.454843
66,0.159995,0.108686,0.472123
67,0.132096,0.0938639,0.455204
68,0.163714,0.110815,0.477536
69,0.181115,0.0940326,0.493147
70,0.134015,0.0792134,0.457297
71,0.128515,0.088739,0.451559
72,0.176226,0.0458275,0.490528
73,0.138137,0.0546347,0.4676
74,0.176057,0.101862,0.485669
75,0.169264,0.0439334,0.484102
76,0.178226,0.0986028,0.493003
77,0.185622,0.0679263,0.496633
78,0.136435,0.0737148,0.459687
79,0.154048,0.106548,0.468515
80,0.142921,0.103733,0.466074
81,0.166244,0.111482,0.483751
82,0.187509,0.0564018,0.488194
83,0.161014,0.0417213,0.480695
84,0.153045,0.11578,0.470601
85,0.172388,0.107319,0.486358
86,0.141826,0.114917,0.46761
87,0.184601,0.0735448,0.498022
88,0.148449,0.12058,0.471162
89,0.180134,0.0486484,0.498213
90,0.163966,0.0309281,0.488227
91,0.182529,0.0832172,0.497278
92,0.140649,0.0411943,0.466587
93,0.136841,0.124156,0.472082
94,0.173899,0.107961,0.478209
95,0.183256,0.0624696,0.495793
96,0.134978,0.0476508,0.464283
97,0.169559,0.0311074,0.492768
98,0.12529,0.0812221,0.460371
99,0.161729,0.120103,0.480665
100,0.134863,0.0439601,0.464116
101,0.123822,0.0847889,0.455611
102,0.133714,0.0558112,0.469964
103,0.157733,0.120749,0.475899
104,0.176534,0.0316671,0.50378
105,0.15029,0.0373288,0.481567
106,0.155861,0.123566,0.476874
107,0.124849,0.0764289,0.463419
108,0.182545,0.0543525,0.497531
109,0.124633,0.0438513,0.476016
110,0.12574,0.0597902,0.467222
111,0.135103,0.102441,0.466296
112,0.157559,0.0303312,0.486002
113,0.16801,0.109993,0.491832
114,0.180138,0.0611021,0.506043
115,0.119613,0.0867749,0.46266
116,0.132014,0.0509298,0.473041
117,0.166149,0.123607,0.49356
118,0.181141,0.0507811,0.502737
119,0.120837,0.0712235,0.464957
120,0.179705,0.0368658,0.510812
121,0.125304,0.098535,0.462537
122,0.126929,0.1037,0.468483
123,0.128194,0.12037,0.470449
124,0.180961,0.0653676,0.505063
125,0.166305,0.0215925,0.503499
126,0.122033,0.0834822,0.467483
127,0.151477,0.0415077,0.475218
128,0.121832,0.0901036,0.458308
