vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.0172731,-0.00165052,0.0135593,-0.0172731,-0.00165052,0.0135593
1,0,0,0,-0.00632854,-0.00483417,0.0234483,-0.00632854,-0.00483417,0.0234483
2,0,0,0,-0.0171608,0.00214942,0.00376896,-0.0171608,0.00214942,0.00376896
3,0,0,0,-0.00638254,-0.00160486,0.00276628,-0.00638254,-0.00160486,0.00276628
4,0,0,0,-0.0101229,-0.00511642,0.00190279,-0.0101229,-0.00511642,0.00190279
5,0,0,0,-0.00457191,-0.00261608,0.0039445,-0.00457191,-0.00261608,0.0039445
6,0,0,0,-0.0126874,0.0042373,0.00441543,-0.0126874,0.0042373,0.00441543
7,0,0,0,-0.00981201,0.00210705,0.0115825,-0.00981201,0.00210705,0.0115825
8,0,0,0,0.00120114,-0.00897789,0.0140294,0.00120114,-0.00897789,0.0140294
9,0,0,0,0.00799029,-0.00978047,0.0649966,0.00799029,-0.00978047,0.0649966
10,0,0,0,-0.0259336,0.000604069,0.00342968,-0.0259336,0.000604069,0.00342968
11,0,0,0,-0.00583402,-0.00643169,0.00363421,-0.00583402,-0.00643169,0.00363421
12,0,0,0,-0.005795,-0.00416983,0.00223704,-0.005795,-0.00416983,0.00223704
13,0,0,0,-0.0392689,0.0100513,0.00564181,-0.0392689,0.0100513,0.00564181
14,0,0,0,-0.00612318,-0.000107696,0.000903018,-0.00612318,-0.000107696,0.000903018
15,0,0,0,-0.00644743,0.00589381,0.0143852,-0.00644743,0.00589381,0.0143852
16,0,0,0,-0.0486096,0.0107969,0.0227709,-0.0486096,0.0107969,0.0227709
17,0,0,0,-0.00420645,-0.00200193,0.00258411,-0.00420645,-0.00200193,0.00258411
18,0,0,0,-0.0325029,0.0137708,0.0363164,-0.0325029,0.0137708,0.0363164
19,0,0,0,0.000155459,-0.00757091,0.0100254,0.000155459,-0.00757091,0.0100254
20,0,0,0,-0.0566327,0.00696544,0.0295406,-0.0566327,0.00696544,0.0295406
21,0,0,0,-0.00924462,-0.0196569,0.0106904,-0.00924462,-0.0196569,0.0106904
22,0,0,0,-0.00456286,-0.00302298,0.000987717,-0.00456286,-0.00302298,0.000987717
23,0,0,0,-0.0255353,-0.00023718,0.00954121,-0.0255353,-0.00023718,0.00954121
24,0,0,0,-0.00287658,-0.00727442,0.0116665,-0.00287658,-0.00727442,0.0116665
25,0,0,0,0.0131119,-0.0260293,0.0510585,0.0131119,-0.0260293,0.0510585
26,0,0,0,-0.000278036,0.00153889,0.0251247,-0.000278036,0.00153889,0.0251247
27,0,0,0,-0.0142838,-0.00181313,0.00561891,-0.0142838,-0.00181313,0.00561891
28,0,0,0,-0.00552507,-0.00976492,0.00510195,-0.00552507,-0.00976492,0.00510195
29,0,0,0,-0.0149109,-0.00117443,0.00735636,-0.0149109,-0.00117443,0.00735636
30,0,0,0,-0.0754487,-0.0124119,0.0530384,-0.0754487,-0.0124119,0.0530384
31,0,0,0,-0.0265153,-0.00400973,0.0196744,-0.0265153,-0.00400973,0.0196744
32,0,0,0,-0.0460102,0.0341999,0.0445104,-0.0460102,0.0341999,0.0445104
33,0,0,0,-0.0811253,0.000456899,0.0520614,-0.0811253,0.000456899,0.0520614
34,0,0,0,0.00350885,-0.00919835,0.0223292,0.00350885,-0.00919835,0.0223292
35,0,0,0,-0.00203884,0.00350339,0.0276971,-0.00203884,0.00350339,0.0276971
36,0,0,0,0.00404501,-0.00126748,0.045228,0.00404501,-0.00126748,0.045228
37,0,0,0,-0.00633651,-0.000764071,0.000664951,-0.00633651,-0.000764071,0.000664951
38,0,0,0,0.018111,-0.0262354,0.0595056,0.018111,-0.0262354,0.0595056
