vtx,x,y,z
0,0.0683086,0.119171,0.0624181
1,0.06804,0.113365,0.0615285
2,0.0656574,0.123255,0.0646901
3,0.0593866,0.123314,0.06491
4,0.0567197,0.124772,0.0667514
5,0.0581037,0.11503,0.0646316
6,0.0795656,0.117428,0.0645253
7,0.0788238,0.115016,0.0633255
8,0.05899,0.112295,0.0651802
9,0.070523,0.107905,0.0636588
10,0.0634502,0.125549,0.072462
11,0.0476732,0.119219,0.0787224
12,0.052137,0.122745,0.0717377
13,0.0741805,0.121503,0.0700791
14,0.0518042,0.125172,0.0740484
15,0.0891846,0.108361,0.0667777
16,0.0862587,0.114426,0.0696649
17,0.0458668,0.125435,0.0740713
18,0.0909167,0.113963,0.0692307
19,0.0558344,0.108855,0.070695
20,0.0786283,0.121682,0.072656
21,0.0472888,0.111759,0.0756579
22,0.044013,0.126945,0.0762635
23,0.0693691,0.128015,0.0756206
24,0.0465239,0.104153,0.0777617
25,0.0619643,0.104407,0.0728002
26,0.0837916,0.103529,0.069644
27,0.0591375,0.137877,0.0821933
28,0.0436709,0.118031,0.0816571
29,0.0601117,0.132488,0.0801504
30,0.0834256,0.126041,0.0769898
31,0.0739723,0.134662,0.0817585
32,0.0956911,0.1229,0.0754519
33,0.0909944,0.127923,0.076513
34,0.0707603,0.101724,0.070117
35,0.0821782,0.0921734,0.0743316
36,0.0762643,0.104234,0.067364
37,0.0510745,0.134243,0.0800716
38,0.0669563,0.0880381,0.080838
39,0.059136,0.141738,0.087166
40,0.0831235,0.136799,0.0821788
41,0.0771064,0.0939453,0.0736579
42,0.0460458,0.131551,0.0842064
43,0.104369,0.116418,0.0858453
44,0.0736073,0.140137,0.0835879
45,0.0425353,0.1127,0.0835408
46,0.090052,0.0996535,0.0757767
47,0.0416885,0.103508,0.0813353
48,0.042291,0.122175,0.0827122
49,0.0958376,0.1098,0.0770266
50,0.0924742,0.133294,0.0849201
51,0.0386059,0.115622,0.0902836
52,0.0682054,0.142338,0.0868269
53,0.0431559,0.0931275,0.0832325
54,0.0393094,0.0868842,0.0856375
55,0.0824268,0.141232,0.0897534
56,0.073584,0.0872156,0.0796044
57,0.0968444,0.128979,0.0835204
58,0.0773209,0.0758322,0.0802927
59,0.0649119,0.143456,0.0953011
60,0.060916,0.0810423,0.0887998
61,0.0571859,0.0903427,0.0827522
62,0.0361585,0.104374,0.0921597
63,0.0748752,0.0756582,0.0811438
64,0.053842,0.141849,0.0923772
65,0.0481067,0.096542,0.0825616
66,0.0412077,0.12875,0.0975892
67,0.0330395,0.0940607,0.0926407
68,0.0437627,0.134262,0.100892
69,0.0713551,0.142176,0.100739
70,0.0461463,0.0877566,0.0893077
71,0.0337821,0.0873366,0.0900204
72,0.105217,0.110301,0.0871295
73,0.0718977,0.0795719,0.0888528
74,0.0596205,0.140787,0.0992211
75,0.100738,0.102117,0.0845764
76,0.0666271,0.14251,0.103307
77,0.0949096,0.131681,0.0940736
78,0.0525326,0.0871269,0.088521
79,0.0386626,0.121971,0.0968014
80,0.0351349,0.111062,0.0992132
81,0.04735,0.138214,0.105019
82,0.100335,0.124447,0.082963
83,0.0974893,0.0935344,0.0850314
84,0.0322197,0.127087,0.10159
85,0.0543111,0.141253,0.103075
86,0.0268515,0.117109,0.104136
87,0.0908814,0.134446,0.0972823
88,0.0269488,0.126436,0.105585
89,0.108395,0.116943,0.0924373
90,0.110769,0.0917103,0.0867583
91,0.0822606,0.138161,0.100394
92,0.0827539,0.0735919,0.082996
93,0.0199258,0.119698,0.11283
94,0.0503799,0.140679,0.0958406
95,0.0977487,0.126535,0.0929522
96,0.0743751,0.072221,0.0857333
97,0.115097,0.0973639,0.0879162
98,0.0426369,0.0829057,0.0965686
99,0.0374068,0.138893,0.107051
100,0.0770953,0.0699727,0.0846232
101,0.036954,0.0825329,0.0944172
102,0.0704005,0.0774315,0.0931877
103,0.0329362,0.134948,0.105188
104,0.12287,0.105986,0.0938973
105,0.097075,0.0828849,0.0895646
106,0.0305067,0.135364,0.107711
107,0.0476621,0.0806402,0.0978216
108,0.104589,0.121863,0.0923777
109,0.0790708,0.0651075,0.0990361
110,0.0627658,0.0727986,0.0957549
111,0.033091,0.104296,0.102698
112,0.107593,0.0857774,0.0877851
113,0.0532069,0.14081,0.110416
114,0.102651,0.125993,0.102496
115,0.0372197,0.0822678,0.102702
116,0.0750437,0.0741183,0.0951605
117,0.0429027,0.147634,0.116641
118,0.109381,0.120103,0.0963116
119,0.0508323,0.07494,0.0994388
120,0.123569,0.113209,0.099719
121,0.0303247,0.0934106,0.103147
122,0.0298945,0.0992254,0.108686
123,0.0185093,0.110357,0.114448
124,0.0992049,0.128786,0.102542
125,0.126493,0.0922038,0.0956732
126,0.0430908,0.0835458,0.104496
127,0.091137,0.0845243,0.0849846
128,0.0333828,0.0847397,0.0990434
129,0.119433,0.0905199,0.0922449
130,0.0215085,0.131174,0.116072
131,0.0256243,0.136096,0.117441
132,0.0778682,0.142958,0.116047
133,0.0941287,0.136808,0.113143
134,0.0822752,0.0665629,0.0944265
135,0.126688,0.0780984,0.10032
136,0.0354692,0.146818,0.114594
137,0.0583522,0.0716143,0.102203
138,0.0884334,0.0705464,0.0929425
139,0.107734,0.0728008,0.0961245
140,0.0736237,0.0705848,0.100036
141,0.0443086,0.0802483,0.107482
142,0.0314411,0.143474,0.117417
143,0.0338997,0.0801591,0.107223
144,0.0647382,0.0671045,0.102415
145,0.0467117,0.0710698,0.108925
146,0.0968258,0.0710019,0.0983515
147,0.0395743,0.149725,0.125522
148,0.0381367,0.0764835,0.113926
149,0.102397,0.0693506,0.0996822
150,0.0210442,0.138615,0.126394
151,0.0313315,0.145687,0.12924
152,0.102346,0.127626,0.114863
153,0.121011,0.121196,0.108284
154,0.115354,0.077405,0.0964447
155,0.0146591,0.125036,0.12453
156,0.0891886,0.139655,0.1252
157,0.0434581,0.14981,0.12424
158,0.029369,0.0932447,0.113666
159,0.0766944,0.0670293,0.102803
160,0.0282486,0.139286,0.125007
161,0.0558517,0.145681,0.132044
162,0.0567281,0.144714,0.124152
163,0.0936479,0.0658612,0.103476
164,0.0155977,0.126697,0.11998
165,0.0358949,0.148538,0.137973
166,0.06201,0.141223,0.117327
167,0.0297006,0.0754647,0.115179
168,0.100134,0.130704,0.120036
169,0.0766951,0.0605128,0.111506
170,0.0703627,0.0592762,0.111134
171,0.131704,0.107349,0.106869
172,0.0818194,0.0587934,0.105063
173,0.0538105,0.0669649,0.120204
174,0.0297445,0.0846462,0.110491
175,0.1266,0.0740465,0.103811
176,0.130694,0.0885612,0.101832
177,0.134465,0.0982522,0.110204
178,0.0695234,0.142564,0.124801
179,0.112726,0.126937,0.116886
180,0.0947201,0.135858,0.124457
181,0.0240666,0.0895243,0.122274
182,0.100839,0.0654791,0.105703
183,0.0899398,0.0549889,0.113109
184,0.128401,0.11651,0.110848
185,0.071409,0.142025,0.131706
186,0.0627492,0.146187,0.127259
187,0.0663156,0.0623158,0.108104
188,0.0362211,0.0730319,0.121532
189,0.0259075,0.0763007,0.121105
190,0.120136,0.0721775,0.106717
191,0.0646963,0.0648739,0.112836
192,0.0960461,0.0646468,0.112479
193,0.136033,0.103505,0.113776
194,0.0398717,0.0673905,0.119631
195,0.0909451,0.0609314,0.108174
196,0.0226869,0.094119,0.121125
197,0.114892,0.0680813,0.104494
198,0.0852628,0.0521565,0.1165
199,0.11099,0.059692,0.112495
200,0.135093,0.0756964,0.112957
201,0.133498,0.110292,0.119635
202,0.0265109,0.0739091,0.122468
203,0.0203828,0.138929,0.132045
204,0.0815807,0.0506389,0.122853
205,0.100649,0.130415,0.126186
206,0.0248988,0.14075,0.138191
207,0.0126523,0.102172,0.133494
208,0.01207,0.109493,0.129769
209,0.127782,0.117886,0.116757
210,0.0317608,0.0681353,0.129765
211,0.118033,0.0599747,0.116041
212,0.110309,0.125461,0.128747
213,0.029748,0.0717758,0.128611
214,0.135927,0.08904,0.116933
215,0.073709,0.0461988,0.125151
216,0.126262,0.0702012,0.112982
217,0.0190913,0.135719,0.139596
218,0.11864,0.123422,0.127511
219,0.10119,0.060373,0.117891
220,0.0274626,0.143171,0.139778
221,0.137933,0.0979669,0.120754
222,0.0467653,0.147469,0.138201
223,0.0462323,0.0652773,0.1219
224,0.117061,0.0579986,0.123157
225,0.0327731,0.0609861,0.131369
226,0.0947539,0.0561035,0.114888
227,0.0609657,0.14492,0.134235
228,0.0261965,0.0750512,0.128741
229,0.0181921,0.0929154,0.134669
230,0.0117223,0.10044,0.140971
231,0.0175438,0.130166,0.145511
232,0.0597329,0.0645424,0.118562
233,0.0239408,0.136938,0.147417
234,0.0238843,0.0844173,0.127526
235,0.133129,0.0738591,0.119159
236,0.0709885,0.0487651,0.123487
237,0.00997374,0.110514,0.14174
238,0.010684,0.115009,0.144284
239,0.0361712,0.146845,0.14399
240,0.0670012,0.0553377,0.125554
241,0.1299,0.111808,0.130401
242,0.113833,0.11948,0.139124
243,0.127581,0.0632146,0.125105
244,0.122268,0.0606755,0.11907
245,0.137263,0.0909378,0.12714
246,0.0107258,0.105796,0.148666
247,0.133759,0.104533,0.130566
248,0.0638941,0.0576187,0.128897
249,0.0546242,0.142198,0.147354
250,0.0118841,0.11535,0.150377
251,0.0904334,0.0503081,0.126385
252,0.122253,0.0589261,0.124261
253,0.0321218,0.141109,0.151659
254,0.0874566,0.0485467,0.130059
255,0.0935366,0.13508,0.139927
256,0.101604,0.127423,0.138191
257,0.0886886,0.138165,0.148027
258,0.0543873,0.0654504,0.124954
259,0.028786,0.135527,0.155367
260,0.0277394,0.06939,0.141714
261,0.132569,0.0711115,0.126557
262,0.0972648,0.133561,0.146346
263,0.10159,0.0589845,0.123309
264,0.0205654,0.126461,0.155756
265,0.0510196,0.0588841,0.138376
266,0.08798,0.138293,0.141534
267,0.0406636,0.0570175,0.133674
268,0.0720951,0.0460344,0.129637
269,0.0597181,0.0577196,0.137624
270,0.0253555,0.0783672,0.140743
271,0.0190932,0.0885395,0.148024
272,0.0731163,0.138541,0.144953
273,0.134785,0.0959657,0.133704
274,0.0668284,0.137884,0.145786
275,0.0973257,0.0537209,0.129833
276,0.0456587,0.135978,0.160401
277,0.0386714,0.056117,0.140835
278,0.0704088,0.053405,0.131758
279,0.0167674,0.0932433,0.153394
280,0.0298043,0.0612468,0.14223
281,0.103684,0.0561215,0.135987
282,0.113854,0.0579987,0.1309
283,0.0807386,0.0435562,0.130266
284,0.104375,0.0591513,0.131148
285,0.0248324,0.0736394,0.148481
286,0.108109,0.0598737,0.137942
287,0.0156453,0.115913,0.155703
288,0.129639,0.0854199,0.144314
289,0.128649,0.102588,0.143418
290,0.0585706,0.137523,0.156134
291,0.0237388,0.0846848,0.145146
292,0.117702,0.0590019,0.133208
293,0.130136,0.0682526,0.13226
294,0.111763,0.121352,0.143059
295,0.0947678,0.0479703,0.135204
296,0.0240059,0.0889353,0.156859
297,0.126023,0.0613339,0.129023
298,0.133261,0.0795092,0.13442
299,0.0353939,0.0571976,0.139631
300,0.119947,0.113198,0.143479
301,0.0682354,0.141666,0.157856
302,0.0724719,0.0503547,0.143891
303,0.128651,0.0988684,0.145318
304,0.12046,0.112242,0.14906
305,0.0602563,0.13886,0.168568
306,0.110475,0.129095,0.153612
307,0.0257216,0.0820675,0.160863
308,0.0190001,0.101335,0.160491
309,0.122033,0.063343,0.13873
310,0.126089,0.0668683,0.137739
311,0.128544,0.0782246,0.142973
312,0.0378926,0.126494,0.165161
313,0.033395,0.0580242,0.151376
314,0.0582754,0.0554178,0.147674
315,0.125752,0.103956,0.149929
316,0.0923576,0.0462801,0.137511
317,0.0874879,0.0422512,0.14001
318,0.108805,0.0607622,0.142369
319,0.0832328,0.042792,0.149803
320,0.0249889,0.0979582,0.163146
321,0.0258693,0.114074,0.16473
322,0.12478,0.109147,0.162056
323,0.0963795,0.136695,0.156543
324,0.0259085,0.0872676,0.15925
325,0.115654,0.0647324,0.14241
326,0.0538313,0.135603,0.161436
327,0.107602,0.0550335,0.146019
328,0.123898,0.0723656,0.143758
329,0.0650649,0.0533186,0.145665
330,0.0766259,0.142388,0.158838
331,0.0820483,0.141168,0.166452
332,0.0274434,0.0714753,0.156357
333,0.0360028,0.0570003,0.151127
334,0.0248399,0.107756,0.165717
335,0.0467534,0.0571388,0.145417
336,0.118039,0.0671244,0.14579
337,0.101407,0.051077,0.144383
338,0.0301016,0.0620122,0.150925
339,0.11469,0.056775,0.151818
340,0.0252621,0.11256,0.170936
341,0.107322,0.132052,0.162178
342,0.0789787,0.0420391,0.137263
343,0.124551,0.0725752,0.147241
344,0.0305842,0.113906,0.167441
345,0.128333,0.0900649,0.150511
346,0.0402128,0.0572011,0.157172
347,0.0338477,0.119614,0.167133
348,0.0373773,0.0590233,0.159581
349,0.128138,0.08038,0.147002
350,0.0454578,0.129493,0.170209
351,0.032428,0.0748202,0.169263
352,0.0225078,0.089359,0.171413
353,0.0493017,0.0560007,0.154042
354,0.0793156,0.0440781,0.149401
355,0.0553267,0.051723,0.161638
356,0.0235881,0.109478,0.172596
357,0.0636914,0.0520391,0.151063
358,0.0714589,0.0509184,0.149399
359,0.093982,0.0456582,0.148456
360,0.0235735,0.0983719,0.171031
361,0.122736,0.0667635,0.151729
362,0.0921001,0.138395,0.162663
363,0.0260876,0.0812379,0.166321
364,0.106473,0.0517845,0.156062
365,0.0335318,0.112188,0.173046
366,0.0702009,0.14219,0.17012
367,0.0651703,0.0484266,0.155855
368,0.0333623,0.0669683,0.164848
369,0.127658,0.100964,0.168189
370,0.119398,0.121015,0.162973
371,0.0370647,0.121365,0.172285
372,0.0871608,0.0430493,0.156808
373,0.0285972,0.111333,0.177689
374,0.11647,0.123069,0.175494
