vtx,x,y,z
0,0.181998,0.154357,0.424794
1,0.176937,0.154905,0.421816
2,0.184767,0.156468,0.428908
3,0.184434,0.162629,0.430232
4,0.184882,0.16489,0.432986
5,0.176771,0.164116,0.427052
6,0.180172,0.142925,0.424013
7,0.178364,0.143928,0.422131
8,0.174046,0.163198,0.426379
9,0.171129,0.152204,0.4213
10,0.183703,0.157192,0.437346
11,0.174515,0.171706,0.443588
12,0.180803,0.168536,0.437613
13,0.181452,0.147143,0.431661
14,0.182155,0.168382,0.440714
15,0.171348,0.13325,0.420931
16,0.175654,0.135485,0.426433
17,0.182083,0.174225,0.441881
18,0.175629,0.130989,0.425028
19,0.168468,0.165369,0.430771
20,0.18082,0.142292,0.433307
21,0.168703,0.1728,0.438071
22,0.182536,0.175613,0.444803
23,0.185061,0.150734,0.440093
24,0.160743,0.173281,0.437346
25,0.163823,0.159025,0.429966
26,0.165435,0.138141,0.422749
27,0.191131,0.159361,0.451734
28,0.172013,0.175098,0.446625
29,0.186967,0.158894,0.447647
30,0.183425,0.136667,0.43805
31,0.189108,0.144886,0.447388
32,0.181751,0.124959,0.433185
33,0.185749,0.129274,0.436918
34,0.162876,0.150912,0.424874
35,0.152986,0.139066,0.423116
36,0.166587,0.145947,0.422281
37,0.188168,0.167782,0.44986
38,0.145752,0.152859,0.430393
39,0.19281,0.158335,0.457744
40,0.191406,0.135754,0.446891
41,0.154594,0.144148,0.424107
42,0.18378,0.172019,0.453563
43,0.172225,0.114619,0.438624
44,0.193475,0.144777,0.451181
45,0.166232,0.175933,0.446615
46,0.159773,0.130929,0.425806
47,0.158468,0.177351,0.441335
48,0.175413,0.176187,0.44937
49,0.169009,0.124802,0.429673
50,0.187631,0.126115,0.44631
51,0.166088,0.178415,0.454678
52,0.194007,0.14944,0.455959
53,0.148193,0.175729,0.43891
54,0.141309,0.179155,0.439476
55,0.192613,0.134905,0.455591
56,0.145876,0.146595,0.4277
57,0.184406,0.122171,0.442574
58,0.135312,0.142958,0.423361
59,0.191627,0.151038,0.464746
60,0.135807,0.157347,0.436275
61,0.146569,0.162043,0.434843
62,0.154746,0.180609,0.452702
63,0.134698,0.145203,0.424504
64,0.190618,0.162554,0.463534
65,0.151911,0.170924,0.438629
66,0.17562,0.1742,0.465806
67,0.144831,0.183759,0.449876
68,0.17963,0.170942,0.470431
69,0.188704,0.143663,0.468047
70,0.141011,0.171648,0.441955
71,0.139726,0.183709,0.4447
72,0.166102,0.113685,0.437358
73,0.135154,0.146604,0.433629
74,0.18734,0.155547,0.468327
75,0.159238,0.118733,0.432823
76,0.187774,0.147813,0.471399
77,0.182803,0.122003,0.453582
78,0.141085,0.165525,0.43983
79,0.169449,0.176951,0.463045
80,0.158145,0.180077,0.461894
81,0.181946,0.166523,0.47501
82,0.180601,0.118939,0.439694
83,0.150927,0.122001,0.430647
84,0.171876,0.182256,0.470623
85,0.185967,0.160016,0.473042
86,0.16124,0.187115,0.470295
87,0.183922,0.125287,0.458318
88,0.169375,0.186622,0.475054
89,0.170436,0.109413,0.444067
90,0.149306,0.108707,0.429031
91,0.185707,0.133078,0.464187
92,0.132488,0.137151,0.424018
93,0.159875,0.192066,0.480539
94,0.187996,0.165322,0.46691
95,0.178601,0.119535,0.450094
96,0.129753,0.144888,0.427455
97,0.154356,0.104136,0.431374
98,0.133528,0.173731,0.447463
99,0.181127,0.175896,0.479041
100,0.128272,0.142468,0.425075
101,0.133706,0.179773,0.446379
102,0.131388,0.147254,0.437125
103,0.177868,0.180727,0.476707
104,0.160544,0.095182,0.438542
105,0.139315,0.121732,0.430898
106,0.177143,0.182606,0.479606
107,0.131182,0.168555,0.446912
108,0.174826,0.113032,0.446557
109,0.11822,0.137832,0.436285
110,0.125592,0.154282,0.439279
111,0.150373,0.181463,0.462992
112,0.143245,0.111735,0.428355
113,0.182655,0.159631,0.479827
114,0.174758,0.11288,0.457663
115,0.13024,0.177826,0.453907
116,0.127847,0.142391,0.436799
117,0.185964,0.168438,0.490022
118,0.171966,0.107621,0.448582
119,0.125431,0.165193,0.44574
120,0.165108,0.0932008,0.446384
121,0.139955,0.184267,0.459869
122,0.143146,0.18341,0.46725
123,0.150475,0.193196,0.478857
124,0.17717,0.11619,0.459373
125,0.147343,0.0915634,0.434293
126,0.131049,0.171634,0.454996
127,0.142257,0.128391,0.428422
128,0.133741,0.182297,0.452172
129,0.146651,0.0991836,0.431913
130,0.169435,0.18974,0.487451
131,0.173798,0.185383,0.489732
132,0.183963,0.134223,0.481121
133,0.180287,0.118947,0.473057
134,0.12154,0.13558,0.431952
135,0.132584,0.090721,0.433173
136,0.185496,0.17618,0.489273
137,0.121772,0.157327,0.445615
138,0.126134,0.129753,0.43096
139,0.1281,0.110206,0.43108
140,0.122581,0.14285,0.440301
141,0.126899,0.169862,0.456343
142,0.181059,0.179604,0.491354
143,0.126284,0.18014,0.45803
144,0.11788,0.151106,0.442945
145,0.117921,0.16733,0.453893
146,0.124957,0.120472,0.43453
147,0.184344,0.169891,0.499519
148,0.120537,0.174608,0.462107
149,0.123252,0.114784,0.434057
150,0.172463,0.18803,0.499692
151,0.178643,0.17726,0.502988
152,0.171591,0.110721,0.469614
153,0.169164,0.0938569,0.457636
154,0.132708,0.102599,0.431599
155,0.160098,0.194771,0.494164
156,0.178102,0.121337,0.486077
157,0.18516,0.166331,0.49764
158,0.135653,0.182958,0.469734
159,0.118405,0.139357,0.440957
160,0.174084,0.181212,0.49733
161,0.179139,0.15259,0.500917
162,0.181263,0.153334,0.493189
163,0.11807,0.122652,0.4379
164,0.163396,0.194772,0.490467
165,0.178332,0.170965,0.511135
166,0.180939,0.149574,0.48464
167,0.11858,0.182609,0.464549
168,0.17238,0.111804,0.475901
169,0.109013,0.137678,0.446647
170,0.107617,0.143964,0.447078
171,0.157507,0.083937,0.449091
172,0.110202,0.134029,0.439028
173,0.110252,0.158084,0.461515
174,0.128924,0.183423,0.463552
175,0.127529,0.0901819,0.434846
176,0.141933,0.0862971,0.437698
177,0.148015,0.0807406,0.448179
178,0.179797,0.140666,0.490556
179,0.170792,0.100159,0.469193
180,0.17518,0.116133,0.482912
181,0.12859,0.18635,0.477356
182,0.117305,0.115175,0.438418
183,0.104076,0.124517,0.443508
184,0.164313,0.0861992,0.456768
185,0.176809,0.137426,0.49631
186,0.181829,0.146771,0.495442
187,0.111364,0.148494,0.446136
188,0.114301,0.174897,0.46831
189,0.116908,0.185061,0.471035
190,0.124316,0.0959622,0.438069
191,0.111837,0.149056,0.45178
192,0.11366,0.118504,0.445282
193,0.151648,0.0783842,0.453069
194,0.109962,0.171804,0.463832
195,0.111532,0.124436,0.440939
196,0.133203,0.187859,0.478229
197,0.121036,0.10162,0.435544
198,0.0998728,0.128445,0.446523
199,0.110053,0.103968,0.440435
200,0.126188,0.0799792,0.442068
201,0.155602,0.0795634,0.461418
202,0.114206,0.184207,0.471308
203,0.170584,0.187489,0.505099
204,0.0958199,0.130742,0.452587
205,0.169834,0.11007,0.481311
206,0.170284,0.181765,0.510528
207,0.135368,0.194946,0.494448
208,0.143509,0.196249,0.49381
209,0.163352,0.0856019,0.462765
210,0.10637,0.177563,0.475052
211,0.109431,0.096352,0.442379
212,0.164863,0.100181,0.479908
213,0.110079,0.179735,0.475653
214,0.137085,0.0781209,0.450547
215,0.0903822,0.138037,0.454591
216,0.120536,0.0887344,0.441809
217,0.164699,0.187202,0.511038
218,0.163936,0.0923046,0.476383
219,0.107979,0.112436,0.44764
220,0.172109,0.178908,0.512388
221,0.144049,0.0752247,0.456964
222,0.177942,0.160245,0.508909
223,0.107549,0.165136,0.463947
224,0.104873,0.095877,0.448315
225,0.099166,0.17633,0.473797
226,0.104743,0.119431,0.444589
227,0.177918,0.147128,0.501677
228,0.112872,0.183135,0.477624
229,0.12671,0.189385,0.491117
230,0.130945,0.194311,0.500819
231,0.157227,0.187503,0.514692
232,0.109018,0.152705,0.457953
233,0.163233,0.18082,0.517721
234,0.121871,0.185493,0.480361
235,0.122052,0.0806856,0.44742
236,0.0932427,0.141004,0.454492
237,0.139889,0.195795,0.505493
238,0.143167,0.194546,0.509319
239,0.174528,0.169475,0.515945
240,0.0982831,0.144326,0.459633
241,0.152792,0.080899,0.472474
242,0.155682,0.0947232,0.486438
243,0.109652,0.0850935,0.449935
244,0.109214,0.0915788,0.444556
245,0.135133,0.0747079,0.46026
246,0.13302,0.193664,0.509973
247,0.14623,0.0772115,0.469152
248,0.0988945,0.146585,0.464226
249,0.170077,0.15069,0.513893
250,0.14131,0.192117,0.514782
251,0.0947429,0.121378,0.453937
252,0.10566,0.0905541,0.448615
253,0.166074,0.171909,0.521603
254,0.0915233,0.123543,0.457312
255,0.168608,0.11417,0.496996
256,0.162639,0.106758,0.49097
257,0.168161,0.117204,0.506506
258,0.107075,0.156531,0.465273
259,0.159286,0.174448,0.523573
260,0.102849,0.178934,0.48733
261,0.116725,0.0797678,0.453218
262,0.165047,0.109234,0.501557
263,0.104657,0.110949,0.45204
264,0.150193,0.182474,0.522129
265,0.0956491,0.157053,0.476031
266,0.170654,0.119231,0.500746
267,0.0951111,0.168202,0.472934
268,0.0884381,0.138686,0.45899
269,0.0953716,0.148769,0.473245
270,0.111388,0.181319,0.490116
271,0.117759,0.185792,0.501614
272,0.168687,0.133091,0.506864
273,0.137194,0.0757104,0.468604
274,0.167377,0.139076,0.508598
275,0.0970189,0.113857,0.457021
276,0.158839,0.156843,0.525298
277,0.0914998,0.168693,0.479571
278,0.0943192,0.139718,0.464052
279,0.120015,0.186922,0.508651
280,0.0952462,0.176971,0.484432
281,0.097334,0.106308,0.462306
282,0.101744,0.0974018,0.456067
283,0.0863891,0.13014,0.457033
284,0.102024,0.10659,0.458775
285,0.104081,0.180261,0.495682
286,0.100384,0.1015,0.46452
287,0.140109,0.18735,0.51916
288,0.123162,0.0787176,0.475364
289,0.139359,0.0796131,0.481129
290,0.162642,0.145032,0.519544
291,0.115497,0.181872,0.496759
292,0.102072,0.0931365,0.457732
293,0.111802,0.0810196,0.457815
294,0.155833,0.095918,0.491133
295,0.0894972,0.115345,0.460409
296,0.115075,0.179158,0.509044
297,0.106353,0.0858348,0.453081
298,0.121596,0.0773279,0.463407
299,0.09277,0.172135,0.479472
300,0.148628,0.0879518,0.486861
301,0.166428,0.135136,0.520843
302,0.086943,0.135162,0.473908
303,0.135209,0.0792728,0.481479
304,0.14573,0.0863178,0.491487
305,0.159308,0.14073,0.531183
306,0.159078,0.0948874,0.503864
307,0.107243,0.176606,0.510087
308,0.124984,0.183175,0.517717
309,0.104309,0.0876606,0.463496
310,0.10821,0.0838515,0.463097
311,0.116911,0.0801821,0.471696
312,0.147715,0.163499,0.52772
313,0.0890522,0.171656,0.490967
314,0.0892537,0.148019,0.482143
315,0.138056,0.0810785,0.488152
316,0.0869073,0.117227,0.462434
317,0.081919,0.121516,0.464265
318,0.0995885,0.0998732,0.468821
319,0.0784155,0.123544,0.474481
320,0.121076,0.17673,0.518025
321,0.135575,0.175439,0.525073
322,0.13843,0.0794023,0.501306
323,0.164153,0.107931,0.5122
324,0.11269,0.176741,0.510412
325,0.103735,0.0930989,0.468813
326,0.158563,0.148578,0.524644
327,0.0928214,0.100388,0.470414
328,0.110875,0.0846454,0.471176
329,0.0885008,0.141902,0.478179
330,0.167297,0.12671,0.520351
331,0.163724,0.119822,0.525781
332,0.0992709,0.176088,0.501688
333,0.0883306,0.169172,0.489878
334,0.129228,0.176272,0.523936
335,0.0911068,0.159742,0.482768
336,0.104834,0.0900276,0.472366
337,0.0893418,0.106855,0.468738
338,0.0927209,0.174861,0.492658
339,0.0927345,0.0922081,0.474967
340,0.131644,0.174783,0.53042
341,0.158513,0.0961181,0.513383
342,0.0822506,0.130417,0.463293
343,0.109791,0.0832799,0.47438
344,0.13465,0.170238,0.526707
345,0.125106,0.0786373,0.48303
346,0.0863876,0.163676,0.494907
347,0.140296,0.167071,0.527858
348,0.0870249,0.165894,0.498342
349,0.11738,0.0797076,0.476279
350,0.149019,0.154957,0.532135
351,0.0977013,0.168254,0.514114
352,0.10974,0.177285,0.523225
353,0.0868747,0.155396,0.489992
354,0.0795016,0.127424,0.475369
355,0.0802137,0.147852,0.494684
356,0.128017,0.17602,0.531193
357,0.0850977,0.142062,0.483118
358,0.0852538,0.134933,0.479523
359,0.0822837,0.113306,0.472093
360,0.118315,0.176285,0.525864
361,0.102605,0.0842161,0.476794
362,0.163215,0.110817,0.519272
363,0.104414,0.175038,0.51482
364,0.0860029,0.0993885,0.478784
365,0.131072,0.166115,0.53081
366,0.162506,0.130626,0.531877
367,0.0799241,0.139603,0.486167
368,0.0921793,0.16849,0.506918
369,0.128815,0.0753774,0.503286
370,0.148774,0.0843095,0.507592
371,0.140131,0.162774,0.532724
372,0.076251,0.118157,0.480365
373,0.12814,0.169908,0.535788
374,0.146019,0.0844426,0.520335
375,0.108996,0.0774256,0.478055
376,0.146804,0.149714,0.541094
377,0.0754767,0.124799,0.48172
378,0.10382,0.174463,0.528222
379,0.152822,0.139308,0.541652
380,0.113536,0.0758473,0.480986
381,0.081821,0.151374,0.502864
382,0.0782983,0.10905,0.478942
383,0.0747441,0.131813,0.488482
384,0.0824958,0.157755,0.512496
385,0.0912786,0.0832139,0.48318
386,0.0995294,0.078925,0.484044
387,0.123654,0.170993,0.537787
388,0.155969,0.104877,0.531941
389,0.120871,0.173821,0.534075
390,0.122747,0.0750217,0.498759
391,0.0878503,0.163475,0.512079
392,0.12176,0.169889,0.541085
393,0.0930995,0.163879,0.513269
394,0.0875789,0.0900794,0.4808
395,0.0820884,0.158461,0.504519
396,0.074012,0.1109,0.483565
397,0.130521,0.166343,0.538915
398,0.0678793,0.127603,0.49401
399,0.0763839,0.105272,0.482107
400,0.101683,0.171528,0.523362
401,0.145141,0.0875905,0.532219
402,0.0858891,0.084737,0.485044
403,0.125825,0.167332,0.546088
404,0.116492,0.17167,0.539496
405,0.107055,0.17469,0.53443
406,0.102908,0.0752252,0.488747
407,0.137734,0.14317,0.549575
408,0.082183,0.0957852,0.48361
409,0.149727,0.0978617,0.537504
410,0.11286,0.0728388,0.492093
411,0.138135,0.156972,0.541651
412,0.0723024,0.117758,0.489083
413,0.122986,0.0746888,0.509257
414,0.0855779,0.165932,0.51878
415,0.0673231,0.142155,0.497484
416,0.0713449,0.111675,0.487927
417,0.108255,0.169363,0.541719
418,0.0948759,0.0713541,0.494585
419,0.101037,0.0678583,0.495336
420,0.136551,0.0779381,0.514957
421,0.118854,0.169591,0.548256
422,0.151187,0.12702,0.545948
423,0.0796265,0.0888729,0.487791
424,0.142224,0.129186,0.552836
425,0.068109,0.122964,0.495219
426,0.0800906,0.155141,0.518433
427,0.0951799,0.168746,0.528483
428,0.156599,0.115254,0.537364
429,0.132775,0.161589,0.546255
430,0.12912,0.152508,0.554193
431,0.0671492,0.124763,0.497721
432,0.0949725,0.164286,0.539178
433,0.137219,0.0803125,0.530634
434,0.148874,0.115583,0.548857
435,0.0723649,0.116776,0.496443
436,0.123007,0.16712,0.550334
437,0.113133,0.070451,0.498367
438,0.0668107,0.137621,0.493888
439,0.117046,0.165626,0.554176
440,0.064396,0.131672,0.495593
441,0.0791851,0.149758,0.510001
442,0.0805198,0.162073,0.520499
443,0.0699672,0.0959871,0.489091
444,0.0733033,0.10725,0.498506
445,0.121447,0.16201,0.554513
446,0.106351,0.0705342,0.506708
447,0.13612,0.135876,0.552938
448,0.073331,0.107586,0.502607
449,0.0669167,0.103294,0.488461
450,0.0706659,0.118526,0.504255
451,0.067212,0.0991191,0.495029
452,0.132115,0.145146,0.559127
453,0.0816986,0.160992,0.527758
454,0.0871793,0.166102,0.5268
455,0.0999803,0.163479,0.545376
456,0.0747329,0.145306,0.518062
457,0.0895466,0.0739047,0.495901
458,0.0703509,0.102033,0.504392
459,0.113937,0.0706007,0.51665
460,0.0771646,0.149146,0.527332
461,0.0805024,0.152116,0.523303
462,0.0737853,0.0873098,0.494379
463,0.0975146,0.0677011,0.50241
464,0.124079,0.150091,0.560588
465,0.0753953,0.0856247,0.497795
466,0.139171,0.0825282,0.540836
467,0.0759048,0.0914228,0.500867
468,0.13154,0.134675,0.561045
469,0.067169,0.0929955,0.49607
470,0.0761384,0.096876,0.505901
471,0.0852967,0.158662,0.537338
472,0.0699083,0.0970168,0.500048
473,0.106466,0.1644,0.553952
474,0.0950909,0.158225,0.543314
475,0.139043,0.124879,0.557207
476,0.0701578,0.103499,0.507107
477,0.0816814,0.153344,0.530112
478,0.0801417,0.0812329,0.50073
479,0.0555628,0.137509,0.511489
480,0.0673797,0.145333,0.509586
481,0.0619892,0.114387,0.511038
482,0.0842846,0.152094,0.537427
483,0.127141,0.0758892,0.527966
484,0.0809472,0.0887553,0.505785
485,0.0957954,0.065842,0.508014
486,0.142995,0.107915,0.557605
487,0.0541174,0.129425,0.504267
488,0.104689,0.161419,0.561728
489,0.0911971,0.0649478,0.51631
490,0.117615,0.0720384,0.526335
491,0.0734923,0.141637,0.523952
492,0.145248,0.105338,0.55241
493,0.0707577,0.14008,0.527711
494,0.0899671,0.0671891,0.505239
495,0.0657779,0.143975,0.520176
496,0.113429,0.0715475,0.523778
497,0.134291,0.0790683,0.543811
498,0.0835454,0.0766192,0.499512
499,0.0684065,0.110206,0.507415
500,0.0785531,0.0924373,0.513383
501,0.115788,0.161994,0.560322
502,0.13829,0.0974442,0.569827
