vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,-0.000583496,-0.0128567,0.0329074,-0.000583496,-0.0128567,0.0329074
1,0,0,0,0.00279541,0.0102876,0.0361516,0.00279541,0.0102876,0.0361516
2,0,0,0,-0.00505774,-0.0227381,0.0173782,-0.00505774,-0.0227381,0.0173782
3,0,0,0,0.00619922,-0.00490966,0.0152953,0.00619922,-0.00490966,0.0152953
4,0,0,0,0.0250177,-0.0256248,0.0261512,0.0250177,-0.0256248,0.0261512
5,0,0,0,0.00766373,0.00244818,0.0132754,0.00766373,0.00244818,0.0132754
6,0,0,0,-0.00507478,-0.00757243,0.00797179,-0.00507478,-0.00757243,0.00797179
7,0,0,0,-0.00399173,-0.0012349,0.0148103,-0.00399173,-0.0012349,0.0148103
8,0,0,0,0.0190458,0.0255549,0.032336,0.0190458,0.0255549,0.032336
9,0,0,0,0.00150547,0.0502186,0.0791311,0.00150547,0.0502186,0.0791311
10,0,0,0,-0.00400649,-0.0621181,0.0369907,-0.00400649,-0.0621181,0.0369907
11,0,0,0,0.0320224,-0.0019596,0.0289148,0.0320224,-0.0019596,0.0289148
12,0,0,0,0.0227634,-0.00517276,0.0201785,0.0227634,-0.00517276,0.0201785
13,0,0,0,-0.016821,-0.0446097,0.0251808,-0.016821,-0.0446097,0.0251808
14,0,0,0,0.00231742,-0.0104673,0.0108563,0.00231742,-0.0104673,0.0108563
15,0,0,0,-0.0078055,0.00320262,0.0141078,-0.0078055,0.00320262,0.0141078
16,0,0,0,-0.0171405,-0.0353585,0.0394445,-0.0171405,-0.0353585,0.0394445
17,0,0,0,0.0119026,0.00367101,0.0177017,0.0119026,0.00367101,0.0177017
18,0,0,0,-0.0212341,-0.0133682,0.043716,-0.0212341,-0.0133682,0.043716
19,0,0,0,0.0204804,0.0228048,0.0282271,0.0204804,0.0228048,0.0282271
20,0,0,0,-0.0167274,-0.0456433,0.0558148,-0.0167274,-0.0456433,0.0558148
21,0,0,0,0.0818948,-0.00542275,0.0719592,0.0818948,-0.00542275,0.0719592
22,0,0,0,0.0189461,-0.00161805,0.0108101,0.0189461,-0.00161805,0.0108101
23,0,0,0,-0.00392924,-0.038687,0.0400935,-0.00392924,-0.038687,0.0400935
24,0,0,0,0.0188566,0.0164529,0.0381816,0.0188566,0.0164529,0.0381816
25,0,0,0,0.0321623,0.0655835,0.0840508,0.0321623,0.0655835,0.0840508
26,0,0,0,-0.00531032,0.013953,0.0236008,-0.00531032,0.013953,0.0236008
27,0,0,0,0.00304703,-0.0289795,0.0371748,0.00304703,-0.0289795,0.0371748
28,0,0,0,0.0462582,0.00248921,0.0377164,0.0462582,0.00248921,0.0377164
29,0,0,0,-0.000817015,-0.0331276,0.0501758,-0.000817015,-0.0331276,0.0501758
30,0,0,0,-0.000769348,-0.0525379,0.0888897,-0.000769348,-0.0525379,0.0888897
31,0,0,0,-0.000323948,-0.0252073,0.0509304,-0.000323948,-0.0252073,0.0509304
32,0,0,0,-0.0440586,-0.0235784,0.0516769,-0.0440586,-0.0235784,0.0516769
33,0,0,0,-0.0134651,-0.0547943,0.0814949,-0.0134651,-0.0547943,0.0814949
34,0,0,0,0.00849244,0.0203749,0.0258449,0.00849244,0.0203749,0.0258449
35,0,0,0,-0.007959,0.0131866,0.0263664,-0.007959,0.0131866,0.0263664
36,0,0,0,-0.00670698,0.0303467,0.0476406,-0.00670698,0.0303467,0.0476406
37,0,0,0,0.00545838,-0.0104896,0.00929014,0.00545838,-0.0104896,0.00929014
38,0,0,0,0.0212678,0.0535312,0.0644519,0.0212678,0.0535312,0.0644519
39,0,0,0,0.0165074,-0.0649172,0.0289193,0.0165074,-0.0649172,0.0289193
40,0,0,0,-0.0177731,-0.0593204,0.0515777,-0.0177731,-0.0593204,0.0515777
41,0,0,0,0.0209964,0.0437525,0.0781321,0.0209964,0.0437525,0.0781321
42,0,0,0,0.029866,-0.0206551,0.00792237,0.029866,-0.0206551,0.00792237
43,0,0,0,-0.0945021,-0.0197252,0.0609897,-0.0945021,-0.0197252,0.0609897
44,0,0,0,-0.00342597,-0.0304932,0.030576,-0.00342597,-0.0304932,0.030576
45,0,0,0,0.0865771,-0.00631469,0.0520787,0.0865771,-0.00631469,0.0520787
46,0,0,0,-0.0527925,0.0359331,0.0627075,-0.0527925,0.0359331,0.0627075
47,0,0,0,0.0507938,0.00020429,0.0467526,0.0507938,0.00020429,0.0467526
48,0,0,0,0.0378841,-0.004941,0.0127925,0.0378841,-0.004941,0.0127925
49,0,0,0,-0.0566419,0.0202064,0.0478201,-0.0566419,0.0202064,0.0478201
50,0,0,0,-0.0296131,-0.040446,0.0122427,-0.0296131,-0.040446,0.0122427
51,0,0,0,0.0649723,-0.00786116,0.0297843,0.0649723,-0.00786116,0.0297843
52,0,0,0,0.00125903,-0.0317711,0.0150567,0.00125903,-0.0317711,0.0150567
53,0,0,0,0.00101358,0.00854522,0.0193206,0.00101358,0.00854522,0.0193206
54,0,0,0,0.00233107,0.0103501,0.0136415,0.00233107,0.0103501,0.0136415
55,0,0,0,-0.0280637,-0.0711751,0.0107807,-0.0280637,-0.0711751,0.0107807
56,0,0,0,0.03,0.0331017,0.0444389,0.03,0.0331017,0.0444389
57,0,0,0,-0.015429,-0.0152366,0.00868169,-0.015429,-0.0152366,0.00868169
58,0,0,0,-0.000332644,0.0236105,0.0480326,-0.000332644,0.0236105,0.0480326
59,0,0,0,0.00239002,-0.0440291,-0.00164351,0.00239002,-0.0440291,-0.00164351
60,0,0,0,0.0167045,0.0563631,0.059452,0.0167045,0.0563631,0.059452
61,0,0,0,0.0288952,0.0469458,0.0586366,0.0288952,0.0469458,0.0586366
62,0,0,0,0.0687841,-0.0148964,0.0303149,0.0687841,-0.0148964,0.0303149
63,0,0,0,0.0362224,0.0139737,0.024906,0.0362224,0.0139737,0.024906
64,0,0,0,0.0303468,-0.0703044,0.0161123,0.0303468,-0.0703044,0.0161123
65,0,0,0,0.0018525,0.0142909,0.0205722,0.0018525,0.0142909,0.0205722
66,0,0,0,0.0592245,-0.038401,0.0404613,0.0592245,-0.038401,0.0404613
67,0,0,0,0.0661205,-0.00964006,0.0253639,0.0661205,-0.00964006,0.0253639
68,0,0,0,0.0455872,-0.057841,0.0408906,0.0455872,-0.057841,0.0408906
69,0,0,0,-0.0107921,-0.0598822,0.000703965,-0.0107921,-0.0598822,0.000703965
70,0,0,0,-0.00259241,0.0360657,0.0381063,-0.00259241,0.0360657,0.0381063
71,0,0,0,0.00904051,0.00429263,0.00578633,0.00904051,0.00429263,0.00578633
72,0,0,0,-0.0549439,-0.020017,0.0810504,-0.0549439,-0.020017,0.0810504
73,0,0,0,0.0127399,0.0114165,0.00826753,0.0127399,0.0114165,0.00826753
74,0,0,0,0.000906795,-0.0281039,0.000984992,0.000906795,-0.0281039,0.000984992
75,0,0,0,-0.0406321,0.0097767,0.0876423,-0.0406321,0.0097767,0.0876423
76,0,0,0,0.00184302,-0.0329217,-0.000937041,0.00184302,-0.0329217,-0.000937041
77,0,0,0,-0.0317591,-0.0351158,0.00353141,-0.0317591,-0.0351158,0.00353141
78,0,0,0,0.0312303,0.0588228,0.063871,0.0312303,0.0588228,0.063871
