vtx,x,y,z
0,0.0586006,0.110641,0.0593273
1,0.0597586,0.104925,0.0585931
2,0.0550507,0.114011,0.0615333
3,0.0489604,0.112537,0.0618569
4,0.0460353,0.113342,0.0637001
5,0.049754,0.104186,0.0618178
6,0.0699577,0.111776,0.0612852
7,0.069819,0.109223,0.0601611
8,0.0512919,0.101769,0.0624219
9,0.0635304,0.100299,0.0608199
10,0.0524263,0.115911,0.069261
11,0.0387561,0.106082,0.0759507
12,0.0421422,0.110395,0.0688068
13,0.0637976,0.114554,0.0668066
14,0.0412442,0.112734,0.0710542
15,0.0815313,0.105401,0.0635826
16,0.0772415,0.110642,0.066359
17,0.0354222,0.111535,0.0711696
18,0.0818632,0.111323,0.0658454
19,0.0491406,0.0978116,0.0680767
20,0.0680934,0.115891,0.0692887
21,0.0401944,0.0986632,0.0731018
22,0.0332751,0.112607,0.0733502
23,0.0575882,0.119846,0.0722379
24,0.0413527,0.0911629,0.0754265
25,0.0562001,0.0950654,0.0701955
26,0.0775312,0.099477,0.066676
27,0.0453049,0.127096,0.0786964
28,0.0352015,0.104031,0.0789825
29,0.0475568,0.122047,0.0767923
30,0.0717183,0.121422,0.0734008
31,0.0604794,0.127606,0.0780917
32,0.0843642,0.121345,0.0717213
33,0.0785859,0.125091,0.0727326
34,0.0653543,0.0945482,0.0674349
35,0.0788192,0.0882099,0.0717045
36,0.0700361,0.0982523,0.0645183
37,0.0383599,0.121526,0.0768247
38,0.0651674,0.0806627,0.0785998
39,0.0444025,0.130993,0.0835539
40,0.0688326,0.131933,0.0782901
41,0.0734605,0.0886641,0.0710759
42,0.0341905,0.117803,0.0811144
43,0.0944985,0.117508,0.082105
44,0.0587986,0.132879,0.0797746
45,0.0354369,0.0986373,0.0810311
46,0.0846291,0.0974347,0.0727868
47,0.0368626,0.0894511,0.0791003
48,0.0328509,0.107742,0.0799458
49,0.0877528,0.10873,0.073645
50,0.0787901,0.130916,0.0809573
51,0.0309754,0.100706,0.0877496
52,0.05305,0.133791,0.0830439
53,0.0408639,0.0798099,0.0812647
54,0.0386973,0.0728856,0.0839109
55,0.0671464,0.13629,0.0857469
56,0.071778,0.0814546,0.0772742
57,0.0840749,0.127766,0.0795975
58,0.0782084,0.071354,0.0782199
59,0.0496643,0.13433,0.0915309
60,0.0611285,0.0726378,0.0868601
61,0.0551497,0.0805531,0.0806173
62,0.0314018,0.0892559,0.089987
63,0.0758904,0.0706129,0.079122
64,0.0392902,0.129962,0.0888444
65,0.044815,0.0843191,0.0804105
66,0.0303193,0.114303,0.0946244
67,0.0309287,0.0785075,0.0908199
68,0.0314643,0.120382,0.0977177
69,0.056286,0.134831,0.0968796
70,0.0451553,0.0755254,0.087433
71,0.0332747,0.0720973,0.0883794
72,0.0968507,0.111823,0.0835351
73,0.0721353,0.0739143,0.0867667
74,0.0452244,0.130566,0.0956057
75,0.0944963,0.102708,0.0813
76,0.0516415,0.134079,0.0995156
77,0.0816476,0.130226,0.090097
78,0.0514957,0.076464,0.0865531
79,0.029523,0.107077,0.0940749
80,0.0288292,0.0957042,0.0968555
81,0.0340045,0.125233,0.101662
82,0.0885699,0.124216,0.0790969
83,0.0934702,0.0936007,0.0820593
84,0.0220536,0.110593,0.0988122
85,0.0399941,0.129835,0.0995266
86,0.0193499,0.0996707,0.101737
87,0.0770935,0.132012,0.0932961
88,0.0171418,0.108783,0.102914
89,0.098354,0.119209,0.0885928
90,0.106831,0.0951429,0.0835801
91,0.0678473,0.133593,0.0964505
92,0.0840591,0.0705952,0.0808803
93,0.0120799,0.10074,0.110471
94,0.0362519,0.128084,0.0923924
95,0.085659,0.125904,0.0890634
96,0.076304,0.067302,0.0838176
97,0.10965,0.101728,0.0844906
98,0.0430282,0.070183,0.0948875
99,0.0242057,0.123501,0.103833
100,0.0794789,0.0657546,0.0827191
101,0.0375865,0.0683568,0.0928492
102,0.0712607,0.0716034,0.0911866
103,0.0208295,0.118507,0.102165
