vtx,cx,cy,cz,hx,hy,hz,fx,fy,fz
0,0,0,0,0.00762423,-0.0267158,-0.0229102,0.00762423,-0.0267158,-0.0229102
1,0,0,0,0.00707332,-0.036538,-0.000770673,0.00707332,-0.036538,-0.000770673
2,0,0,0,0.00267791,-0.00854867,-0.0287904,0.00267791,-0.00854867,-0.0287904
3,0,0,0,0.0102983,-0.011283,-0.00823481,0.0102983,-0.011283,-0.00823481
4,0,0,0,0.0334835,-0.0132331,-0.0265599,0.0334835,-0.0132331,-0.0265599
5,0,0,0,0.00987653,-0.0112594,-0.000285657,0.00987653,-0.0112594,-0.000285657
6,0,0,0,-0.00140119,-0.00405987,-0.0108388,-0.00140119,-0.00405987,-0.0108388
7,0,0,0,-0.000527667,-0.0125261,-0.00673824,-0.000527667,-0.0125261,-0.00673824
8,0,0,0,0.0189809,-0.034777,0.017478,0.0189809,-0.034777,0.017478
9,0,0,0,0.00457818,-0.088953,0.0234298,0.00457818,-0.088953,0.0234298
10,0,0,0,0.0139124,-0.0149622,-0.0717673,0.0139124,-0.0149622,-0.0717673
11,0,0,0,0.029641,-0.0178102,-0.00256816,0.029641,-0.0178102,-0.00256816
12,0,0,0,0.0263032,-0.0139152,-0.00594469,0.0263032,-0.0139152,-0.00594469
13,0,0,0,-0.00381718,-0.00978223,-0.0538664,-0.00381718,-0.00978223,-0.0538664
14,0,0,0,0.00647178,-0.00505955,-0.0121452,0.00647178,-0.00505955,-0.0121452
15,0,0,0,-0.00490635,-0.0130217,-0.00306301,-0.00490635,-0.0130217,-0.00306301
16,0,0,0,-0.00364179,-0.0252746,-0.0472524,-0.00364179,-0.0252746,-0.0472524
17,0,0,0,0.0128205,-0.013477,0.000241938,0.0128205,-0.013477,0.000241938
18,0,0,0,-0.0105236,-0.0363508,-0.0290672,-0.0105236,-0.0363508,-0.0290672
19,0,0,0,0.0193053,-0.028264,0.015822,0.0193053,-0.028264,0.015822
20,0,0,0,0.000948912,-0.0384598,-0.0623905,0.000948912,-0.0384598,-0.0623905
21,0,0,0,0.0661079,-0.0414171,-0.00610499,0.0661079,-0.0414171,-0.00610499
22,0,0,0,0.0183069,-0.00561873,-0.000960773,0.0183069,-0.00561873,-0.000960773
23,0,0,0,0.0101855,-0.025722,-0.0502958,0.0101855,-0.025722,-0.0502958
24,0,0,0,0.013272,-0.0218325,0.00500058,0.013272,-0.0218325,0.00500058
25,0,0,0,0.0274282,-0.078382,0.0370981,0.0274282,-0.078382,0.0370981
26,0,0,0,-0.00299179,-0.024439,0.00450556,-0.00299179,-0.024439,0.00450556
27,0,0,0,0.0147874,-0.0253817,-0.038202,0.0147874,-0.0253817,-0.038202
28,0,0,0,0.0367418,-0.0223921,0.000953731,0.0367418,-0.0223921,0.000953731
29,0,0,0,0.0135283,-0.0366931,-0.0465553,0.0135283,-0.0366931,-0.0465553
30,0,0,0,0.0221347,-0.0658224,-0.0740978,0.0221347,-0.0658224,-0.0740978
31,0,0,0,0.0128135,-0.0403299,-0.0395952,0.0128135,-0.0403299,-0.0395952
32,0,0,0,-0.0293583,-0.0426273,-0.0454383,-0.0293583,-0.0426273,-0.0454383
33,0,0,0,0.00931545,-0.0585683,-0.0759515,0.00931545,-0.0585683,-0.0759515
34,0,0,0,0.00839915,-0.0251988,0.0116345,0.00839915,-0.0251988,0.0116345
35,0,0,0,-0.00419184,-0.0230782,0.00226232,-0.00419184,-0.0230782,0.00226232
36,0,0,0,-0.0041015,-0.0522111,0.0123114,-0.0041015,-0.0522111,0.0123114
37,0,0,0,0.00923445,-0.00355691,-0.0111879,0.00923445,-0.00355691,-0.0111879
38,0,0,0,0.0166749,-0.0570597,0.0282512,0.0166749,-0.0570597,0.0282512
39,0,0,0,0.0323456,-0.00492445,-0.0646748,0.0323456,-0.00492445,-0.0646748
40,0,0,0,0.00180641,-0.0306293,-0.0743759,0.00180641,-0.0306293,-0.0743759
41,0,0,0,0.0196397,-0.066534,0.0180927,0.0196397,-0.066534,0.0180927
42,0,0,0,0.0301495,0.00250489,-0.0134428,0.0301495,0.00250489,-0.0134428
43,0,0,0,-0.0786506,-0.0580741,-0.0567407,-0.0786506,-0.0580741,-0.0567407
44,0,0,0,0.00770837,-0.0190284,-0.0393295,0.00770837,-0.0190284,-0.0393295
45,0,0,0,0.0544254,-0.0218416,-0.00111039,0.0544254,-0.0218416,-0.00111039
46,0,0,0,-0.0448108,-0.0686163,0.00363421,-0.0448108,-0.0686163,0.00363421
47,0,0,0,0.0330499,-0.0218352,-0.0011014,0.0330499,-0.0218352,-0.0011014
48,0,0,0,0.0295199,-0.00383893,-0.00028023,0.0295199,-0.00383893,-0.00028023
49,0,0,0,-0.0493359,-0.0532567,-0.00718261,-0.0493359,-0.0532567,-0.00718261
50,0,0,0,-0.0186056,5.45994e-05,-0.0476483,-0.0186056,5.45994e-05,-0.0476483
51,0,0,0,0.0339497,-0.00851244,-0.000752183,0.0339497,-0.00851244,-0.000752183
52,0,0,0,0.0104474,-0.00315734,-0.0351329,0.0104474,-0.00315734,-0.0351329
53,0,0,0,0.00276566,-0.0142318,0.00189824,0.00276566,-0.0142318,0.00189824
54,0,0,0,0.00296497,-0.0114794,0.00493745,0.00296497,-0.0114794,0.00493745
55,0,0,0,-0.0119755,0.0110369,-0.0762893,-0.0119755,0.0110369,-0.0762893
56,0,0,0,0.0235772,-0.0363303,0.0188075,0.0235772,-0.0363303,0.0188075
57,0,0,0,-0.0098116,-0.00322641,-0.0200682,-0.0098116,-0.00322641,-0.0200682
58,0,0,0,0.00307165,-0.0414515,0.00681098,0.00307165,-0.0414515,0.00681098
59,0,0,0,0.0105768,0.0159717,-0.0390533,0.0105768,0.0159717,-0.0390533
60,0,0,0,0.0146924,-0.065041,0.036336,0.0146924,-0.065041,0.036336
